Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Devin Booker,28,SG,75,75,2795,19.3,.589,.388,.340,3.1,8.9,6.1,30.6,1.2,0.5,11.9,29.3,6.1,0.3,6.4,.111,2.8,-2.4,0.4,1.7,,bookede01
2,Kevin Durant,36,PF,62,62,2265,21.2,.642,.331,.321,1.2,16.9,9.2,19.6,1.1,3.2,12.9,28.7,4.0,1.2,5.2,.111,3.9,-0.7,3.2,3.0,AS,duranke01
3,Tyus Jones,28,PG,81,58,2174,14.5,.585,.587,.083,2.1,7.8,5.0,27.7,1.6,0.3,11.4,16.2,4.0,0.3,4.4,.096,1.4,-1.3,0.1,1.1,,jonesty01
4,Royce O'Neale,31,SF,75,22,1837,12.6,.585,.774,.046,3.3,17.5,10.6,12.3,1.8,1.7,10.1,15.5,1.6,1.2,2.8,.073,0.2,-0.1,0.1,1.0,,onealro01
5,Bradley Beal,31,SG,53,38,1702,15.2,.598,.380,.197,2.3,9.1,5.8,17.6,1.7,1.5,11.6,22.1,1.9,0.6,2.4,.068,-0.1,-1.0,-1.1,0.4,,bealbr01
6,Grayson Allen,29,SG,64,7,1544,13.7,.631,.716,.233,2.5,11.3,7.0,12.5,1.7,1.2,12.2,17.6,2.0,0.6,2.5,.079,0.7,-1.0,-0.3,0.7,,allengr01
7,Ryan Dunn,22,SF,74,44,1410,10.7,.517,.553,.082,7.5,13.5,10.6,5.7,1.5,2.7,7.5,16.7,0.2,0.7,1.0,.034,-2.9,-1.2,-4.1,-0.7,,dunnry01
8,Mason Plumlee,34,C,74,21,1300,14.8,.645,.020,.634,10.2,28.4,19.5,13.6,1.3,3.4,18.6,10.8,2.4,1.3,3.7,.136,-1.5,1.0,-0.6,0.5,,plumlma01
9,Oso Ighodaro,22,PF,61,6,1045,11.1,.610,.011,.267,7.2,16.2,11.9,9.1,1.3,2.6,15.7,10.5,1.1,0.6,1.6,.075,-2.9,0.3,-2.6,-0.2,,ighodos01
10,Nick Richards,27,C,36,34,816,16.3,.645,.004,.313,13.6,28.1,21.1,3.8,0.4,3.3,15.3,17.0,1.3,0.6,1.9,.112,-1.9,-2.1,-3.9,-0.4,,richani01
11,Jusuf Nurkić,30,C,25,23,592,12.6,.556,.362,.423,8.9,33.6,21.6,10.9,1.9,2.5,22.8,18.7,-0.3,0.8,0.5,.039,-3.9,0.5,-3.4,-0.2,,nurkiju01
12,Monte Morris,29,PG,45,0,571,13.1,.546,.441,.215,2.4,10.5,6.5,18.1,1.7,0.5,9.0,18.1,0.6,0.2,0.8,.064,-1.0,-0.8,-1.8,0.0,,morrimo01
13,Collin Gillespie,25,PG,33,9,461,16.8,.578,.570,.139,5.5,13.2,9.4,24.0,2.3,1.0,9.2,17.7,1.0,0.3,1.3,.131,2.3,0.2,2.5,0.5,,gilleco01
14,Bol Bol,25,PF,36,10,448,18.4,.627,.508,.142,5.1,20.4,13.0,7.7,1.0,5.2,9.3,21.1,0.6,0.3,0.9,.097,1.7,-0.9,0.8,0.3,,bolbo01
15,Josh Okogie,26,SG,25,1,351,15.8,.586,.368,.281,10.4,12.4,11.4,5.8,3.0,2.7,11.1,18.1,0.4,0.3,0.7,.092,0.1,0.3,0.4,0.2,,okogijo01
16,Cody Martin,29,SF,14,0,206,9.5,.417,.474,.211,7.2,18.5,13.0,10.3,3.1,2.7,12.6,15.3,-0.2,0.2,0.0,.010,-4.9,0.9,-4.0,-0.1,,martico01
17,Damion Lee,32,SG,25,0,144,11.9,.499,.500,.284,2.4,12.8,7.8,11.5,2.1,0.0,10.7,28.6,-0.2,0.1,-0.1,-0.031,-2.9,-2.1,-5.1,-0.1,,leeda03
18,TyTy Washington Jr.,23,PG,16,0,118,6.5,.367,.467,.133,3.9,8.3,6.1,18.5,1.3,0.0,5.9,19.0,-0.2,0.0,-0.2,-0.065,-5.6,-2.5,-8.0,-0.2,,washity02
19,Jalen Bridges,23,SF,8,0,30,-0.1,.514,1.000,.571,0.0,14.5,7.4,0.0,0.0,0.0,31.3,18.8,-0.1,0.0,-0.1,-0.178,-7.8,-4.7,-12.5,-0.1,,bridgja01
20,Vasilije Micić,31,PG,5,0,21,-5.2,,,,0.0,10.4,5.3,5.6,0.0,0.0,100.0,6.3,-0.1,0.0,-0.1,-0.189,-10.7,-4.1,-14.8,-0.1,,micicva01
