Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Keyonte George,21,PG,67,35,2109,12.9,.539,.552,.310,1.3,11.5,6.5,26.9,1.0,0.4,14.9,24.3,0.9,0.1,1.1,.024,-0.2,-2.5,-2.7,-0.3,,georgke01
2,Isaiah Collier,20,PG,71,46,1839,9.7,.494,.305,.277,1.9,11.8,6.9,34.3,1.7,0.8,25.0,18.9,-1.3,0.5,-0.8,-0.021,-3.8,-1.5,-5.3,-1.6,,colliis01
3,Collin Sexton,26,SG,63,61,1758,16.6,.593,.313,.290,3.7,6.8,5.2,25.1,1.3,0.3,14.1,27.0,2.5,-0.1,2.4,.066,1.7,-2.3,-0.6,0.6,,sextoco01
4,Walker Kessler,23,C,58,58,1740,20.0,.660,.081,.363,16.6,27.1,21.9,8.3,1.0,7.4,15.0,13.7,3.6,1.8,5.4,.149,1.1,0.7,1.8,1.7,,kesslwa01
5,Kyle Filipowski,21,C,72,27,1522,14.9,.594,.425,.276,8.0,23.1,15.6,13.9,1.5,1.4,14.9,18.7,1.5,1.0,2.5,.078,-0.6,-0.3,-1.0,0.4,,filipky01
6,Lauri Markkanen,27,PF,47,47,1476,15.6,.571,.570,.264,5.3,14.9,10.1,7.5,1.1,1.1,7.8,24.0,1.8,0.3,2.2,.070,1.8,-2.1,-0.3,0.7,,markkla01
7,Brice Sensabaugh,21,SF,71,15,1432,13.4,.612,.621,.122,3.2,12.6,7.9,12.0,1.5,0.5,14.5,21.5,0.9,0.3,1.2,.042,0.4,-1.6,-1.2,0.3,,sensabr01
8,Johnny Juzang,23,SG,64,18,1270,11.8,.573,.661,.112,3.6,12.0,7.8,7.9,1.5,0.6,6.7,17.6,1.3,0.3,1.6,.060,-0.9,-1.4,-2.3,-0.1,,juzanjo01
9,John Collins,27,PF,40,31,1220,19.0,.628,.279,.309,7.9,20.9,14.4,10.8,1.5,3.1,14.6,24.2,1.7,0.8,2.5,.098,1.4,-0.4,1.0,0.9,,collijo01
10,Cody Williams,20,SG,50,21,1060,3.7,.419,.525,.156,2.8,8.7,5.7,7.4,1.0,1.4,13.8,12.5,-1.2,0.1,-1.2,-0.053,-6.1,-1.2,-7.3,-1.4,,willico04
11,Jordan Clarkson,32,SG,37,9,962,14.5,.540,.471,.290,2.8,10.4,6.6,22.9,1.5,0.9,13.4,27.8,0.2,0.2,0.4,.021,0.6,-2.1,-1.5,0.1,,clarkjo01
12,Svi Mykhailiuk,27,SF,38,13,760,9.8,.526,.672,.116,3.1,9.6,6.4,14.7,1.2,0.9,14.1,20.3,-0.2,0.1,-0.1,-0.009,-1.4,-2.1,-3.5,-0.3,,mykhasv01
13,Micah Potter,26,C,38,10,705,8.5,.563,.726,.148,6.6,18.4,12.5,5.8,1.0,1.9,17.7,10.3,0.2,0.3,0.4,.030,-2.9,-0.6,-3.5,-0.3,,pottemi01
14,Drew Eubanks,27,C,37,4,568,15.9,.632,.034,.393,7.6,24.1,15.9,11.7,0.8,5.3,15.4,14.8,0.8,0.4,1.2,.100,-0.9,0.9,0.0,0.3,,eubandr01
15,KJ Martin,24,SF,19,9,432,7.9,.546,.363,.176,2.3,10.9,6.6,9.3,0.7,1.3,9.8,11.8,0.2,0.0,0.2,.024,-4.6,-1.1,-5.6,-0.4,,martike04
16,Patty Mills,36,PG,17,0,260,6.2,.473,.750,.066,1.3,7.4,4.4,11.0,2.2,1.1,17.0,15.1,-0.3,0.1,-0.2,-0.040,-4.5,0.0,-4.4,-0.2,,millspa02
17,Oscar Tshiebwe,25,C,14,1,255,21.0,.640,.000,.443,19.6,31.9,25.8,5.3,2.4,0.4,10.7,15.3,0.7,0.3,1.0,.182,0.6,-2.0,-1.4,0.0,,tshieos01
18,Jaden Springer,22,PG,17,2,224,9.8,.504,.518,.304,6.3,10.0,8.2,14.0,2.6,1.3,15.9,14.1,0.0,0.1,0.1,.031,-4.3,0.0,-4.3,-0.1,,sprinja01
19,Elijah Harkless,24,SG,10,0,138,7.8,.425,.714,.171,7.1,9.3,8.2,7.7,3.5,0.7,7.4,12.3,0.0,0.1,0.1,.023,-5.2,1.5,-3.8,-0.1,,harklej01
20,Taylor Hendricks,21,PF,3,3,75,7.1,.354,.667,.222,7.2,14.3,10.8,3.4,3.2,5.0,9.2,12.1,-0.1,0.1,0.0,-0.008,-4.8,1.3,-3.5,0.0,,hendrta01
