Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Trae Young,26,PG,76,76,2739,18.3,.567,.467,.408,1.4,8.2,4.7,46.4,1.6,0.4,17.9,29.6,4.4,1.3,5.7,.100,3.3,-2.7,0.5,1.7,CPOY-4AS,youngtr01
2,Dyson Daniels,21,SG,76,76,2571,15.6,.545,.255,.152,5.1,14.2,9.6,17.9,4.2,2.0,13.6,18.2,1.3,3.7,5.0,.093,-1.1,2.6,1.5,2.3,DPOY-2MIP-1DEF1,daniedy01
3,Onyeka Okongwu,24,C,74,40,2064,19.0,.634,.216,.316,11.4,24.0,17.5,11.4,1.6,3.0,10.4,17.3,4.9,2.3,7.2,.168,1.2,0.2,1.3,1.7,,okongon01
4,Zaccharie Risacher,19,SF,75,73,1843,12.2,.558,.442,.191,5.0,11.1,8.0,7.1,1.3,1.8,9.8,20.9,0.6,1.1,1.8,.046,-1.7,-1.8,-3.5,-0.7,ROY-2,risacza01
5,Jalen Johnson,23,SF,36,36,1284,17.3,.569,.260,.232,5.2,26.0,15.3,20.5,2.0,2.6,15.1,22.5,0.8,1.6,2.4,.089,0.5,1.4,1.8,1.2,,johnsja05
6,Clint Capela,30,C,55,41,1176,17.7,.564,.003,.249,15.8,28.2,21.8,7.4,1.4,4.1,9.8,16.7,1.7,1.5,3.2,.131,-0.6,-0.4,-1.0,0.3,,capelca01
7,Vit Krejci,24,PG,57,16,1153,12.7,.661,.705,.154,2.0,13.1,7.4,16.5,1.5,2.1,13.8,12.9,1.8,0.8,2.6,.110,0.0,0.7,0.7,0.8,,krejcvi01
8,De'Andre Hunter,27,SF,37,4,1064,15.8,.616,.502,.358,2.7,12.5,7.5,7.8,1.4,0.4,9.4,24.2,1.6,0.6,2.2,.100,0.9,-1.4,-0.4,0.4,6MOY-4,huntede01
9,Garrison Mathews,28,SG,47,2,830,11.2,.606,.848,.304,1.7,10.0,5.7,9.3,1.5,1.7,9.6,15.9,1.0,0.5,1.5,.087,-1.1,-0.5,-1.6,0.1,,mathega01
10,Caris LeVert,30,SG,26,0,692,16.2,.583,.452,.239,2.9,12.5,7.6,15.7,1.6,1.9,7.0,21.2,1.1,0.5,1.6,.112,1.1,-0.7,0.4,0.4,,leverca01
11,Terance Mann,28,SG,30,1,682,13.7,.629,.404,.165,5.6,9.2,7.4,12.5,1.3,0.5,8.6,15.4,1.3,0.3,1.6,.111,-0.1,-1.2,-1.3,0.1,,mannte01
12,Georges Niang,31,PF,28,2,644,11.4,.595,.676,.107,2.2,12.2,7.1,9.6,0.8,1.0,10.7,20.3,0.4,0.3,0.7,.051,-0.8,-2.3,-3.1,-0.2,,niangge01
13,Bogdan Bogdanović,32,SG,24,0,598,7.6,.502,.652,.152,2.1,10.1,6.0,10.8,1.6,0.9,13.4,18.9,-0.4,0.4,-0.1,-0.006,-4.1,-0.6,-4.7,-0.4,,bogdabo01
14,Mouhamed Gueye,22,PF,33,28,533,14.4,.520,.474,.246,8.8,20.0,14.3,6.6,2.5,5.7,7.3,15.7,0.4,0.8,1.2,.106,-1.6,1.0,-0.6,0.2,,gueyemo02
15,Keaton Wallace,25,PG,31,5,501,10.1,.503,.506,.068,1.5,9.6,5.5,21.0,2.6,1.7,16.5,16.4,-0.1,0.5,0.4,.034,-3.3,1.0,-2.3,0.0,,wallake01
16,Larry Nance Jr.,32,PF,24,3,463,16.0,.632,.490,.084,5.3,19.4,12.2,11.3,2.0,2.6,9.1,15.7,0.8,0.5,1.3,.131,1.1,0.7,1.8,0.4,,nancela02
17,Dominick Barlow,21,PF,35,4,375,14.6,.580,.239,.292,10.0,15.0,12.4,6.9,1.1,3.9,3.8,14.5,0.7,0.3,1.0,.131,-1.4,-0.8,-2.2,0.0,,barlodo01
18,David Roddy,23,PF,27,3,346,11.8,.594,.462,.237,3.4,19.2,11.1,11.2,1.6,2.1,16.3,14.6,0.2,0.3,0.5,.070,-1.6,0.5,-1.2,0.1,,roddyda01
19,Kobe Bufkin,21,SG,10,0,124,10.5,.483,.404,.383,4.3,14.5,9.3,18.2,1.1,1.5,12.7,20.8,0.0,0.1,0.0,.018,-3.4,-0.5,-4.0,-0.1,,bufkiko01
20,Daeqwon Plowden,26,SG,6,0,72,16.1,.831,.680,.080,5.9,10.9,8.4,4.1,0.0,0.0,13.4,17.0,0.2,0.0,0.2,.125,1.5,-1.5,-0.1,0.0,,plowdda01
21,Jacob Toppin,24,SF,1,0,27,17.9,.708,.667,.000,4.0,12.5,8.1,10.9,0.0,0.0,7.7,19.8,0.1,0.0,0.1,.127,6.6,-3.0,3.5,0.0,,toppija01
