Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Jayson Tatum,26,PF,72,72,2624,21.7,.582,.497,.300,2.0,23.7,12.9,27.0,1.5,1.3,11.2,31.2,5.3,4.2,9.5,.174,4.4,0.8,5.2,4.8,MVP-4CPOY-10ASNBA1,tatumja01
2,Derrick White,30,SG,76,76,2574,16.6,.606,.721,.168,2.8,11.5,7.2,20.2,1.4,2.9,11.3,19.8,5.1,3.4,8.5,.158,2.7,0.8,3.5,3.6,DPOY-10,whitede01
3,Payton Pritchard,27,PG,80,3,2271,17.6,.633,.723,.097,4.9,9.8,7.3,18.1,1.5,0.6,8.4,19.0,6.1,2.5,8.6,.183,3.4,0.2,3.5,3.2,6MOY-1,pritcpa01
4,Jaylen Brown,28,SF,63,63,2158,17.8,.555,.320,.288,4.1,14.4,9.3,21.4,1.7,0.8,11.4,28.9,2.3,2.9,5.2,.115,0.4,-0.4,0.0,1.1,AS,brownja02
5,Jrue Holiday,34,PG,62,62,1896,13.5,.565,.534,.134,4.4,10.8,7.6,17.3,1.7,1.3,11.3,15.8,2.8,2.4,5.1,.130,-0.3,1.0,0.7,1.3,,holidjr01
6,Al Horford,38,C,60,42,1659,12.9,.563,.681,.082,5.2,18.9,12.1,10.4,1.1,2.8,8.8,13.8,2.0,2.4,4.4,.129,0.1,1.1,1.2,1.3,,horfoal01
7,Sam Hauser,27,PF,71,19,1541,12.8,.632,.842,.023,3.1,12.7,7.9,5.8,1.3,0.8,4.6,14.3,2.6,1.8,4.4,.136,0.9,-0.1,0.8,1.1,,hausesa01
8,Luke Kornet,29,C,73,16,1361,19.6,.683,.011,.346,15.2,15.8,15.5,11.9,1.3,4.8,8.8,11.4,4.8,2.2,7.0,.246,1.6,1.7,3.3,1.8,,kornelu01
9,Kristaps Porziņģis,29,C,42,42,1210,22.3,.618,.436,.347,6.1,19.3,12.8,11.4,1.3,4.8,7.4,25.9,3.3,2.0,5.3,.212,3.5,1.2,4.7,2.1,,porzikr01
10,Neemias Queta,25,C,62,6,863,16.3,.674,.015,.300,11.2,18.5,14.9,7.4,1.0,4.5,14.8,13.7,1.8,1.4,3.2,.179,-1.7,1.0,-0.7,0.3,,quetane01
11,Jordan Walsh,20,PF,52,1,403,6.9,.464,.663,.145,6.2,12.4,9.3,6.0,1.5,2.5,16.1,11.5,-0.2,0.5,0.4,.044,-4.4,0.5,-3.9,-0.2,,walshjo01
12,Baylor Scheierman,24,SG,31,2,384,10.3,.490,.745,.109,5.4,13.0,9.2,11.3,2.2,0.5,9.4,14.5,0.2,0.5,0.7,.089,-2.5,0.8,-1.7,0.0,,scheiba01
13,Xavier Tillman Sr.,26,C,33,2,231,2.4,.310,.604,.075,4.7,15.5,10.1,3.8,2.4,2.0,20.4,13.1,-0.7,0.4,-0.3,-0.057,-8.4,0.3,-8.1,-0.4,,tillmxa01
14,Torrey Craig,34,SF,17,3,201,10.5,.474,.689,.178,10.3,15.6,13.0,7.6,1.5,5.1,14.2,12.3,0.1,0.3,0.4,.094,-3.4,0.7,-2.7,0.0,,craigto01
15,Drew Peterson,25,PF,25,1,186,10.5,.601,.805,.220,5.3,18.1,11.7,9.1,1.3,1.0,15.1,12.5,0.2,0.3,0.4,.115,-1.8,1.0,-0.8,0.1,,peterdr01
16,Jaden Springer,22,SG,26,0,141,12.1,.520,.559,.618,3.1,15.4,9.2,9.1,4.3,0.7,8.5,14.7,0.1,0.3,0.4,.133,-4.4,4.1,-0.3,0.1,,sprinja01
17,JD Davison,22,PG,16,0,93,6.5,.445,.529,.206,2.3,12.8,7.6,19.1,2.7,1.0,26.0,23.6,-0.3,0.1,-0.2,-0.081,-5.9,-0.3,-6.2,-0.1,,davisjd01
18,Miles Norris,24,PF,3,0,35,8.5,.354,.778,.222,6.2,21.7,14.0,0.0,2.9,2.6,0.0,12.4,0.0,0.1,0.0,.049,-2.3,0.4,-1.9,0.0,,norrimi01
