Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Anthony Edwards,23,SG,79,79,2871,20.1,.595,.503,.308,2.4,14.8,8.7,20.9,1.6,1.7,12.0,31.4,4.6,3.8,8.4,.140,4.4,0.0,4.3,4.6,MVP-7CPOY-3ASNBA2,edwaran01
2,Jaden McDaniels,24,PF,82,82,2614,13.3,.562,.363,.153,5.6,14.2,10.0,9.0,2.1,2.6,9.6,16.3,2.3,3.9,6.3,.115,-1.4,1.4,0.0,1.4,,mcdanja02
3,Rudy Gobert,32,C,72,72,2388,18.3,.687,.000,.535,12.5,23.8,18.2,7.5,1.2,4.1,12.4,13.0,6.1,4.0,10.1,.204,0.6,1.3,1.9,2.4,DPOY-13DEF2,goberru01
4,Julius Randle,30,PF,69,69,2226,17.5,.593,.334,.357,7.3,16.8,12.1,22.5,1.0,0.7,15.3,25.0,3.6,2.6,6.2,.134,1.5,-0.2,1.3,1.8,,randlju01
5,Naz Reid,25,C,80,17,2200,15.8,.577,.501,.155,4.7,19.3,12.1,12.6,1.3,3.0,9.9,21.5,2.4,3.3,5.7,.125,0.8,0.8,1.6,2.0,6MOY-5,reidna01
6,Nickeil Alexander-Walker,26,SG,82,10,2073,11.6,.579,.601,.192,2.9,11.1,7.1,15.0,1.2,1.5,12.9,16.0,2.0,2.3,4.3,.099,-0.8,0.4,-0.4,0.8,6MOY-6,alexani01
7,Mike Conley,37,PG,71,64,1756,13.3,.573,.662,.192,2.1,9.3,5.7,24.5,2.2,0.7,12.9,14.4,3.0,2.2,5.2,.142,-0.1,1.3,1.2,1.4,,conlemi01
8,Donte DiVincenzo,28,SG,62,10,1606,14.1,.582,.739,.106,2.2,13.3,7.9,20.2,2.2,1.0,13.8,19.4,1.6,2.2,3.9,.115,0.8,1.1,1.9,1.6,,divindo01
9,Jaylen Clark,23,SG,40,4,522,12.0,.598,.425,.308,5.6,5.6,5.6,6.7,3.4,0.4,5.5,12.0,0.9,0.7,1.6,.147,-2.9,2.7,-0.2,0.2,,clarkja02
10,Rob Dillingham,20,PG,49,1,516,10.2,.503,.351,.071,2.6,8.0,5.4,28.4,1.9,0.2,19.6,22.7,-0.4,0.6,0.1,.012,-3.3,-0.9,-4.2,-0.3,,dilliro01
11,Terrence Shannon Jr.,24,SG,32,1,339,11.9,.560,.272,.184,3.3,11.9,7.7,13.8,1.0,1.4,10.9,17.7,0.3,0.4,0.6,.091,-2.1,0.0,-2.1,0.0,,shannte01
12,Josh Minott,22,SF,46,0,276,15.5,.605,.478,.211,4.9,13.8,9.4,9.5,2.7,4.0,10.1,17.2,0.4,0.5,0.9,.153,-0.7,2.9,2.2,0.3,,minotjo01
13,Luka Garza,26,C,39,0,219,18.8,.573,.343,.333,16.0,11.5,13.7,8.2,1.4,1.3,9.1,26.2,0.4,0.3,0.7,.144,-0.4,-1.9,-2.3,0.0,,garzalu01
14,Joe Ingles,37,SF,19,1,114,2.4,.326,.652,.000,2.0,8.6,5.4,25.4,0.9,0.0,28.1,12.2,-0.2,0.1,-0.1,-0.035,-6.9,-0.1,-7.0,-0.1,,inglejo01
15,PJ Dozier,28,SG,9,0,35,9.5,.621,1.000,2.000,3.2,12.5,7.9,18.1,1.4,0.0,15.1,8.2,0.0,0.0,0.1,.107,-2.0,2.7,0.7,0.0,,doziepj01
16,Leonard Miller,21,SF,13,0,32,19.9,.540,.333,.533,10.6,27.3,19.1,0.0,3.1,2.9,9.7,27.8,0.0,0.1,0.1,.145,-3.4,-0.3,-3.7,0.0,,millele01
17,Bones Hyland,24,PG,4,0,17,11.1,.833,.667,.000,0.0,6.4,3.3,32.2,0.0,0.0,25.0,10.2,0.0,0.0,0.1,.165,-3.3,0.1,-3.2,0.0,,hylanbo01
18,Daishen Nix,22,PG,3,0,13,-7.0,.266,1.000,2.000,0.0,33.6,17.1,27.2,0.0,0.0,68.0,19.6,-0.1,0.0,-0.1,-0.327,-14.9,-1.2,-16.2,0.0,,nixda01
19,Tristen Newton,23,SG,3,0,8,3.1,.000,.000,.000,28.2,27.3,27.7,14.7,6.2,0.0,33.3,16.2,0.0,0.0,0.0,-0.107,-11.4,2.7,-8.7,0.0,,newtotr01
20,Jesse Edwards,24,C,2,0,5,-0.1,,,,0.0,0.0,0.0,23.6,0.0,0.0,,0.0,0.0,0.0,0.0,.111,-8.8,4.7,-4.0,0.0,,edwarje01
