Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Toumani Camara,24,PF,78,78,2548,12.5,.572,.503,.176,7.2,12.1,9.6,9.6,2.2,1.8,12.4,14.4,2.5,2.6,5.2,.097,-0.9,0.8,-0.1,1.2,DPOY-9DEF2,camarto01
2,Anfernee Simons,25,SG,70,70,2292,14.9,.557,.527,.172,1.2,8.0,4.5,23.3,1.3,0.2,10.6,24.6,2.9,1.2,4.2,.087,1.5,-1.5,-0.1,1.1,,simonan01
3,Shaedon Sharpe,21,SG,72,52,2252,14.5,.551,.428,.219,3.2,12.7,7.8,14.2,1.3,0.6,11.0,25.1,1.3,1.7,3.0,.064,0.0,-1.3,-1.3,0.4,,sharpsh01
4,Deni Avdija,24,SF,72,54,2161,17.7,.605,.405,.441,5.4,21.2,13.1,19.9,1.6,1.5,16.3,23.2,3.1,2.5,5.6,.124,1.5,0.6,2.1,2.2,,avdijde01
5,Scoot Henderson,20,PG,66,10,1759,12.5,.540,.434,.301,3.1,9.2,6.1,28.1,1.9,0.7,18.6,22.5,0.4,1.4,1.8,.049,-1.4,-0.8,-2.2,-0.1,,hendesc01
6,Jerami Grant,30,PF,47,47,1524,10.9,.523,.516,.289,1.8,10.0,5.8,9.5,1.3,2.7,9.1,19.4,0.6,1.2,1.8,.057,-1.4,-0.3,-1.6,0.1,,grantje01
7,Donovan Clingan,20,C,67,37,1324,17.4,.574,.147,.311,17.3,26.1,21.6,8.3,1.2,7.5,15.9,14.2,1.8,2.2,4.0,.144,-1.7,1.4,-0.3,0.6,,clingdo01
8,Deandre Ayton,26,C,40,40,1206,17.7,.583,.068,.128,10.9,26.0,18.2,8.5,1.2,2.9,12.2,19.4,1.2,1.6,2.8,.113,-0.3,-0.4,-0.7,0.4,,aytonde01
9,Dalano Banton,25,PG,67,7,1120,12.9,.497,.438,.247,2.8,10.4,6.5,21.5,1.9,2.8,13.3,24.1,-0.3,1.1,0.8,.033,-0.6,-0.2,-0.8,0.3,,bantoda01
10,Kris Murray,24,SF,69,6,1040,9.1,.472,.430,.204,7.7,11.3,9.5,9.0,1.6,1.5,12.4,13.9,-0.2,0.9,0.7,.033,-3.1,0.1,-3.0,-0.3,,murrakr01
11,Jabari Walker,22,PF,60,1,749,15.0,.601,.314,.310,8.3,22.6,15.3,7.2,2.1,0.7,11.6,16.3,1.0,1.0,2.0,.128,-1.2,0.5,-0.8,0.2,,walkeja01
12,Duop Reath,28,C,46,0,469,13.7,.552,.639,.133,9.9,11.4,10.6,8.0,1.2,2.7,8.3,17.0,0.6,0.4,1.0,.105,0.2,-0.5,-0.3,0.2,,reathdu01
13,Rayan Rupert,20,SG,52,0,460,8.1,.499,.415,.211,6.0,10.6,8.2,7.6,1.7,0.8,16.2,16.8,-0.3,0.4,0.1,.007,-4.1,-0.6,-4.7,-0.3,,ruperra01
14,Robert Williams,27,C,20,3,351,18.9,.679,.038,.218,10.5,26.3,18.2,8.6,1.8,8.5,16.6,12.2,0.6,0.7,1.3,.175,-0.1,3.2,3.0,0.4,,williro04
15,Matisse Thybulle,27,SG,15,5,312,17.0,.592,.545,.170,4.7,13.6,9.0,12.7,5.1,2.6,12.1,14.4,0.4,0.6,0.9,.146,0.0,5.1,5.0,0.6,,thybuma01
16,Justin Minaya,25,SF,19,0,101,5.0,.411,.476,.095,5.2,5.5,5.4,9.1,2.9,0.9,18.6,11.1,-0.1,0.1,0.0,-0.007,-7.1,1.7,-5.4,-0.1,,minayju01
17,Sidy Cissoko,20,SF,5,0,60,2.7,.375,.500,.250,8.8,11.1,9.9,19.4,0.8,1.5,40.3,15.5,-0.2,0.0,-0.2,-0.123,-7.7,0.4,-7.3,-0.1,,cissosi01
18,Bryce McGowens,22,SG,13,0,32,1.7,.391,.286,.429,6.6,3.5,5.1,8.7,1.5,0.0,19.4,26.8,-0.1,0.0,-0.1,-0.172,-9.9,-3.8,-13.6,-0.1,,mcgowbr01
19,Taze Moore,26,SG,2,0,20,7.1,.276,.400,.200,21.1,22.3,21.7,6.8,4.9,0.0,15.5,26.8,-0.1,0.0,-0.1,-0.150,-3.9,-0.4,-4.3,0.0,,mooreta02
