Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Pascal Siakam,30,PF,78,78,2548,19.2,.599,.274,.261,5.9,17.6,11.8,15.7,1.3,1.5,7.6,24.2,5.0,2.5,7.5,.142,2.2,-0.5,1.7,2.4,AS,siakapa01
2,Tyrese Haliburton,24,PG,73,73,2451,21.8,.616,.559,.221,1.9,9.7,5.9,38.9,2.1,1.8,9.8,21.6,8.1,2.3,10.4,.204,5.7,0.2,5.8,4.9,NBA3,halibty01
3,Myles Turner,28,C,72,72,2174,16.1,.612,.486,.293,4.7,19.4,12.1,7.1,1.2,6.0,11.8,20.7,1.8,2.9,4.7,.104,0.0,0.4,0.4,1.3,,turnemy01
4,Bennedict Mathurin,22,SF,72,49,2149,13.6,.579,.338,.389,4.6,15.2,9.9,8.8,1.1,1.0,11.9,22.8,1.3,1.8,3.0,.068,-1.3,-1.5,-2.9,-0.5,,mathube01
5,Andrew Nembhard,25,SG,65,65,1881,11.7,.545,.325,.252,2.0,10.7,6.4,22.5,2.0,0.5,15.8,16.3,1.1,1.7,2.8,.071,-2.6,0.3,-2.3,-0.1,,nembhan01
6,Obi Toppin,26,PF,79,4,1545,17.4,.642,.503,.190,4.1,18.7,11.5,11.9,1.4,1.6,9.5,20.1,2.7,1.6,4.3,.135,1.8,-0.1,1.7,1.4,,toppiob01
7,T.J. McConnell,32,PG,79,1,1415,18.4,.547,.079,.123,3.5,11.6,7.6,37.0,2.8,1.3,14.2,23.4,1.5,1.7,3.2,.109,0.6,0.6,1.2,1.2,,mccontj01
8,Ben Sheppard,23,SG,63,9,1228,9.2,.555,.693,.094,4.0,12.0,8.0,8.6,1.5,1.0,6.9,11.3,1.0,1.0,2.1,.081,-2.2,0.2,-2.0,0.0,,sheppbe01
9,Jarace Walker,21,PF,75,5,1187,11.9,.590,.514,.192,2.4,19.0,10.8,12.2,2.2,1.9,16.7,17.1,0.1,1.5,1.6,.065,-1.8,0.8,-0.9,0.3,,walkeja02
10,Aaron Nesmith,25,SF,45,37,1123,14.6,.653,.515,.211,3.7,13.9,8.8,6.6,1.5,1.4,8.2,17.4,1.9,1.0,2.9,.126,0.0,-0.5,-0.5,0.4,,nesmiaa01
11,Thomas Bryant,27,C,56,8,848,17.4,.613,.447,.181,10.2,18.5,14.4,8.0,1.5,3.4,8.1,17.6,1.6,1.0,2.6,.150,0.9,-0.2,0.7,0.6,,bryanth01
12,Quenton Jackson,26,PG,28,7,381,14.7,.580,.328,.328,4.1,8.7,6.4,18.6,2.6,1.2,10.3,17.7,0.6,0.4,1.0,.126,-1.2,0.8,-0.3,0.2,,jacksqu01
13,Johnny Furphy,20,SG,50,0,379,9.8,.506,.543,.239,6.8,14.0,10.4,6.2,2.3,2.6,10.6,13.0,0.1,0.5,0.5,.070,-3.0,0.6,-2.5,0.0,,furphjo01
14,Enrique Freeman,24,PF,22,1,181,7.4,.507,.270,.514,6.8,11.6,9.2,6.1,0.8,1.5,11.7,12.3,0.0,0.1,0.2,.046,-4.9,-1.4,-6.3,-0.2,,freemen01
15,Tony Bradley,27,C,14,0,113,23.2,.640,.067,.133,17.9,23.5,20.7,8.3,0.9,7.2,9.5,20.1,0.3,0.2,0.4,.187,1.5,-0.3,1.2,0.1,,bradlto01
16,Isaiah Jackson,23,C,5,1,84,18.2,.600,.000,.609,14.7,22.3,18.6,8.1,1.7,8.6,14.6,17.6,0.1,0.1,0.3,.153,-1.0,1.8,0.8,0.1,,jacksis01
17,RayJ Dennis,23,PG,11,0,70,13.9,.443,.636,.061,3.2,15.8,9.6,26.9,4.8,2.6,12.9,24.0,-0.1,0.1,0.1,.036,-2.2,3.0,0.7,0.0,,dennira01
18,Moses Brown,25,C,9,0,46,16.0,.653,.000,.250,9.8,21.6,15.8,0.0,2.1,2.0,21.3,26.5,0.0,0.1,0.0,.020,-3.9,-1.4,-5.2,0.0,,brownmo01
19,James Johnson,37,PF,12,0,37,0.0,.350,.273,.091,0.0,17.9,9.0,13.7,0.0,4.9,25.9,18.0,-0.2,0.0,-0.1,-0.162,-9.6,-0.2,-9.7,-0.1,,johnsja01
20,Tristen Newton,23,SG,5,0,8,-15.3,.233,.500,.167,0.0,0.0,0.0,16.1,0.0,0.0,13.4,40.2,-0.1,0.0,-0.1,-0.553,-21.9,-10.8,-32.7,-0.1,,newtotr01
21,James Wiseman,23,C,1,0,5,31.2,.615,.250,.500,0.0,22.1,11.1,0.0,0.0,0.0,0.0,42.2,0.0,0.0,0.0,.237,6.0,-4.4,1.6,0.0,,wisemja01
22,Jahlil Okafor,29,C,1,0,3,13.8,,,,0.0,36.8,18.6,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,.196,2.5,4.9,7.5,0.0,,okafoja01
