Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Jaren Jackson Jr.,25,C,74,74,2207,19.6,.591,.321,.328,4.4,15.5,10.0,10.1,1.9,4.7,9.9,28.1,3.2,3.2,6.4,.139,1.6,0.8,2.3,2.4,DPOY-7ASDEF2,jacksja02
2,Desmond Bane,26,SG,69,68,2205,17.9,.600,.411,.194,3.0,16.9,10.0,23.6,1.7,1.2,13.3,23.3,4.0,2.6,6.5,.142,2.6,0.6,3.2,2.9,,banede01
3,Jaylen Wells,21,SG,79,74,2043,10.5,.560,.580,.200,4.6,9.3,6.9,8.4,1.0,0.4,8.6,15.9,2.1,1.4,3.5,.083,-1.2,-1.0,-2.2,-0.1,ROY-3,wellsja01
4,Scotty Pippen Jr.,24,PG,79,21,1683,15.8,.582,.369,.288,4.1,12.1,8.1,27.1,2.8,1.6,17.1,19.3,2.4,2.3,4.7,.133,0.0,1.8,1.9,1.7,,pippesc02
5,Santi Aldama,24,PF,65,16,1660,16.8,.588,.503,.145,6.1,20.3,13.3,15.2,1.5,1.6,9.3,18.5,2.9,2.0,5.0,.144,2.5,0.7,3.2,2.2,,aldamsa01
6,Ja Morant,25,PG,50,50,1519,19.3,.563,.321,.359,2.4,11.8,7.1,36.0,1.9,0.7,15.2,32.2,2.0,1.5,3.5,.112,3.1,-0.7,2.4,1.7,,moranja01
7,Luke Kennard,28,SG,65,11,1472,13.6,.631,.606,.132,2.7,10.4,6.6,18.5,1.6,0.3,13.6,14.5,2.6,1.3,3.9,.127,0.9,0.2,1.1,1.2,,kennalu01
8,Zach Edey,22,C,66,55,1416,18.2,.624,.120,.293,17.5,23.4,20.5,6.1,1.2,5.5,15.3,16.4,2.7,2.2,4.9,.165,-0.2,0.1,-0.1,0.7,ROY-5,edeyza01
9,Brandon Clarke,28,PF,64,18,1207,17.6,.638,.045,.229,11.3,17.3,14.3,7.4,2.0,2.7,8.9,15.3,2.7,1.7,4.4,.174,0.0,0.8,0.8,0.9,,clarkbr01
10,Jake LaRavia,23,PF,47,0,982,13.5,.605,.373,.398,7.3,14.7,11.1,16.7,2.1,1.9,19.6,14.5,1.2,1.2,2.4,.119,-0.2,1.5,1.3,0.8,,laravja01
11,Jay Huff,26,C,64,2,748,18.2,.666,.656,.184,4.3,13.9,9.1,7.0,1.0,6.9,9.3,19.6,1.6,1.0,2.5,.162,2.5,1.0,3.5,1.1,,huffja01
12,John Konchar,28,SG,46,4,558,12.1,.592,.681,.088,7.1,21.4,14.3,8.8,2.5,2.3,14.5,8.0,0.6,0.9,1.5,.131,-0.7,2.3,1.7,0.5,,konchjo01
13,Vince Williams Jr.,24,SG,27,5,499,9.2,.504,.569,.144,4.7,15.9,10.4,13.8,1.1,1.3,15.7,17.0,-0.1,0.5,0.4,.040,-2.5,-0.3,-2.8,-0.1,,willivi01
14,GG Jackson II,20,PF,29,3,459,9.3,.482,.477,.201,6.3,14.8,10.6,8.2,1.2,1.0,12.5,21.7,-0.4,0.4,0.1,.009,-3.3,-2.0,-5.3,-0.4,,jacksgg01
15,Marcus Smart,30,PG,19,6,400,11.3,.504,.608,.243,3.7,7.6,5.7,22.2,2.7,1.4,17.6,20.0,0.0,0.5,0.4,.054,-1.7,0.5,-1.2,0.1,,smartma01
16,Cam Spencer,24,SG,25,1,252,14.2,.587,.634,.232,5.1,7.5,6.3,16.9,1.7,0.4,6.2,15.4,0.6,0.2,0.8,.160,0.3,0.2,0.5,0.2,,spencca01
17,Lamar Stevens,27,PF,17,1,155,11.5,.545,.429,.175,2.8,23.0,13.0,6.9,1.5,1.8,12.8,20.2,0.0,0.2,0.2,.052,-3.6,-0.6,-4.2,-0.1,,stevela01
18,Marvin Bagley III,25,PF,12,1,99,15.7,.534,.257,.343,11.9,18.0,15.0,5.3,0.9,2.8,2.4,16.8,0.2,0.1,0.3,.140,-0.5,-1.0,-1.5,0.0,,baglema01
19,Yuki Kawamura,23,PG,22,0,93,11.0,.530,.767,.300,0.0,13.5,6.8,25.1,1.0,0.0,12.8,16.9,0.1,0.1,0.2,.095,-2.6,-0.2,-2.8,0.0,,kawamyu01
20,Colin Castleton,24,C,10,0,46,7.4,.472,.400,1.100,7.0,13.7,10.4,0.0,1.0,2.0,6.3,13.9,0.0,0.0,0.1,.068,-6.1,-1.0,-7.1,-0.1,,castlco01
21,Zyon Pullin,23,SG,3,0,3,-11.7,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,-0.304,-15.0,-7.7,-22.7,0.0,,pullizy01
