Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Kentavious Caldwell-Pope,31,SG,77,77,2279,9.9,.574,.607,.175,1.6,7.2,4.3,8.7,2.2,1.4,9.6,12.4,1.5,3.1,4.6,.096,-3.0,1.6,-1.4,0.3,,caldwke01
2,Franz Wagner,23,SF,60,60,2023,20.1,.558,.303,.268,3.0,17.1,9.7,26.6,1.9,1.0,9.6,31.0,2.6,3.1,5.6,.133,2.6,0.5,3.1,2.6,,wagnefr01
3,Anthony Black,21,PG,78,10,1887,11.6,.521,.315,.318,3.0,11.4,7.0,19.4,2.3,2.4,16.4,19.6,-0.6,3.0,2.4,.061,-3.1,1.2,-1.9,0.0,,blackan01
4,Wendell Carter Jr.,25,C,68,51,1758,13.7,.544,.322,.356,9.4,23.4,16.0,11.5,1.5,2.2,11.9,16.0,1.6,3.0,4.6,.125,-2.2,0.9,-1.2,0.3,,cartewe01
5,Tristan Da Silva,23,SF,74,38,1629,9.9,.522,.495,.130,4.9,12.7,8.6,10.3,1.0,1.1,9.9,15.2,0.5,1.9,2.5,.073,-2.3,-0.3,-2.6,-0.3,,dasiltr01
6,Paolo Banchero,22,PF,46,46,1582,20.0,.551,.299,.423,3.5,22.4,12.5,26.0,1.1,1.7,11.2,33.6,1.1,2.4,3.5,.106,3.4,0.2,3.5,2.2,,banchpa01
7,Goga Bitadze,25,C,70,42,1430,19.2,.631,.083,.392,12.7,25.0,18.6,14.8,1.7,6.6,15.3,14.3,2.8,3.0,5.8,.195,-0.3,2.8,2.5,1.6,,bitadgo01
8,Cole Anthony,24,PG,67,22,1234,14.2,.531,.401,.208,4.1,15.5,9.5,25.5,1.8,2.5,14.8,24.6,0.0,2.0,2.0,.078,-0.8,0.9,0.1,0.7,,anthoco01
9,Jonathan Isaac,27,PF,71,1,1090,16.6,.512,.466,.330,12.0,21.5,16.5,5.5,2.8,7.0,8.2,16.2,0.8,2.5,3.4,.148,-1.1,1.8,0.7,0.7,,isaacjo01
10,Jalen Suggs,23,PG,35,35,1002,14.4,.536,.503,.229,2.5,14.2,8.1,21.6,2.5,3.2,16.2,27.5,-0.7,1.8,1.1,.052,-0.8,1.3,0.4,0.6,,suggsja01
11,Caleb Houstan,22,SF,58,6,788,9.4,.605,.842,.089,2.6,8.6,5.5,6.4,1.4,0.7,6.2,11.7,0.9,0.9,1.8,.109,-2.4,0.2,-2.2,0.0,,houstca01
12,Gary Harris,30,SG,48,3,711,6.9,.524,.759,.090,3.1,7.5,5.2,5.8,1.8,1.6,10.9,9.5,0.1,0.9,1.0,.067,-3.9,1.2,-2.7,-0.1,,harriga01
13,Jett Howard,21,SF,60,0,701,7.1,.491,.710,.088,3.1,8.6,5.7,9.6,0.9,1.5,11.7,19.2,-0.6,0.8,0.1,.010,-4.1,-1.2,-5.3,-0.6,,howarje01
14,Cory Joseph,33,PG,50,16,612,10.9,.547,.695,.117,3.0,11.2,6.9,17.0,2.1,0.6,10.0,12.8,0.6,0.9,1.5,.114,-2.3,1.4,-0.8,0.2,,josepco01
15,Moritz Wagner,27,C,30,1,564,22.3,.649,.301,.442,7.7,23.1,15.0,13.7,2.1,2.0,14.1,26.8,1.0,1.0,2.0,.174,2.6,1.4,4.0,0.9,,wagnemo01
16,Trevelin Queen,27,SG,31,2,430,11.9,.486,.524,.143,6.6,7.9,7.2,13.3,3.6,2.2,12.3,18.1,-0.1,0.8,0.7,.074,-2.6,2.3,-0.3,0.2,,queentr01
17,Mac McClung,26,SG,2,0,10,-0.3,.000,.500,.000,0.0,12.1,5.7,37.8,0.0,0.0,0.0,8.7,0.0,0.0,0.0,-0.047,-10.2,-0.8,-11.0,0.0,,mccluma01
