Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Christian Braun,23,SG,79,77,2675,16.0,.665,.273,.261,4.2,12.2,8.4,10.1,1.5,1.2,8.1,15.8,6.2,1.9,8.0,.144,0.8,-0.5,0.3,1.6,,braunch01
2,Michael Porter Jr.,26,SF,77,77,2593,16.2,.617,.467,.185,6.1,16.2,11.4,8.7,0.9,1.3,8.4,20.2,4.6,1.8,6.4,.118,1.6,-1.7,-0.1,1.2,,portemi01
3,Nikola Jokić,29,C,70,70,2571,32.0,.663,.243,.331,9.0,28.2,19.1,44.1,2.4,1.6,12.8,29.5,12.7,3.8,16.4,.307,9.9,3.3,13.3,9.8,MVP-2CPOY-2ASNBA1,jokicni01
4,Jamal Murray,27,PG,67,67,2418,17.8,.584,.354,.219,2.2,9.3,5.9,23.2,1.8,1.2,10.1,24.0,4.6,1.6,6.2,.123,1.8,-1.0,0.8,1.7,,murraja01
5,Russell Westbrook,36,PG,75,36,2092,14.3,.532,.350,.280,5.6,13.4,9.7,28.8,2.4,1.6,20.6,23.8,-0.1,2.1,1.9,.045,-0.9,-0.2,-1.1,0.5,6MOY-7,westbru01
6,Peyton Watson,22,SF,68,18,1656,11.4,.564,.318,.320,3.3,11.8,7.7,7.0,1.4,5.0,10.3,13.9,1.0,1.5,2.5,.073,-2.1,0.3,-1.8,0.1,,watsope01
7,Aaron Gordon,29,PF,51,42,1447,17.0,.650,.346,.360,6.4,12.1,9.4,15.0,0.8,0.9,11.3,19.0,3.6,0.7,4.3,.143,2.7,-1.5,1.2,1.2,,gordoaa01
8,Julian Strawther,22,SG,65,4,1384,9.5,.559,.553,.185,1.4,9.5,5.6,7.6,1.4,1.0,9.8,17.8,0.5,0.8,1.3,.043,-3.1,-1.4,-4.5,-0.9,,strawju01
9,DeAndre Jordan,36,C,56,5,691,15.4,.621,.000,.457,14.0,30.3,22.6,9.5,1.1,3.5,19.2,12.8,0.9,0.9,1.8,.127,-1.4,0.2,-1.2,0.2,,jordade01
10,Jalen Pickett,25,SG,49,4,666,10.9,.545,.561,.044,2.6,8.8,5.9,19.5,1.4,0.7,11.6,13.2,0.8,0.3,1.1,.078,-0.8,-0.7,-1.5,0.1,,pickeja02
11,Zeke Nnaji,24,PF,57,4,608,12.0,.574,.369,.312,6.3,9.8,8.1,4.6,2.0,5.6,8.0,12.2,0.6,0.6,1.2,.097,-2.1,0.7,-1.3,0.1,,nnajize01
12,Hunter Tyson,24,PF,51,2,400,9.0,.506,.617,.233,7.2,13.9,10.7,6.1,1.2,1.3,9.6,15.5,0.1,0.3,0.4,.047,-3.3,-1.5,-4.8,-0.3,,tysonhu01
13,Dario Šarić,30,C,16,4,210,7.7,.449,.448,.172,7.7,17.9,13.1,13.1,1.6,0.4,19.4,15.6,-0.2,0.2,0.0,.001,-4.4,-0.4,-4.8,-0.1,,saricda01
14,Vlatko Čančar,27,PF,13,0,136,4.6,.462,.577,.000,5.1,20.0,12.9,7.7,1.1,1.3,29.7,11.5,-0.2,0.1,-0.1,-0.034,-6.5,-0.6,-7.1,-0.2,,cancavl01
15,Spencer Jones,23,SF,20,0,125,4.5,.368,.500,.088,7.4,7.5,7.5,4.7,1.9,3.6,12.4,13.7,-0.2,0.1,-0.1,-0.031,-7.7,-0.8,-8.5,-0.2,,jonessp01
16,Trey Alexander,21,SG,24,0,117,2.9,.374,.415,.098,1.0,9.8,5.6,11.4,0.8,0.8,10.5,17.3,-0.2,0.0,-0.2,-0.077,-7.9,-1.8,-9.7,-0.2,,alexatr01
17,PJ Hall,22,C,19,0,66,18.3,.641,.333,.167,10.5,25.4,18.3,8.4,0.0,5.4,7.2,17.8,0.2,0.1,0.2,.168,-0.7,-0.6,-1.3,0.0,,hallpj01
