Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Mikal Bridges,28,SF,82,82,3036,14.0,.585,.391,.100,2.7,7.0,4.9,14.4,1.2,1.3,9.7,19.6,3.7,2.0,5.7,.090,0.4,-0.9,-0.5,1.2,,bridgmi01
2,Josh Hart,29,SG,77,77,2897,16.5,.611,.327,.266,6.4,22.6,14.6,20.7,2.0,0.9,15.5,15.3,5.4,3.8,9.2,.153,1.1,1.8,2.8,3.6,,hartjo01
3,OG Anunoby,27,PF,74,74,2706,15.4,.591,.448,.220,4.2,11.0,7.6,8.5,2.0,2.2,8.3,19.7,3.7,2.8,6.5,.116,0.7,0.1,0.7,1.9,,anunoog01
4,Karl-Anthony Towns,29,C,72,72,2517,23.4,.630,.278,.337,9.8,32.0,21.0,13.8,1.4,1.9,12.1,27.4,6.3,3.8,10.1,.193,3.5,0.1,3.6,3.5,ASNBA3,townska01
5,Jalen Brunson,28,PG,65,65,2301,21.6,.605,.331,.373,1.4,7.9,4.7,32.3,1.3,0.3,10.5,29.5,6.8,1.4,8.3,.172,4.7,-1.3,3.3,3.1,MVP-10CPOY-1ASNBA2,brunsja01
6,Miles McBride,24,SG,64,10,1593,12.6,.531,.570,.117,3.4,8.1,5.8,15.6,2.1,1.0,6.7,16.8,1.8,1.4,3.2,.098,-0.4,0.4,0.0,0.8,,mcbrimi01
7,Precious Achiuwa,25,C,57,10,1170,13.6,.530,.110,.211,10.0,21.0,15.5,6.2,2.0,3.3,11.2,14.9,0.7,1.7,2.3,.095,-2.1,0.2,-1.9,0.0,,achiupr01
8,Cameron Payne,30,PG,72,5,1090,13.8,.532,.574,.121,1.5,9.4,5.5,25.5,1.8,1.4,10.0,20.8,1.3,1.0,2.3,.099,-0.1,-0.2,-0.2,0.5,,payneca01
9,Landry Shamet,27,SG,50,0,762,9.7,.601,.678,.078,1.7,7.5,4.6,4.7,1.5,0.2,8.5,14.8,0.5,0.5,1.0,.065,-1.9,-0.6,-2.4,-0.1,,shamela01
10,Jericho Sims,26,C,39,5,422,9.9,.619,.000,.283,14.0,21.0,17.5,6.3,0.9,2.2,28.9,7.5,0.4,0.5,0.8,.096,-3.3,-0.2,-3.5,-0.2,,simsje01
11,Tyler Kolek,23,PG,41,0,296,10.3,.453,.573,.207,3.1,7.3,5.2,29.5,2.0,1.3,16.7,15.8,0.1,0.3,0.4,.058,-2.6,-0.3,-2.8,-0.1,,kolekty01
12,Mitchell Robinson,26,C,17,3,290,20.4,.676,.000,.339,20.8,19.2,20.0,5.9,2.7,5.8,13.4,11.1,0.8,0.5,1.3,.221,1.5,1.8,3.3,0.4,,robinmi01
13,Delon Wright,32,PG,14,5,230,12.4,.566,.490,.184,6.1,4.0,5.0,15.9,2.6,1.2,13.1,11.5,0.3,0.2,0.5,.109,-0.6,1.1,0.5,0.1,,wrighde01
14,Ariel Hukporti,22,C,25,1,217,7.6,.654,.000,.419,7.5,19.4,13.5,6.4,0.2,6.4,36.4,11.6,-0.2,0.3,0.1,.020,-6.5,0.9,-5.6,-0.2,,hukpoar01
15,Pacome Dadiet,19,SG,18,0,111,6.3,.446,.613,.194,3.1,15.4,9.3,5.6,1.3,1.7,10.6,14.7,-0.1,0.1,0.0,.002,-4.9,-1.5,-6.5,-0.1,,dadiepa01
16,Matt Ryan,27,SF,19,0,68,6.1,.439,.613,.065,0.0,13.4,6.8,5.9,1.5,0.0,8.6,22.3,-0.1,0.1,-0.1,-0.057,-5.1,-2.3,-7.5,-0.1,,ryanma01
17,P.J. Tucker,39,SF,3,1,58,5.5,.643,.857,.000,8.0,7.8,7.9,0.0,0.9,1.6,12.5,6.0,0.0,0.0,0.1,.070,-4.8,-2.4,-7.2,-0.1,,tuckepj01
18,Jacob Toppin,24,SF,16,0,49,4.5,.300,.200,.000,4.7,20.9,12.9,9.8,2.0,0.0,16.7,10.6,-0.1,0.1,0.0,-0.024,-6.4,0.4,-6.0,0.0,,toppija01
19,Kevin McCullar Jr.,23,SF,4,0,29,6.7,.381,.143,.286,0.0,31.3,15.8,8.4,1.7,3.2,0.0,11.8,0.0,0.0,0.0,.060,-8.5,1.3,-7.2,0.0,,mcculke01
20,Anton Watson,24,SF,9,0,22,5.9,.444,.111,.000,5.3,10.3,7.8,12.8,2.3,0.0,18.2,21.7,-0.1,0.0,0.0,-0.070,-8.3,-1.8,-10.1,0.0,,watsoan02
21,MarJon Beauchamp,24,SF,6,0,17,29.8,.588,.455,.364,13.6,46.8,30.4,9.8,2.9,0.0,7.3,35.2,0.1,0.0,0.1,.254,3.4,0.3,3.7,0.0,,beaucma01
