Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Tyrese Maxey,23,PG,70,70,2626,19.8,.573,.401,.266,1.5,9.5,5.4,26.7,1.3,1.1,6.8,28.0,5.9,2.1,8.1,.147,4.1,-1.0,3.1,3.4,MIP-1AS,maxeyty01
2,Tobias Harris,31,PF,70,70,2368,16.5,.576,.271,.224,3.7,17.7,10.6,13.8,1.5,1.8,8.2,20.7,3.2,2.7,5.9,.121,1.0,-0.1,0.9,1.7,,harrito02
3,Kelly Oubre Jr.,28,SF,68,52,2055,13.5,.535,.370,.264,5.0,13.5,9.2,7.3,1.8,2.1,8.2,22.4,0.6,2.4,3.0,.070,-1.5,-0.7,-2.3,-0.1,,oubreke01
4,Paul Reed,24,C,82,24,1590,17.4,.580,.119,.177,13.2,20.9,16.9,9.8,2.1,4.8,11.5,15.9,2.5,2.6,5.1,.154,-0.6,1.0,0.4,0.9,,reedpa01
5,Nicolas Batum,35,PF,57,38,1475,10.3,.606,.718,.085,5.1,13.0,9.0,10.6,1.5,2.1,13.2,8.7,1.6,1.5,3.2,.104,-1.3,0.7,-0.5,0.5,,batumni01
6,Joel Embiid,29,C,39,39,1309,34.1,.644,.163,.531,7.9,28.8,18.1,32.4,1.7,4.6,12.5,39.6,5.2,2.3,7.5,.275,8.5,3.1,11.6,4.5,AS,embiijo01
7,De'Anthony Melton,25,SG,38,33,1023,13.4,.533,.594,.219,3.0,12.4,7.6,15.4,2.9,1.4,9.0,18.3,0.8,1.4,2.1,.099,-0.7,1.2,0.5,0.7,,meltode01
8,Patrick Beverley,35,PG,47,5,919,11.7,.547,.452,.261,3.5,14.1,8.7,21.0,1.3,1.8,15.4,14.9,0.7,0.9,1.7,.087,-1.5,0.0,-1.5,0.1,,beverpa01
9,Buddy Hield,31,SG,32,14,824,13.6,.566,.634,.078,3.6,10.2,6.8,17.1,1.6,1.2,10.6,20.2,0.7,0.8,1.5,.088,1.0,-0.3,0.8,0.6,,hieldbu01
10,Mo Bamba,25,C,57,17,740,15.4,.575,.323,.253,11.3,24.5,17.8,7.6,1.5,7.4,15.1,15.1,0.6,1.3,2.0,.128,-2.3,1.4,-1.0,0.2,,bambamo01
11,KJ Martin,23,SF,58,2,715,10.0,.569,.135,.228,6.1,13.8,9.9,9.6,1.4,1.4,13.8,13.2,0.4,0.7,1.1,.076,-3.9,-0.1,-4.0,-0.4,,martike04
12,Kyle Lowry,37,PG,23,20,653,11.0,.615,.659,.244,1.5,9.6,5.5,21.1,1.5,0.8,17.6,12.0,0.8,0.6,1.4,.102,-1.7,0.4,-1.3,0.1,,lowryky01
13,Marcus Morris,34,PF,37,7,637,10.5,.559,.439,.176,3.1,16.1,9.4,5.7,1.0,1.6,7.9,16.3,0.3,0.6,1.0,.073,-2.3,-1.1,-3.4,-0.2,,morrima03
14,Cameron Payne,29,PG,31,8,602,13.0,.533,.525,.089,2.9,7.3,5.0,23.4,1.6,1.2,11.5,21.8,0.3,0.5,0.8,.067,0.0,-0.8,-0.7,0.2,,payneca01
15,Danuel House Jr.,30,SF,34,4,509,8.5,.575,.476,.438,3.4,9.3,6.3,7.2,1.5,0.9,13.2,12.2,0.3,0.4,0.7,.066,-3.4,-0.5,-4.0,-0.3,,houseda01
16,Robert Covington,33,SF,26,3,419,14.1,.593,.539,.270,7.5,16.1,11.7,5.3,3.9,3.5,9.9,11.4,0.5,0.8,1.3,.149,-0.9,3.0,2.2,0.4,,covinro01
17,Jaden Springer,21,SG,32,1,377,10.6,.481,.314,.288,7.2,9.8,8.5,12.6,3.3,2.7,16.4,18.2,-0.2,0.5,0.3,.038,-4.5,1.0,-3.4,-0.1,,sprinja01
18,Furkan Korkmaz,26,SG,35,0,300,9.2,.519,.526,.263,1.4,9.7,5.5,11.0,2.3,0.9,10.5,13.6,0.0,0.3,0.4,.057,-3.2,0.4,-2.7,-0.1,,korkmfu01
19,Ricky Council IV,22,SG,32,0,289,18.6,.604,.286,.634,5.3,12.4,8.8,8.2,1.4,0.3,3.4,22.1,0.8,0.3,1.0,.173,2.1,-0.8,1.3,0.2,,councri01
