Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Jaren Jackson Jr.,24,C,66,66,2124,17.4,.552,.315,.359,4.2,15.0,9.4,13.1,1.8,4.7,10.6,30.4,0.2,2.8,3.0,.067,0.0,0.4,0.4,1.3,,jacksja02
2,Santi Aldama,23,PF,61,35,1618,13.1,.539,.535,.153,4.7,19.7,11.9,13.3,1.3,3.1,10.2,17.9,0.4,2.0,2.4,.070,-0.7,0.4,-0.2,0.7,,aldamsa01
3,Desmond Bane,25,SG,42,42,1443,18.5,.589,.464,.207,2.6,11.8,7.0,29.2,1.5,1.4,11.7,28.5,1.8,1.3,3.1,.102,3.1,-0.3,2.8,1.7,,banede01
4,Vince Williams Jr.,23,SG,52,33,1436,12.8,.597,.551,.343,4.3,18.3,11.0,18.0,1.6,2.2,17.4,15.8,1.1,1.7,2.8,.093,-1.7,1.0,-0.7,0.5,,willivi01
5,GG Jackson II,19,PF,48,18,1233,13.7,.554,.508,.272,4.5,13.2,8.7,8.0,1.1,1.8,9.3,24.2,0.2,1.1,1.2,.048,-0.2,-1.8,-2.0,0.0,,jacksgg01
6,John Konchar,27,SF,55,23,1173,11.4,.537,.577,.120,6.5,18.0,12.0,13.0,2.1,4.1,17.4,9.7,0.5,1.7,2.2,.091,-2.6,2.2,-0.4,0.5,,konchjo01
7,David Roddy,22,PF,48,13,1114,8.7,.485,.404,.174,4.8,15.2,9.8,10.4,1.1,0.9,11.5,18.1,-0.9,1.0,0.1,.005,-3.9,-1.0,-5.0,-0.8,,roddyda01
8,Ziaire Williams,22,SF,51,15,1038,9.3,.511,.500,.198,3.5,15.9,9.5,11.1,1.7,0.8,13.8,19.7,-0.9,1.1,0.2,.010,-4.0,-0.4,-4.5,-0.6,,willizi02
9,Luke Kennard,27,SG,39,22,999,13.1,.641,.756,.143,1.2,11.6,6.2,20.8,1.0,0.2,13.9,16.7,1.4,0.7,2.1,.099,0.6,-0.9,-0.3,0.4,,kennalu01
10,Jake LaRavia,22,PF,35,6,806,12.6,.540,.515,.360,6.7,10.9,8.7,11.1,1.8,1.4,11.4,21.1,0.3,0.8,1.0,.062,-1.4,-1.0,-2.5,-0.1,,laravja01
11,Bismack Biyombo,31,C,30,27,718,10.0,.560,.000,.387,8.3,21.3,14.5,10.1,0.7,4.4,21.4,10.6,0.1,0.9,1.0,.066,-4.8,1.6,-3.2,-0.2,,biyombi01
12,Xavier Tillman Sr.,25,C,34,13,700,11.8,.440,.249,.202,8.4,16.4,12.3,12.1,2.9,4.7,11.1,16.0,-0.5,1.2,0.6,.043,-3.8,2.1,-1.7,0.1,,tillmxa01
13,Jacob Gilyard,25,PG,37,14,654,11.6,.597,.833,.014,1.3,6.1,3.6,28.5,2.0,0.7,16.7,11.4,0.9,0.5,1.4,.103,-1.5,0.2,-1.3,0.1,,gilyaja01
14,Marcus Smart,29,PG,20,20,605,11.8,.552,.565,.236,1.0,8.9,4.8,22.7,3.3,0.8,19.2,22.9,-0.5,0.7,0.2,.020,-3.3,0.9,-2.4,0.0,,smartma01
15,Trey Jemison,24,C,23,14,572,11.9,.582,.000,.184,11.8,13.7,12.7,7.1,1.0,4.6,18.3,13.5,0.3,0.6,0.9,.075,-4.7,-0.4,-5.1,-0.4,,jemistr01
16,Scotty Pippen Jr.,23,PG,21,16,527,16.4,.596,.355,.271,4.4,9.7,7.0,30.7,3.3,1.8,19.8,23.0,0.3,0.7,1.0,.090,-0.1,1.4,1.3,0.4,,pippesc02
17,Jordan Goodwin,25,PG,17,12,497,12.7,.420,.323,.159,10.2,20.2,15.0,23.4,2.5,1.7,11.8,19.8,-0.3,0.7,0.4,.035,-1.8,0.6,-1.2,0.1,,goodwjo01
18,Lamar Stevens,26,PF,19,2,437,14.7,.512,.195,.221,5.8,18.8,12.0,7.7,1.9,3.6,6.6,22.5,0.0,0.6,0.6,.061,-2.0,-0.3,-2.3,0.0,,stevela01
19,Derrick Rose,35,PG,24,7,399,13.1,.540,.248,.164,1.8,10.9,6.2,32.3,1.0,0.5,14.9,22.3,0.1,0.3,0.4,.046,-1.3,-1.5,-2.8,-0.1,,rosede01
20,Ja Morant,24,PG,9,9,318,20.6,.570,.300,.376,2.0,15.8,8.6,42.2,1.1,1.5,12.0,30.4,0.5,0.3,0.8,.124,2.7,0.4,3.1,0.4,,moranja01
21,Zavier Simpson,26,PG,7,0,161,6.3,.377,.315,.074,2.6,11.3,6.8,22.5,2.1,1.7,15.2,17.5,-0.3,0.2,-0.2,-0.046,-6.2,0.3,-5.9,-0.2,,simpsza01
22,Jaylen Nowell,24,SG,9,1,156,6.7,.453,.418,.055,2.0,8.0,4.9,15.7,0.9,0.0,8.2,16.9,-0.1,0.1,0.0,-0.007,-5.9,-1.6,-7.4,-0.2,,nowelja01
23,DeJon Jarreau,26,SG,9,0,150,9.6,.392,.260,.220,5.6,27.3,16.0,25.4,2.0,1.2,14.1,18.3,-0.2,0.2,0.0,.002,-4.6,0.7,-4.0,-0.1,,jarrede01
24,Brandon Clarke,27,PF,6,1,134,18.9,.548,.102,.119,10.2,16.2,13.1,12.2,1.8,4.2,4.6,20.8,0.1,0.2,0.3,.108,0.7,0.3,1.0,0.1,,clarkbr01
25,Timmy Allen,24,SF,5,0,125,0.8,.272,.304,.087,3.4,11.8,7.4,5.4,1.6,0.0,7.7,8.9,-0.2,0.1,-0.1,-0.041,-10.3,-0.7,-11.1,-0.3,,allenti01
26,Mãozinha Pereira,23,SF,7,1,122,15.7,.609,.371,.286,9.5,24.3,16.6,2.5,2.4,3.1,11.3,15.6,0.1,0.2,0.3,.123,-1.2,0.7,-0.5,0.0,,pereima01
27,Matthew Hurt,23,PF,8,0,113,8.4,.453,.588,.088,8.4,7.1,7.7,5.1,1.3,2.5,5.4,14.2,0.0,0.1,0.1,.031,-3.0,-0.7,-3.7,-0.1,,hurtma01
28,Kenneth Lofton Jr.,21,PF,15,0,99,8.4,.447,.270,.405,2.1,15.0,8.3,21.6,1.5,2.8,12.1,21.5,-0.1,0.1,0.0,-0.011,-5.4,0.9,-4.5,-0.1,,loftoke01
29,Yuta Watanabe,29,SF,5,0,82,1.5,.327,.526,.105,0.0,12.5,6.0,8.4,1.8,0.0,13.1,12.0,-0.2,0.1,-0.1,-0.074,-8.5,0.0,-8.6,-0.1,,watanyu01
30,Wenyen Gabriel,26,PF,5,0,81,2.3,.351,.273,.227,9.1,25.3,16.9,5.3,1.2,2.3,24.8,17.0,-0.3,0.1,-0.2,-0.123,-10.6,-1.9,-12.5,-0.2,,gabriwe01
31,Tosan Evbuomwan,22,SF,4,0,74,5.7,.333,.533,.000,11.4,9.2,10.3,10.9,0.0,1.3,6.3,9.3,0.0,0.0,0.0,.016,-4.2,-2.2,-6.4,-0.1,,evbuoto01
32,Jack White,26,SF,4,0,64,1.1,.188,.625,.000,6.6,14.2,10.3,2.0,3.1,1.5,11.1,12.1,-0.2,0.1,-0.1,-0.100,-9.1,-1.2,-10.3,-0.1,,whiteja03
33,Shaquille Harrison,30,SG,3,0,6,15.9,.500,.000,.000,0.0,38.0,18.2,0.0,0.0,15.6,0.0,14.3,0.0,0.0,0.0,.090,-0.7,5.2,4.6,0.0,,harrish01
