Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Miles Bridges,25,SF,69,67,2581,15.4,.556,.372,.174,3.0,19.5,11.0,14.6,1.2,1.2,9.6,24.7,0.7,1.4,2.2,.040,0.2,-1.3,-1.1,0.6,,bridgmi02
2,Brandon Miller,21,SF,74,68,2383,13.0,.552,.455,.160,2.7,12.4,7.4,11.6,1.4,1.6,10.2,23.9,-0.3,1.0,0.8,.015,-0.9,-1.6,-2.6,-0.3,ROY-3,millebr02
3,Nick Richards,26,C,67,51,1759,16.7,.717,.003,.476,10.7,24.2,17.2,4.5,0.7,3.9,13.8,13.3,3.8,1.3,5.1,.140,-1.6,-0.7,-2.3,-0.1,,richani01
4,P.J. Washington,25,PF,44,17,1286,13.0,.545,.479,.185,4.5,16.1,10.1,11.5,1.5,2.3,10.7,21.2,0.0,0.8,0.8,.028,-1.7,-1.1,-2.8,-0.3,,washipj01
5,Terry Rozier,29,SG,30,30,1065,19.2,.574,.423,.235,1.7,10.9,6.2,31.3,1.5,1.1,9.7,27.8,1.6,0.4,2.0,.090,3.8,-1.5,2.3,1.1,,roziete01
6,Grant Williams,25,PF,29,10,888,13.9,.618,.438,.295,4.9,14.2,9.4,15.7,1.1,1.3,14.7,19.0,0.9,0.3,1.3,.070,-0.8,-0.7,-1.5,0.1,,willigr01
7,Bryce McGowens,21,SG,59,14,882,9.3,.565,.443,.370,2.1,11.2,6.5,8.1,1.2,1.1,10.1,14.9,0.4,0.3,0.6,.034,-3.7,-1.1,-4.9,-0.6,,mcgowbr01
8,Tre Mann,22,PG,28,28,868,13.7,.552,.388,.210,2.0,14.6,8.1,24.3,2.7,0.3,15.7,18.2,0.3,0.6,0.9,.052,-2.0,0.5,-1.5,0.1,,manntr01
9,Vasilije Micić,30,PG,30,21,815,11.9,.532,.391,.201,1.7,7.3,4.4,33.5,1.3,0.5,18.7,20.3,0.1,0.1,0.2,.012,-1.9,-2.5,-4.4,-0.5,,micicva01
10,Gordon Hayward,33,SF,25,25,798,14.2,.544,.205,.273,3.4,13.4,8.2,22.1,1.7,1.4,13.3,21.2,0.3,0.4,0.7,.041,-1.2,-0.6,-1.8,0.0,,haywago01
11,JT Thor,21,PF,63,3,781,9.1,.519,.443,.109,6.0,15.3,10.5,5.1,0.7,3.2,7.3,11.7,0.2,0.3,0.6,.034,-3.5,-1.1,-4.5,-0.5,,thorjt01
12,Cody Martin,28,SF,28,22,753,9.2,.460,.400,.153,2.8,13.9,8.1,19.1,2.1,2.2,16.1,16.1,-0.7,0.5,-0.2,-0.012,-4.1,0.6,-3.5,-0.3,,martico01
13,Ish Smith,35,PG,43,5,741,6.8,.435,.051,.025,1.6,10.2,5.8,26.4,1.1,0.5,22.7,12.3,-0.5,0.2,-0.4,-0.025,-5.6,-1.2,-6.8,-0.9,,smithis01
14,Nick Smith Jr.,19,SG,51,0,729,8.1,.511,.505,.052,2.7,8.6,5.5,12.0,0.7,0.9,11.7,20.3,-0.6,0.1,-0.5,-0.036,-3.1,-2.8,-5.9,-0.7,,smithni01
15,LaMelo Ball,22,PG,22,22,711,20.8,.561,.466,.246,4.4,13.7,8.9,43.1,2.8,0.5,15.0,34.3,0.6,0.5,1.1,.074,3.8,-0.5,3.3,1.0,,ballla01
16,Dāvis Bertāns,31,PF,28,1,583,10.7,.570,.846,.087,1.3,8.7,4.9,6.5,1.9,1.4,7.3,17.7,0.2,0.3,0.4,.034,-1.4,-0.8,-2.3,0.0,,bertada01
17,Mark Williams,22,C,19,19,508,22.5,.675,.000,.424,16.3,24.6,20.4,6.8,1.6,3.7,8.7,17.1,1.6,0.5,2.1,.198,1.6,-0.8,0.8,0.3,,willima07
18,Aleksej Pokusevski,22,PF,18,0,345,14.5,.552,.419,.352,4.7,21.5,12.9,12.4,2.0,3.2,11.7,17.6,0.2,0.3,0.5,.070,-0.8,0.3,-0.5,0.1,,pokusal01
19,Nathan Mensah,25,C,25,0,307,5.0,.496,.000,.429,10.3,13.6,11.9,3.7,1.0,4.3,29.6,6.8,0.0,0.2,0.1,.023,-8.7,-0.1,-8.8,-0.5,,mensana01
20,Leaky Black,24,SF,26,3,284,11.5,.589,.385,.288,3.5,15.9,9.5,11.4,1.4,3.6,9.3,10.1,0.3,0.2,0.5,.084,-2.6,0.3,-2.4,0.0,,blackle01
21,Théo Maledon,22,PG,13,1,200,3.9,.379,.455,.182,2.2,11.0,6.5,19.0,1.7,0.0,17.4,19.1,-0.5,0.1,-0.5,-0.110,-7.7,-1.8,-9.5,-0.4,,maledth01
22,Seth Curry,33,SG,8,1,159,13.5,.560,.475,.203,2.1,9.5,5.7,13.2,1.6,1.8,7.2,19.3,0.1,0.1,0.2,.058,-1.1,0.0,-1.1,0.0,,curryse01
23,Marques Bolden,25,C,9,2,118,16.4,.691,.040,.160,9.2,21.6,15.2,4.9,1.3,5.5,10.1,11.1,0.2,0.1,0.3,.135,-2.0,-0.6,-2.6,0.0,,boldema01
24,James Bouknight,23,SG,14,0,81,15.9,.597,.732,.049,1.3,11.4,6.2,12.2,0.6,1.2,4.6,23.9,0.1,0.0,0.1,.062,4.4,-2.2,2.2,0.1,,bouknja01
25,Amari Bailey,19,PG,10,0,65,9.7,.425,.333,.292,10.1,5.3,7.8,15.2,2.3,0.0,12.9,21.1,-0.1,0.0,-0.1,-0.044,-5.2,-3.1,-8.3,-0.1,,baileam01
26,Frank Ntilikina,25,PG,5,0,43,0.0,.253,.889,.222,2.5,13.5,7.8,11.5,0.0,0.0,9.2,11.2,-0.1,0.0,-0.1,-0.099,-10.0,-3.4,-13.4,-0.1,,ntilila01
