Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Jerami Grant,29,PF,54,54,1830,15.4,.573,.325,.367,2.1,10.0,5.8,13.8,1.2,1.7,10.5,25.7,1.7,1.0,2.7,.071,1.0,-1.1,-0.1,0.9,,grantje01
2,Deandre Ayton,25,C,55,55,1784,18.9,.587,.013,.105,10.4,28.9,19.1,8.8,1.5,2.1,11.2,21.1,1.8,2.1,3.9,.106,0.5,-0.2,0.3,1.0,,aytonde01
3,Scoot Henderson,19,PG,62,32,1765,9.5,.489,.336,.256,3.2,9.5,6.2,29.9,1.3,0.7,19.3,26.5,-2.5,0.9,-1.7,-0.045,-3.5,-2.3,-5.8,-1.7,,hendesc01
4,Toumani Camara,23,PF,70,49,1739,10.6,.547,.393,.226,8.4,14.0,11.0,7.2,1.9,1.7,14.9,13.8,0.6,1.4,2.0,.055,-3.1,0.0,-3.1,-0.5,,camarto01
5,Jabari Walker,21,PF,72,23,1700,13.0,.546,.273,.336,9.4,25.0,16.7,6.2,1.2,1.2,10.2,16.3,1.4,1.6,2.9,.083,-2.4,-0.9,-3.3,-0.6,,walkeja01
6,Anfernee Simons,24,SG,46,46,1582,15.9,.568,.484,.213,1.5,10.9,5.9,27.6,0.7,0.3,12.1,28.0,1.7,0.5,2.2,.068,2.7,-2.5,0.2,0.8,,simonan01
7,Matisse Thybulle,26,SF,65,19,1487,10.4,.537,.729,.091,2.1,8.5,5.1,8.3,3.8,3.0,10.8,10.6,0.4,1.8,2.2,.072,-2.8,3.4,0.6,0.9,,thybuma01
8,Kris Murray,23,SF,62,29,1348,9.0,.481,.500,.153,6.7,12.3,9.3,8.4,1.9,1.4,12.3,14.1,-0.4,1.0,0.7,.024,-3.5,-0.2,-3.6,-0.6,,murrakr01
9,Duop Reath,27,C,68,20,1214,15.1,.571,.491,.186,8.1,15.4,11.5,8.9,1.3,2.8,8.8,20.7,1.4,1.0,2.4,.095,-0.2,-0.7,-0.9,0.3,,reathdu01
10,Malcolm Brogdon,31,PG,39,25,1121,17.0,.560,.401,.234,2.6,12.8,7.4,30.9,1.2,0.6,9.9,23.0,2.0,0.6,2.6,.111,2.7,-0.7,2.0,1.1,,brogdma01
11,Shaedon Sharpe,20,SG,32,25,1059,11.4,.524,.415,.274,4.2,13.3,8.5,13.8,1.3,1.0,12.9,22.4,-0.2,0.6,0.5,.022,-1.9,-0.9,-2.8,-0.2,,sharpsh01
12,Dalano Banton,24,PG,30,8,876,14.0,.508,.408,.223,3.5,15.5,9.1,20.5,1.6,1.8,12.0,27.2,-0.4,0.7,0.3,.016,0.1,-0.9,-0.8,0.3,,bantoda01
13,Rayan Rupert,19,SG,39,12,633,5.8,.451,.484,.155,4.0,12.8,8.1,13.5,0.9,0.4,15.3,13.6,-0.4,0.3,-0.1,-0.009,-5.6,-1.2,-6.7,-0.8,,ruperra01
14,Justin Minaya,24,SF,34,1,381,5.8,.391,.662,.122,8.3,8.1,8.2,7.3,1.2,2.4,10.3,9.7,-0.1,0.2,0.1,.009,-5.1,-0.5,-5.6,-0.3,,minayju01
15,Skylar Mays,26,PG,21,5,356,11.9,.457,.355,.123,2.7,9.4,5.8,31.8,1.9,0.8,11.0,19.5,0.0,0.2,0.3,.034,-1.8,-0.5,-2.3,0.0,,mayssk01
16,Ashton Hagans,24,PG,19,1,316,8.5,.510,.352,.239,4.7,11.7,8.0,23.7,1.7,2.6,27.7,14.6,-0.2,0.3,0.0,.006,-4.4,0.9,-3.5,-0.1,,haganas01
17,Ibou Badji,21,C,22,1,226,8.1,.623,.000,.545,9.4,16.3,12.6,7.7,0.7,8.0,35.5,8.0,0.0,0.2,0.2,.046,-7.7,1.9,-5.8,-0.2,,badjiib01
18,Moses Brown,24,C,22,5,200,14.5,.477,.000,.477,19.6,29.2,24.1,5.4,1.2,3.2,12.3,19.1,-0.1,0.2,0.2,.044,-4.1,-2.4,-6.5,-0.2,,brownmo01
19,Robert Williams,26,C,6,0,119,17.2,.684,.000,.346,9.8,27.0,17.9,6.3,2.9,5.3,18.9,13.2,0.2,0.2,0.4,.144,-2.2,2.9,0.7,0.1,,williro04
20,Jamaree Bouyea,24,PG,6,0,57,-4.8,.238,.381,.000,3.7,16.7,9.8,19.4,0.0,0.0,27.6,21.6,-0.4,0.0,-0.4,-0.299,-13.0,-4.8,-17.8,-0.2,,bouyeja01
21,Ish Wainright,29,SF,7,0,46,10.2,.530,.889,.111,0.0,23.3,11.0,0.0,2.1,2.0,5.0,18.4,0.0,0.1,0.1,.054,-1.2,0.6,-0.6,0.0,,wainris01
22,Taze Moore,25,SG,4,0,40,11.8,.453,.368,.105,10.6,11.9,11.2,20.4,2.5,0.0,13.1,24.3,0.0,0.0,0.0,-0.017,-2.5,-0.6,-3.1,0.0,,mooreta02
