Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Shai Gilgeous-Alexander,25,PG,75,75,2553,29.3,.636,.181,.436,3.0,14.7,9.1,29.8,2.8,2.4,8.4,32.8,10.5,4.2,14.6,.275,6.7,2.3,9.0,7.1,MVP-2DPOY-7CPOY-3ASNBA1,gilgesh01
2,Chet Holmgren,21,C,82,82,2413,20.4,.632,.366,.289,6.2,23.1,15.0,11.6,1.1,7.3,10.9,21.6,4.6,4.4,8.9,.178,1.8,1.5,3.4,3.3,ROY-2,holmgch01
3,Luguentz Dort,24,SF,79,79,2246,11.1,.593,.603,.236,3.8,10.0,7.0,6.3,1.5,1.9,9.3,15.4,2.0,2.5,4.6,.097,-1.4,-0.2,-1.6,0.2,,dortlu01
4,Jalen Williams,22,PF,71,71,2223,19.1,.621,.243,.223,1.9,11.8,7.1,21.3,1.7,1.9,10.1,23.7,4.5,2.7,7.3,.157,2.0,0.3,2.3,2.4,CPOY-12,willija06
5,Josh Giddey,21,SG,80,80,2011,16.6,.547,.287,.146,6.4,21.5,14.2,26.6,1.2,2.0,15.7,23.1,1.4,2.9,4.3,.102,1.0,0.4,1.5,1.8,,giddejo01
6,Cason Wallace,20,SG,82,13,1692,12.0,.612,.529,.084,3.6,8.6,6.2,8.9,2.2,2.0,8.9,12.9,1.9,2.1,4.0,.115,-0.9,1.0,0.1,0.9,,wallaca01
7,Isaiah Joe,24,SG,78,1,1445,13.4,.626,.728,.107,2.6,11.0,6.9,8.9,1.5,1.4,8.5,16.6,1.9,1.6,3.5,.116,1.1,-0.3,0.9,1.0,,joeis01
8,Aaron Wiggins,25,SG,78,4,1228,15.6,.664,.334,.188,5.7,11.0,8.4,9.3,2.2,1.4,12.1,16.4,2.1,1.6,3.7,.144,0.4,0.4,0.7,0.8,,wiggiaa01
9,Kenrich Williams,29,PF,69,1,1029,11.9,.568,.504,.050,6.9,15.4,11.3,11.4,1.8,0.8,10.1,13.4,1.1,1.3,2.5,.115,-1.1,0.3,-0.8,0.3,,willike04
10,Jaylin Williams,21,C,69,1,897,12.7,.561,.632,.180,4.7,23.7,14.5,15.0,1.5,2.8,12.1,13.5,1.0,1.5,2.4,.130,-0.8,1.9,1.1,0.7,,willija07
11,Gordon Hayward,33,SF,26,3,447,10.3,.560,.274,.368,3.4,12.2,8.0,11.5,1.3,0.2,10.9,13.4,0.4,0.5,0.8,.088,-2.4,-0.2,-2.6,-0.1,,haywago01
12,Ousmane Dieng,20,PF,33,0,365,10.1,.540,.603,.138,3.2,12.0,7.8,12.9,1.1,1.3,13.4,16.9,0.0,0.4,0.4,.055,-2.3,-0.7,-3.0,-0.1,,diengou01
13,Vasilije Micić,30,PG,30,0,361,8.0,.498,.495,.209,0.3,6.8,3.7,25.7,1.2,0.8,22.6,15.4,-0.1,0.3,0.2,.021,-3.9,-1.4,-5.3,-0.3,,micicva01
14,Lindy Waters III,26,SG,38,0,280,15.3,.653,.817,.019,2.9,12.6,8.0,11.5,0.9,2.3,6.3,17.3,0.6,0.3,0.9,.150,2.4,-0.5,1.9,0.3,,waterli01
15,Tre Mann,22,PG,13,0,119,14.2,.606,.475,.025,3.9,18.0,11.2,22.3,1.2,0.0,18.2,18.0,0.1,0.1,0.3,.102,0.4,-0.2,0.1,0.1,,manntr01
16,Olivier Sarr,24,C,15,0,98,14.8,.664,.316,.789,11.8,28.5,20.5,2.5,0.0,6.6,10.5,12.7,0.2,0.2,0.4,.186,-2.6,-0.1,-2.6,0.0,,sarrol01
17,Mike Muscala,32,C,16,0,91,4.3,.379,.500,.045,8.9,16.5,12.9,5.3,0.5,1.0,15.1,12.6,-0.1,0.1,0.0,-0.017,-6.4,-1.6,-8.0,-0.1,,muscami01
18,Dāvis Bertāns,31,PF,15,0,91,17.3,.675,.923,.577,2.5,9.4,6.1,12.2,1.6,3.1,3.0,16.0,0.3,0.1,0.4,.229,3.2,0.8,4.0,0.1,,bertada01
19,Bismack Biyombo,31,C,10,0,73,8.9,.580,.000,.667,7.9,19.1,13.7,3.3,0.7,3.8,20.5,11.6,0.0,0.1,0.1,.066,-5.4,0.2,-5.2,-0.1,,biyombi01
20,Keyontae Johnson,23,SF,9,0,66,1.6,.344,.188,.000,7.0,9.8,8.4,7.2,0.7,0.0,20.0,13.1,-0.1,0.1,-0.1,-0.068,-7.5,-2.2,-9.8,-0.1,,johnske08
21,Aleksej Pokusevski,22,PF,10,0,60,2.5,.338,.688,.250,3.9,14.3,9.3,9.7,0.8,1.5,14.5,15.0,-0.1,0.1,-0.1,-0.063,-7.7,-2.2,-9.9,-0.1,,pokusal01
22,Adam Flagler,24,SG,2,0,14,0.6,.214,.857,.000,0.0,0.0,0.0,33.6,0.0,0.0,0.0,21.7,0.0,0.0,0.0,-0.159,-6.7,-3.9,-10.6,0.0,,flaglad01
