Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Dejounte Murray,27,SG,78,78,2783,17.7,.555,.379,.179,2.3,14.4,8.1,27.9,1.9,0.8,11.3,26.6,3.3,1.6,4.9,.084,2.3,-0.6,1.7,2.6,,murrade01
2,Bogdan Bogdanović,31,SG,79,33,2401,14.7,.569,.583,.149,2.3,10.3,6.2,14.9,1.9,1.0,8.7,22.3,2.8,1.2,3.9,.079,0.9,-0.7,0.2,1.4,6MOY-5,bogdabo01
3,Saddiq Bey,24,SF,63,51,2062,13.1,.549,.514,.291,8.5,13.4,10.9,6.0,1.2,0.5,6.4,17.0,2.8,0.7,3.5,.081,0.1,-2.0,-1.8,0.1,,beysa01
4,Trae Young,25,PG,54,54,1942,20.3,.585,.465,.404,1.2,7.3,4.2,45.1,1.8,0.5,16.5,30.5,4.0,0.6,4.6,.114,4.9,-2.3,2.6,2.2,AS,youngtr01
5,Jalen Johnson,22,SF,56,52,1889,16.3,.584,.285,.209,4.1,24.8,14.1,15.4,1.7,2.2,11.6,19.1,2.1,1.7,3.8,.098,0.4,0.8,1.2,1.5,,johnsja05
6,Clint Capela,29,C,73,73,1883,20.7,.590,.002,.333,18.7,26.5,22.4,6.9,1.1,5.1,9.5,17.3,4.4,1.9,6.3,.161,1.0,-1.0,0.1,1.0,,capelca01
7,De'Andre Hunter,26,SF,57,37,1681,12.7,.595,.459,.296,1.9,12.9,7.2,7.3,1.1,0.9,10.0,20.6,1.6,0.6,2.2,.062,-0.9,-1.5,-2.4,-0.2,,huntede01
8,Onyeka Okongwu,23,C,55,8,1405,16.9,.674,.189,.318,10.8,18.6,14.6,7.2,0.9,3.8,9.8,13.7,3.5,1.0,4.5,.153,0.0,-0.5,-0.4,0.5,,okongon01
9,Garrison Mathews,27,SG,66,5,992,8.9,.665,.854,.186,1.8,8.6,5.1,4.8,1.0,0.7,7.2,11.1,1.4,0.2,1.6,.077,-2.1,-0.9,-3.0,-0.2,,mathega01
10,Bruno Fernando,25,C,45,2,682,15.2,.615,.021,.513,9.1,22.2,15.4,9.3,1.8,3.7,16.1,16.7,0.8,0.7,1.5,.103,-3.1,0.9,-2.3,-0.1,,fernabr01
11,Vit Krejci,23,PG,22,14,541,8.4,.633,.654,.058,2.1,8.6,5.2,11.6,1.2,1.0,15.8,9.8,0.5,0.1,0.6,.056,-3.3,-0.4,-3.7,-0.2,,krejcvi01
12,Trent Forrest,25,SG,38,0,414,8.9,.426,.111,.189,2.8,10.9,6.7,27.6,1.3,0.7,17.0,11.8,0.1,0.1,0.2,.027,-3.8,-0.7,-4.4,-0.3,,forretr01
13,Wesley Matthews,37,SG,36,3,413,8.2,.511,.711,.247,2.3,12.1,7.0,6.9,1.9,2.4,6.9,11.7,0.2,0.3,0.4,.049,-3.1,0.3,-2.8,-0.1,,matthwe02
14,Patty Mills,35,PG,19,0,202,6.6,.500,.667,.000,2.6,8.4,5.4,8.7,2.1,0.4,13.6,12.2,-0.1,0.1,0.0,.008,-4.1,0.4,-3.8,-0.1,,millspa02
15,Kobe Bufkin,20,SG,17,0,196,9.1,.424,.435,.087,3.2,15.6,9.2,19.3,1.7,2.3,9.5,22.4,-0.3,0.1,-0.1,-0.031,-4.3,-0.2,-4.5,-0.1,,bufkiko01
16,AJ Griffin,20,SF,20,0,171,1.2,.382,.629,.032,1.2,10.6,5.7,3.7,0.3,1.1,11.3,17.3,-0.4,0.0,-0.4,-0.120,-6.0,-3.5,-9.6,-0.3,,griffaj01
17,Mouhamed Gueye,21,PF,6,0,73,15.0,.468,.391,.261,14.4,18.6,16.4,7.0,3.3,4.9,3.8,15.2,0.1,0.1,0.2,.127,-2.1,0.6,-1.5,0.0,,gueyemo02
18,Dylan Windler,27,SF,6,0,73,13.4,.737,.895,.000,4.3,14.0,9.0,5.5,1.3,0.0,9.5,12.0,0.1,0.0,0.2,.110,0.6,-1.6,-0.9,0.0,,windldy01
19,Seth Lundy,23,SF,9,0,52,0.0,.373,.765,.235,2.0,13.1,7.3,0.0,0.0,0.0,5.1,15.8,-0.1,0.0,-0.1,-0.092,-7.7,-5.0,-12.7,-0.1,,lundyse01
