Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,DeMar DeRozan,34,SF,79,79,2989,19.7,.584,.166,.452,1.6,11.3,6.4,21.8,1.5,1.5,7.7,25.8,7.0,2.2,9.2,.147,2.1,-0.3,1.8,2.8,CPOY-2,derozde01
2,Coby White,23,PG,79,78,2881,14.5,.570,.460,.215,1.7,12.4,6.9,20.8,0.9,0.6,11.1,22.7,3.1,1.6,4.7,.078,0.7,-1.3,-0.7,0.9,,whiteco01
3,Nikola Vučević,33,C,76,74,2610,17.7,.540,.258,.107,8.8,25.8,17.1,15.2,1.0,2.4,8.6,23.3,2.7,2.8,5.4,.100,0.8,-0.7,0.1,1.4,,vucevni01
4,Ayo Dosunmu,24,SG,76,37,2212,13.4,.604,.410,.146,2.7,8.3,5.5,15.6,1.5,1.7,11.9,17.2,2.6,1.5,4.1,.089,-0.6,-0.2,-0.8,0.7,,dosunay01
5,Alex Caruso,29,SG,71,57,2040,14.5,.613,.616,.177,3.3,11.8,7.5,16.4,2.9,3.5,14.9,14.7,2.3,2.6,4.9,.115,0.2,2.3,2.5,2.3,DPOY-10DEF2,carusal01
6,Andre Drummond,30,C,79,10,1351,23.0,.576,.006,.454,21.5,37.4,29.3,4.1,2.7,3.6,12.3,21.3,2.3,2.6,4.9,.175,0.8,-0.7,0.1,0.7,,drumman01
7,Patrick Williams,22,PF,43,30,1174,11.0,.553,.412,.184,4.3,11.7,7.9,7.7,1.7,2.9,12.8,16.6,0.1,1.0,1.2,.048,-2.1,-0.1,-2.3,-0.1,,willipa01
8,Torrey Craig,33,SF,53,14,1049,10.8,.568,.610,.143,7.2,16.1,11.6,7.3,1.4,2.1,10.7,12.5,1.0,0.9,1.9,.087,-1.8,-0.2,-2.0,0.0,,craigto01
9,Jevon Carter,28,PG,72,0,1004,8.5,.485,.641,.019,1.2,5.6,3.3,12.9,1.8,1.6,8.9,17.7,-0.5,0.7,0.2,.009,-3.3,-0.7,-4.0,-0.5,,carteje01
10,Zach LaVine,28,SG,25,23,872,15.1,.578,.449,.274,1.0,15.8,8.3,16.8,1.2,0.9,11.0,23.8,0.8,0.6,1.5,.080,0.8,-0.7,0.1,0.5,,lavinza01
11,Dalen Terry,21,SG,59,2,681,10.2,.512,.471,.274,4.7,14.1,9.3,15.6,2.0,2.7,15.4,13.4,0.1,0.7,0.8,.060,-3.4,1.1,-2.3,0.0,,terryda01
12,Julian Phillips,20,SF,40,0,323,7.0,.521,.494,.247,4.1,8.5,6.2,5.3,1.1,2.2,10.5,13.0,0.0,0.2,0.2,.031,-4.7,-0.6,-5.3,-0.3,,phillju01
13,Onuralp Bitim,24,SG,23,1,268,5.0,.464,.524,.060,2.5,11.1,6.7,6.5,0.6,0.8,10.4,15.8,-0.3,0.1,-0.1,-0.027,-5.4,-2.0,-7.4,-0.4,,bitimon01
14,Javonte Green,30,SF,9,5,230,20.2,.681,.360,.173,9.5,23.3,16.3,3.3,2.2,3.6,8.0,16.7,0.5,0.3,0.9,.180,1.9,0.1,2.0,0.2,,greenja02
15,Terry Taylor,24,PF,31,0,188,10.1,.558,.231,.128,9.9,12.1,11.0,7.0,1.3,1.1,14.5,11.3,0.1,0.1,0.3,.070,-3.1,-0.1,-3.2,0.0,,taylote01
16,Adama Sanogo,21,PF,9,0,66,21.9,.558,.000,.444,31.6,29.4,30.5,0.0,0.8,0.0,13.4,24.8,0.1,0.1,0.2,.133,-0.4,-6.3,-6.7,-0.1,,sanogad01
17,Henri Drell,23,SF,4,0,30,10.7,.506,.600,.200,3.7,11.4,7.5,18.3,3.3,3.4,15.5,18.8,0.0,0.0,0.0,.047,-5.1,0.2,-4.9,0.0,,drellhe01
18,Andrew Funk,24,SG,5,0,13,-5.0,.000,.750,.000,0.0,0.0,0.0,0.0,3.8,7.9,0.0,13.5,-0.1,0.0,-0.1,-0.252,-12.4,-2.0,-14.4,0.0,,funkan01
