Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Devin Vassell,23,SG,68,62,2248,15.7,.578,.422,.190,1.3,11.3,6.3,19.1,1.5,0.8,8.6,23.5,2.0,1.6,3.6,.077,0.9,-0.9,0.0,1.1,,vassede01
2,Jeremy Sochan,20,PF,74,73,2193,11.4,.513,.293,.186,6.7,16.9,11.7,16.0,1.3,1.5,14.3,18.8,-0.5,1.9,1.4,.030,-2.8,-0.6,-3.4,-0.8,,sochaje01
3,Tre Jones,24,PG,77,48,2138,14.7,.591,.318,.197,2.9,11.8,7.3,30.8,1.7,0.3,15.1,15.2,3.4,1.6,4.9,.111,-0.4,0.1,-0.4,0.9,,jonestr01
4,Victor Wembanyama,20,C,71,71,2106,23.1,.565,.332,.309,8.2,30.7,19.4,21.5,2.0,10.0,16.2,32.2,-0.7,4.4,3.7,.085,1.9,3.3,5.2,3.8,ROY-1DPOY-2DEF1,wembavi01
5,Keldon Johnson,24,SF,69,27,2038,14.2,.565,.426,.256,5.0,15.1,10.0,14.2,1.2,0.8,9.4,21.9,1.5,1.5,3.0,.071,-0.3,-1.4,-1.7,0.2,,johnske04
6,Malaki Branham,20,PG,75,29,1594,8.7,.526,.427,.100,1.9,8.2,5.0,14.0,0.8,0.4,12.2,19.8,-0.9,0.6,-0.3,-0.008,-3.4,-2.2,-5.6,-1.5,,branhma01
7,Zach Collins,26,C,69,29,1526,14.3,.565,.294,.263,8.3,18.0,13.1,18.9,1.1,2.8,16.1,22.7,0.4,1.5,1.8,.057,-2.0,-0.1,-2.0,0.0,,colliza01
8,Julian Champagnie,22,SF,74,59,1468,10.6,.570,.689,.229,3.1,12.2,7.6,9.3,1.6,2.4,11.4,14.4,0.6,1.3,1.8,.059,-1.8,-0.1,-1.9,0.0,,champju02
9,Cedi Osman,28,SF,72,3,1269,11.2,.601,.576,.135,2.1,13.3,7.7,13.0,1.3,0.7,10.4,15.1,1.0,0.9,1.9,.071,-1.7,-0.3,-2.1,0.0,,osmande01
10,Blake Wesley,20,SG,61,3,876,10.1,.537,.256,.363,2.2,9.5,5.8,25.3,1.6,0.9,18.1,14.7,0.3,0.6,0.9,.050,-4.0,0.1,-4.0,-0.4,,weslebl01
11,Doug McDermott,32,SF,46,0,700,9.5,.620,.805,.079,1.2,6.2,3.7,11.1,0.7,0.2,9.7,14.9,0.5,0.2,0.8,.053,-1.0,-1.8,-2.9,-0.2,,mcderdo01
12,Sandro Mamukelashvili,24,C,46,5,451,15.8,.559,.413,.219,10.7,24.7,17.6,15.4,0.7,2.2,10.1,17.7,0.6,0.4,1.0,.110,-0.1,-0.4,-0.5,0.2,,mamuksa01
13,Dominick Barlow,20,PF,33,1,420,14.6,.548,.080,.372,11.5,17.7,14.5,11.7,1.4,2.8,6.4,14.1,0.7,0.4,1.1,.126,-1.7,0.0,-1.7,0.0,,barlodo01
14,Devonte' Graham,28,PG,23,0,313,9.4,.495,.769,.148,1.7,10.8,6.2,21.0,1.4,0.5,12.9,17.8,-0.1,0.2,0.1,.018,-3.0,-0.9,-3.9,-0.1,,grahade01
15,Charles Bassey,23,C,19,0,205,17.7,.739,.025,.150,12.0,28.2,20.0,14.1,1.9,6.9,26.0,11.9,0.3,0.4,0.7,.157,-1.8,3.1,1.3,0.2,,bassech01
16,Sidy Cissoko,19,SF,12,0,141,12.0,.568,.364,.455,6.1,10.8,8.4,9.4,2.4,1.8,7.0,12.7,0.2,0.1,0.3,.110,-4.0,1.4,-2.7,0.0,,cissosi01
17,David Duke Jr.,24,SG,4,0,51,16.2,.673,.333,.167,4.2,17.1,10.6,14.6,1.9,0.0,13.4,18.5,0.1,0.0,0.1,.119,-0.1,1.4,1.4,0.0,,dukeda01
18,RaiQuan Gray,24,PF,3,0,39,22.7,.676,.412,.000,5.5,14.0,9.7,25.2,1.2,2.1,5.6,19.5,0.1,0.0,0.2,.187,5.6,1.8,7.4,0.1,,grayra01
19,Jamaree Bouyea,24,PG,3,0,38,11.1,.786,.143,.000,2.8,23.0,12.8,10.7,1.2,0.0,12.5,8.9,0.1,0.0,0.1,.126,-6.1,2.2,-3.9,0.0,,bouyeja01
20,Mamadi Diakite,27,PF,3,0,16,30.4,.785,.000,1.200,6.7,13.6,10.1,20.3,0.0,5.2,0.0,20.2,0.1,0.0,0.1,.349,7.9,3.7,11.6,0.1,,diakima01
