Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Luka Dončić,24,PG,70,70,2624,28.1,.617,.450,.368,2.5,24.4,13.5,44.3,1.8,1.3,12.8,36.0,8.5,3.5,12.0,.220,8.3,1.7,9.9,8.0,MVP-3CPOY-6ASNBA1,doncilu01
2,Tim Hardaway Jr.,31,SF,79,12,2120,12.1,.542,.612,.173,1.1,11.9,6.5,9.2,1.0,0.2,6.2,22.6,0.8,1.4,2.2,.050,-0.8,-2.1,-2.9,-0.5,6MOY-9,hardati02
3,Kyrie Irving,31,SG,58,58,2030,21.9,.608,.372,.186,2.4,13.2,7.8,23.8,1.7,1.2,8.0,28.1,4.9,2.0,6.9,.163,4.8,0.1,4.9,3.6,CPOY-7,irvinky01
4,Derrick Jones Jr.,26,SF,76,66,1783,11.7,.592,.483,.275,5.0,10.3,7.7,5.5,1.4,2.5,10.5,14.9,1.5,1.6,3.1,.083,-1.3,-0.3,-1.5,0.2,,jonesde02
5,Josh Green,23,SG,57,33,1505,9.9,.588,.500,.152,2.9,10.4,6.7,11.1,1.5,0.5,13.1,13.1,1.0,1.2,2.2,.071,-2.4,-0.3,-2.7,-0.3,,greenjo02
6,Dereck Lively II,19,C,55,42,1294,18.1,.728,.007,.274,11.4,20.4,16.0,6.4,1.3,5.2,13.1,12.6,3.1,1.8,4.9,.183,-0.3,0.8,0.5,0.8,ROY-6,livelde01
7,Grant Williams,25,PF,47,33,1242,8.3,.560,.662,.174,4.1,10.8,7.4,8.2,0.9,1.9,13.4,13.6,0.4,1.0,1.3,.052,-2.7,-0.7,-3.4,-0.4,,willigr01
8,Dante Exum,28,PG,55,17,1088,13.7,.645,.358,.225,2.5,12.4,7.5,19.3,1.0,0.4,12.9,15.0,2.1,0.8,2.9,.127,-0.3,-0.3,-0.6,0.4,,exumda01
9,Jaden Hardy,21,SG,73,7,989,11.2,.517,.468,.159,2.2,12.2,7.2,15.7,1.1,0.4,10.8,24.9,-0.4,0.7,0.3,.014,-2.0,-2.1,-4.1,-0.5,,hardyja02
10,P.J. Washington,25,PF,29,28,935,11.0,.522,.560,.169,3.7,17.1,10.5,6.2,1.7,2.5,8.5,16.3,0.0,1.1,1.1,.056,-1.8,0.7,-1.2,0.2,,washipj01
11,Maxi Kleber,32,C,43,7,871,8.8,.573,.630,.322,3.8,14.1,9.0,9.5,0.9,3.0,14.4,9.6,0.6,0.8,1.4,.080,-2.3,1.0,-1.3,0.2,,klebima01
12,Dwight Powell,32,C,63,9,836,14.5,.716,.028,.840,12.7,15.2,14.0,12.4,1.5,2.1,18.1,9.1,2.2,0.9,3.1,.181,-1.1,0.8,-0.3,0.4,,poweldw01
13,Daniel Gafford,25,PF,29,21,623,25.0,.769,.000,.301,11.3,23.9,17.6,11.1,1.6,7.9,11.7,16.4,2.2,1.1,3.3,.257,2.5,3.4,5.9,1.3,,gaffoda01
14,Seth Curry,33,SG,36,3,457,8.6,.502,.552,.131,3.6,8.8,6.2,8.4,1.8,0.6,9.4,15.9,-0.1,0.4,0.3,.034,-3.2,-0.9,-4.0,-0.2,,curryse01
15,Olivier-Maxence Prosper,21,PF,40,1,336,11.6,.496,.433,.394,8.2,17.5,12.8,8.4,1.0,1.0,6.2,16.6,0.2,0.3,0.5,.076,-1.7,-1.3,-2.9,-0.1,,prospol01
16,A.J. Lawson,23,SG,42,0,311,11.2,.519,.413,.190,4.9,12.6,8.8,8.9,1.5,0.8,9.6,20.0,0.0,0.3,0.2,.036,-3.1,-1.5,-4.6,-0.2,,lawsoaj01
17,Richaun Holmes,30,C,23,2,237,13.9,.572,.000,.356,15.3,20.7,18.0,8.4,0.6,3.3,15.0,14.5,0.3,0.3,0.6,.119,-2.4,-0.6,-3.0,-0.1,,holmeri01
18,Markieff Morris,34,PF,26,1,216,6.6,.467,.618,.088,2.0,17.6,9.9,9.4,1.1,1.2,14.5,16.4,-0.3,0.2,-0.1,-0.014,-4.0,-1.3,-5.3,-0.2,,morrima02
19,Brandon Williams,24,PG,17,0,113,9.3,.439,.278,.315,3.9,8.7,6.3,20.9,0.4,0.8,10.2,26.0,-0.2,0.1,-0.1,-0.044,-2.7,-2.8,-5.5,-0.1,,willibr03
20,Greg Brown III,22,PF,6,0,40,10.5,.501,.273,.818,8.2,16.3,12.3,13.0,0.0,8.8,21.1,20.3,0.0,0.0,0.0,.000,-5.0,0.6,-4.4,0.0,,browngr01
21,Dexter Dennis,24,SG,4,0,30,18.3,.541,.421,.158,3.7,29.0,16.4,23.7,0.0,2.9,12.9,33.3,0.0,0.0,0.0,.004,1.7,-0.1,1.7,0.0,,dennide01
22,Alex Fudge,20,SF,2,0,26,16.2,.611,.333,.000,8.4,4.2,6.3,0.0,5.5,0.0,10.0,16.5,0.0,0.0,0.1,.108,-0.4,2.1,1.7,0.0,,fudgeal01
