Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Jayson Tatum,25,PF,74,74,2645,22.3,.604,.427,.349,2.9,20.9,12.3,21.0,1.4,1.4,10.3,30.2,6.4,4.1,10.4,.189,4.5,0.6,5.1,4.7,MVP-6CPOY-9ASNBA1,tatumja01
2,Derrick White,29,SG,73,73,2381,16.9,.611,.590,.181,2.4,11.3,7.0,21.2,1.5,3.2,11.0,18.6,5.2,3.3,8.5,.171,2.4,1.4,3.8,3.5,DPOY-8DEF2,whitede01
3,Jaylen Brown,27,SF,70,70,2343,18.6,.580,.326,.239,4.0,13.4,8.9,16.6,1.8,1.4,10.7,28.9,2.7,3.2,5.9,.121,0.9,-0.1,0.7,1.6,AS,brownja02
4,Jrue Holiday,33,PG,69,69,2263,14.4,.597,.467,.104,4.2,13.2,8.9,19.3,1.3,2.1,14.7,16.3,3.3,3.0,6.3,.133,1.0,1.1,2.1,2.4,DPOY-6DEF2,holidjr01
5,Payton Pritchard,26,PG,82,5,1825,15.3,.597,.602,.088,4.3,11.1,7.8,20.7,1.1,0.3,8.5,17.2,4.2,1.9,6.1,.160,1.3,-0.2,1.0,1.4,,pritcpa01
6,Sam Hauser,26,SF,79,13,1741,13.0,.629,.833,.034,2.9,13.7,8.6,6.2,1.1,1.3,5.3,15.0,2.7,2.1,4.9,.134,1.2,0.0,1.2,1.4,,hausesa01
7,Al Horford,37,C,65,33,1740,15.0,.650,.616,.072,5.3,19.7,12.8,12.3,1.1,3.1,10.0,12.0,3.5,2.7,6.2,.172,1.7,2.0,3.6,2.5,,horfoal01
8,Kristaps Porziņģis,28,C,57,57,1690,23.2,.647,.390,.402,6.5,19.1,13.1,10.0,1.2,5.8,9.1,25.1,4.9,3.0,7.9,.226,3.5,1.6,5.1,3.0,,porzikr01
9,Luke Kornet,28,C,63,7,983,19.8,.736,.005,.266,13.5,15.1,14.3,8.9,1.2,5.5,8.5,11.0,3.5,1.6,5.1,.248,1.6,1.8,3.4,1.3,,kornelu01
10,Oshae Brissett,25,SF,55,1,630,12.8,.530,.359,.542,10.9,16.3,13.7,8.7,1.5,1.1,9.5,14.5,0.8,0.9,1.7,.131,-2.0,0.2,-1.8,0.0,,brissos01
11,Svi Mykhailiuk,26,SF,41,2,413,11.7,.575,.788,.066,3.0,10.0,6.7,11.0,1.3,0.2,7.8,16.1,0.5,0.4,0.9,.106,-0.9,-0.9,-1.8,0.0,,mykhasv01
12,Neemias Queta,24,C,28,0,333,22.9,.662,.000,.269,17.9,21.5,19.8,8.5,1.9,5.5,10.1,16.9,1.1,0.7,1.8,.259,0.4,1.1,1.5,0.3,,quetane01
13,Xavier Tillman Sr.,25,PF,20,2,274,13.3,.579,.424,.106,5.8,15.1,10.6,9.3,1.6,2.9,6.7,11.8,0.4,0.4,0.8,.142,-1.3,1.3,0.0,0.1,,tillmxa01
14,Dalano Banton,24,PG,24,1,171,9.9,.468,.314,.392,7.9,13.9,11.0,13.9,1.4,1.5,14.3,17.8,0.0,0.2,0.2,.063,-4.7,0.6,-4.1,-0.1,,bantoda01
15,Jaden Springer,21,SG,17,1,130,10.9,.522,.367,.267,6.9,9.6,8.3,8.6,4.2,2.7,19.3,13.9,0.0,0.3,0.2,.092,-6.0,2.8,-3.2,0.0,,sprinja01
16,Lamar Stevens,26,PF,19,1,122,14.5,.532,.178,.244,11.1,16.1,13.7,8.9,2.4,3.6,15.3,21.0,0.0,0.2,0.2,.093,-2.9,0.9,-2.0,0.0,,stevela01
17,Jordan Walsh,19,SF,9,1,83,8.4,.472,.600,.133,6.8,18.7,13.0,7.2,3.0,1.1,15.9,9.9,0.0,0.2,0.2,.089,-5.6,1.8,-3.8,0.0,,walshjo01
18,JD Davison,21,SG,8,0,39,18.8,.581,.583,.333,5.8,21.2,13.8,32.9,1.3,2.3,12.7,17.6,0.1,0.1,0.2,.228,1.8,1.4,3.3,0.1,,davisjd01
19,Drew Peterson,24,PF,3,0,23,18.5,.917,.833,.000,0.0,4.5,2.3,5.9,4.3,0.0,14.3,13.3,0.1,0.0,0.1,.194,3.8,1.6,5.3,0.0,,peterdr01
