Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Herbert Jones,25,SF,76,76,2321,13.2,.636,.464,.269,3.6,9.4,6.5,11.3,2.2,2.6,12.4,14.1,3.3,3.0,6.3,.131,-0.9,1.5,0.6,1.6,DPOY-5DEF1,joneshe01
2,Zion Williamson,23,PF,70,70,2207,22.8,.610,.016,.452,6.2,14.2,10.2,26.5,1.7,2.1,12.8,29.7,4.7,2.8,7.5,.164,3.3,0.6,3.8,3.3,,willizi01
3,CJ McCollum,32,PG,66,66,2159,17.9,.592,.528,.132,2.0,12.6,7.4,21.4,1.4,1.9,9.0,24.7,3.5,2.4,5.9,.132,3.3,-0.3,3.1,2.8,,mccolcj01
4,Brandon Ingram,26,SF,64,64,2103,18.2,.578,.238,.302,2.3,14.7,8.6,26.7,1.2,1.9,12.4,27.2,2.7,2.4,5.1,.117,1.4,-0.3,1.2,1.7,,ingrabr01
5,Jonas Valančiūnas,31,C,82,82,1925,19.8,.619,.167,.285,10.9,30.6,20.9,13.3,0.8,3.5,12.1,20.8,3.9,3.1,7.1,.177,0.7,0.5,1.2,1.6,,valanjo01
6,Trey Murphy III,23,SF,57,23,1690,16.3,.612,.717,.243,2.8,15.5,9.2,10.2,1.5,1.6,4.7,18.6,3.4,2.0,5.4,.154,2.5,0.0,2.5,1.9,,murphtr02
7,Dyson Daniels,20,PG,61,16,1358,12.0,.529,.434,.170,5.1,14.1,9.7,15.4,3.1,1.8,15.0,12.6,0.7,2.2,2.9,.103,-1.9,2.5,0.6,0.9,,daniedy01
8,Naji Marshall,26,SF,66,1,1257,12.7,.576,.409,.234,4.8,16.4,10.6,13.6,1.9,0.9,13.8,16.3,1.0,1.6,2.6,.100,-1.3,0.5,-0.7,0.4,,marshna01
9,Larry Nance Jr.,31,C,61,0,1216,14.9,.653,.270,.253,8.7,19.3,14.1,12.1,2.5,1.5,15.5,11.3,2.1,1.9,4.1,.160,-0.2,2.2,2.0,1.2,,nancela02
10,Jordan Hawkins,21,SG,67,10,1160,10.2,.533,.654,.175,2.8,11.3,7.1,8.2,0.8,0.6,7.5,19.9,0.3,1.0,1.3,.053,-1.3,-1.7,-3.1,-0.3,,hawkijo01
11,Jose Alvarado,25,PG,56,0,1028,12.5,.540,.600,.151,2.7,11.0,6.9,15.3,2.8,1.4,9.8,17.3,0.6,1.5,2.1,.097,-1.5,1.5,-0.1,0.5,6MOY-6,alvarjo01
12,Matt Ryan,26,SF,28,1,390,9.0,.638,.805,.124,1.7,9.6,5.7,6.1,0.8,0.3,13.8,15.4,0.2,0.3,0.5,.065,-1.4,-1.3,-2.7,-0.1,,ryanma01
13,Jeremiah Robinson-Earl,23,PF,39,1,334,11.8,.564,.411,.168,7.8,17.5,12.7,8.4,1.5,1.2,13.6,15.4,0.2,0.4,0.6,.086,-1.9,-0.3,-2.2,0.0,,robinje02
14,Cody Zeller,31,C,43,0,320,12.8,.483,.048,.613,16.9,22.0,19.5,15.2,1.4,1.5,16.9,12.9,0.4,0.4,0.8,.124,-2.9,0.3,-2.6,0.0,,zelleco01
15,Kira Lewis Jr.,22,PG,15,0,144,5.7,.387,.385,.212,3.1,7.6,5.4,16.2,1.7,0.7,12.3,19.6,-0.3,0.1,-0.1,-0.045,-6.4,-1.1,-7.5,-0.2,,lewiski01
16,Dereon Seabron,23,SG,6,0,55,9.2,.448,.154,.462,2.0,12.0,7.1,11.2,1.8,1.8,0.0,12.4,0.0,0.1,0.1,.087,-2.7,1.2,-1.5,0.0,,seabrde01
17,E.J. Liddell,23,PF,8,0,23,4.3,.291,.833,.333,0.0,23.9,12.1,5.2,4.3,8.6,22.5,16.8,-0.1,0.1,0.0,-0.091,-8.7,4.0,-4.7,0.0,,liddeej01
18,Kaiser Gates,27,SF,1,0,7,-19.9,.000,.500,.000,0.0,15.7,8.0,0.0,0.0,0.0,0.0,24.9,-0.1,0.0,-0.1,-0.558,-18.6,-10.1,-28.8,-0.1,,gateska01
19,Jalen Crutcher,24,PG,1,0,3,-12.6,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.334,-18.5,-7.8,-26.2,0.0,,crutcja01
20,Izaiah Brockington,24,PG,1,0,3,26.6,.400,.200,.000,37.6,36.7,37.1,0.0,0.0,0.0,0.0,72.5,0.0,0.0,0.0,-0.177,-9.2,-8.5,-17.8,0.0,,brockiz01
