Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Scottie Barnes,22,SG,60,60,2094,19.5,.566,.314,.266,7.3,18.9,13.0,26.2,1.7,3.7,13.6,24.8,2.3,2.0,4.3,.098,2.9,0.8,3.7,3.0,AS,barnesc01
2,Gary Trent Jr.,25,SG,71,41,1994,12.0,.548,.535,.113,1.4,9.2,5.2,8.6,1.9,0.4,5.0,20.0,0.8,0.9,1.7,.040,-1.2,-1.4,-2.6,-0.3,,trentga02
3,Dennis Schröder,30,PG,51,33,1559,13.9,.559,.394,.267,1.5,8.5,4.9,28.0,1.4,0.5,11.7,19.4,2.0,0.5,2.5,.076,-0.5,-1.3,-1.8,0.1,,schrode01
4,Pascal Siakam,29,PF,39,39,1354,18.8,.600,.233,.358,4.3,15.9,10.0,22.1,1.1,0.7,10.3,25.3,2.4,0.6,3.0,.106,2.2,-0.8,1.4,1.2,,siakapa01
5,Jakob Poeltl,28,C,50,50,1319,18.9,.653,.000,.283,11.9,24.1,17.9,14.0,1.3,5.1,15.3,16.2,2.4,1.4,3.8,.138,-0.3,1.0,0.7,0.9,,poeltja01
6,Gradey Dick,20,SG,60,17,1268,8.9,.546,.542,.115,2.3,9.3,5.7,7.4,1.3,0.1,9.7,17.4,-0.1,0.4,0.3,.010,-3.2,-2.2,-5.4,-1.1,,dickgr01
7,Immanuel Quickley,24,PG,38,38,1265,16.5,.564,.485,.270,1.0,15.1,7.9,29.5,1.3,0.5,10.1,23.5,1.9,0.6,2.5,.095,1.9,-1.3,0.6,0.8,,quickim01
8,RJ Barrett,23,SG,32,32,1072,17.8,.615,.244,.339,3.4,17.8,10.5,19.5,0.9,1.1,12.3,25.7,1.2,0.5,1.7,.078,1.5,-1.4,0.1,0.6,,barrerj01
9,OG Anunoby,26,SF,27,27,900,12.6,.598,.508,.143,2.9,10.2,6.5,11.4,1.5,1.3,11.2,18.2,0.6,0.4,1.0,.052,-0.8,-0.7,-1.6,0.1,,anunoog01
10,Bruce Brown,27,PG,34,11,885,10.9,.557,.235,.224,3.4,12.9,8.1,14.3,1.3,0.9,13.3,16.4,0.3,0.4,0.7,.040,-3.1,-1.4,-4.5,-0.5,,brownbr01
11,Kelly Olynyk,32,C,28,19,740,17.4,.644,.297,.356,6.6,17.0,11.7,24.8,2.4,2.1,20.4,20.0,1.0,0.7,1.7,.113,0.0,0.7,0.7,0.5,,olynyke01
