Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
13,Trevor Ariza,36,SF,24,11,462,7.0,.449,.747,.182,2.3,16.7,9.5,7.5,1.3,1.2,9.3,11.0,-0.2,0.4,0.2,.020,-3.3,-0.2,-3.4,-0.2,,arizatr01
14,DeAndre Jordan,33,C,32,19,408,17.5,.657,.000,.292,13.5,31.8,22.7,4.5,1.2,5.7,17.3,12.8,0.7,0.6,1.3,.153,-1.5,0.9,-0.6,0.2,,jordade01
15,D.J. Augustin,34,PG,21,0,373,9.7,.635,.791,.058,1.2,6.6,3.9,11.8,0.9,0.2,11.1,11.4,0.5,0.1,0.6,.078,-1.0,-1.6,-2.6,-0.1,,augusdj01
16,Wenyen Gabriel,24,PF,19,5,311,13.1,.558,.237,.392,11.8,16.5,14.2,5.5,0.6,2.6,10.3,17.5,0.4,0.2,0.6,.096,-3.3,-2.3,-5.7,-0.3,,gabriwe01
17,Rajon Rondo,35,PG,18,0,289,6.5,.383,.423,.028,3.7,14.5,9.1,29.9,2.0,1.5,32.1,15.7,-0.6,0.3,-0.3,-0.053,-4.8,0.3,-4.5,-0.2,,rondora01
18,Isaiah Thomas,32,PG,4,1,101,3.2,.422,.564,.282,1.1,7.4,4.3,8.1,0.0,1.8,10.2,20.8,-0.2,0.0,-0.2,-0.084,-6.0,-2.5,-8.5,-0.2,,thomais02
19,Mason Jones,23,SG,4,0,51,17.8,.625,.267,1.000,2.1,18.9,10.5,10.9,1.9,0.0,4.4,19.0,0.2,0.0,0.2,.201,-1.2,0.3,-0.9,0.0,,jonesma05
20,Darren Collison,34,PG,3,0,37,-0.2,.286,.429,.000,0.0,11.6,5.8,6.8,1.3,0.0,12.5,9.3,-0.1,0.0,-0.1,-0.070,-10.0,-0.9,-10.9,-0.1,,collida01
21,Mac McClung,23,SG,1,0,22,4.7,.551,.600,.200,0.0,14.6,7.3,6.0,2.2,4.0,26.9,14.5,0.0,0.0,0.0,-0.015,-8.6,-0.2,-8.8,0.0,,mccluma01
22,Chaundee Brown Jr.,23,SF,2,0,21,-8.7,.143,.429,.000,0.0,10.2,5.1,0.0,0.0,0.0,12.5,16.4,-0.1,0.0,-0.1,-0.306,-11.6,-5.0,-16.6,-0.1,,brownch05
23,Jay Huff,23,C,4,0,20,0.6,.000,.667,.000,5.4,16.1,10.8,5.9,2.4,4.5,25.0,8.6,-0.1,0.0,0.0,-0.117,-8.3,0.9,-7.4,0.0,,huffja01
24,Sekou Doumbouya,21,PF,2,0,16,40.7,.717,.250,.500,13.5,26.8,20.2,0.0,9.0,11.1,17.0,31.6,0.0,0.1,0.1,.300,8.8,10.0,18.8,0.1,,doumbse01
25,Jemerrio Jones,26,SF,2,0,15,14.8,.667,.000,.000,14.4,7.1,10.8,0.0,3.2,0.0,0.0,8.6,0.0,0.0,0.1,.170,-1.1,0.1,-1.0,0.0,,jonesje01
