Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Royce O'Neale,28,SF,77,77,2406,10.3,.608,.689,.126,3.0,13.4,8.4,10.5,1.8,1.2,14.4,9.9,2.7,2.8,5.5,.109,-0.8,1.7,0.8,1.7,,onealro01
2,Donovan Mitchell,25,SG,67,67,2266,21.6,.572,.475,.227,2.7,10.6,6.8,27.7,2.2,0.5,11.7,32.9,4.7,2.5,7.2,.152,4.6,-0.3,4.3,3.6,AS,mitchdo01
3,Jordan Clarkson,29,SG,79,1,2141,14.9,.532,.536,.156,3.5,10.2,7.0,14.5,1.5,0.7,9.8,26.8,1.5,2.0,3.5,.079,0.5,-1.2,-0.6,0.7,6MOY-4,clarkjo01
4,Bojan Bogdanović,32,PF,69,69,2131,15.7,.599,.504,.280,3.1,11.8,7.6,8.7,0.8,0.0,10.2,23.7,3.6,1.6,5.2,.118,1.6,-1.6,0.0,1.1,,bogdabo02
5,Rudy Gobert,29,C,66,66,2120,24.7,.732,.008,.864,12.9,36.3,25.0,5.1,1.0,5.7,14.5,16.9,7.3,4.3,11.7,.264,2.9,1.7,4.6,3.6,DPOY-3ASDEF1,goberru01
6,Mike Conley,34,PG,72,72,2058,17.2,.572,.523,.205,2.6,8.8,5.8,27.7,2.3,0.9,12.5,20.9,4.4,2.3,6.7,.157,2.4,0.7,3.1,2.7,,conlemi01
7,Hassan Whiteside,32,C,65,8,1162,22.9,.662,.000,.506,16.2,29.9,23.3,3.4,0.9,7.8,11.6,17.1,3.4,2.3,5.8,.238,0.6,1.4,2.1,1.2,,whiteha01
8,Joe Ingles,34,SF,45,15,1122,10.0,.551,.789,.077,1.2,11.2,6.4,19.0,1.0,0.4,13.5,13.2,1.3,0.9,2.2,.094,-0.7,0.5,-0.3,0.5,,inglejo01
9,Rudy Gay,35,PF,55,1,1038,13.0,.539,.536,.208,6.0,19.1,12.8,7.8,1.2,1.6,10.2,19.3,0.8,1.3,2.1,.097,-0.7,-0.3,-1.0,0.3,,gayru01
10,Trent Forrest,23,PG,60,6,765,10.9,.554,.174,.310,3.4,10.5,7.1,18.6,1.9,0.7,21.4,12.8,0.5,0.8,1.3,.084,-2.3,1.2,-1.0,0.2,,forretr01
11,Eric Paschall,25,PF,58,3,736,13.9,.612,.460,.366,4.6,10.9,7.9,7.1,0.6,0.6,9.0,17.7,1.4,0.5,2.0,.128,0.5,-1.0,-0.5,0.3,,pascher01
12,Danuel House Jr.,28,SF,25,6,491,12.5,.610,.667,.317,3.2,11.7,7.6,7.0,1.6,2.2,9.7,13.8,0.7,0.6,1.3,.125,0.5,0.7,1.2,0.4,,houseda01
13,Jared Butler,21,SG,42,1,360,12.1,.509,.583,.106,1.6,11.8,6.8,26.0,2.3,2.0,17.3,23.1,0.0,0.5,0.4,.057,-2.3,0.7,-1.6,0.0,,butleja02
14,Juancho Hernangómez,26,PF,17,9,298,14.5,.638,.658,.288,5.7,16.0,11.0,6.5,1.5,2.1,8.9,13.2,0.6,0.4,0.9,.149,1.5,0.7,2.2,0.3,,hernaju01
15,Udoka Azubuike,22,C,17,6,195,17.6,.743,.000,.224,10.5,28.8,19.9,0.0,0.3,5.0,18.2,14.7,0.3,0.3,0.6,.157,-1.8,0.4,-1.4,0.0,,azubuud01
16,Nickeil Alexander-Walker,23,SG,15,2,149,10.2,.497,.688,.250,0.8,15.6,8.5,15.5,1.7,2.4,13.1,17.9,0.0,0.2,0.2,.070,-2.9,1.2,-1.7,0.0,,alexani01
17,Elijah Hughes,23,SF,14,1,112,10.5,.576,.778,.083,2.0,14.2,8.3,7.6,1.8,0.8,15.8,17.2,0.0,0.1,0.1,.063,-1.2,-0.3,-1.5,0.0,,hugheel01
18,Miye Oni,24,SG,16,0,44,0.4,.265,.889,.111,2.6,14.4,8.7,14.2,0.0,0.0,9.6,10.3,-0.1,0.0,0.0,-0.032,-7.6,-0.3,-7.9,-0.1,,onimi01
19,Malik Fitts,24,PF,7,0,35,-1.6,.333,.444,.000,0.0,30.3,15.6,0.0,0.0,0.0,18.2,13.7,-0.1,0.0,-0.1,-0.104,-7.9,-1.9,-9.8,-0.1,,fittsma01
20,Xavier Sneed,24,SF,7,0,31,2.4,.313,.750,.000,3.7,10.3,7.1,4.1,0.0,0.0,0.0,11.2,0.0,0.0,0.0,-0.033,-4.9,-3.3,-8.2,0.0,,sneedxa01
21,Greg Monroe,31,C,3,0,26,27.0,.743,.000,1.400,26.1,12.2,19.0,16.7,0.0,3.4,0.0,13.5,0.2,0.0,0.2,.390,4.6,-0.3,4.4,0.0,,monrogr01
22,Norvel Pelle,28,C,3,0,19,12.2,.600,.000,.000,17.9,16.7,17.3,0.0,0.0,4.6,28.6,16.0,0.0,0.0,0.0,.038,-3.0,-4.1,-7.1,0.0,,pelleno01
23,Denzel Valentine,28,SG,2,0,18,4.2,.625,.750,.000,0.0,23.5,12.2,0.0,2.7,0.0,33.3,14.5,0.0,0.0,0.0,-0.026,-8.1,1.6,-6.5,0.0,,valende01
24,Zylan Cheatham,26,SF,1,0,5,-23.8,.000,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,-0.1,0.0,-0.1,-0.610,-19.3,-11.3,-30.6,0.0,,cheatzy01
