Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Jrue Holiday,31,PG,67,64,2207,19.8,.593,.336,.189,3.4,10.9,7.2,31.8,2.4,1.3,15.0,23.5,4.5,2.4,6.9,.150,2.9,0.3,3.2,2.9,DPOY-8DEF2,holidjr01
2,Giannis Antetokounmpo,27,PF,67,67,2204,32.1,.633,.194,.615,6.6,30.4,18.7,31.7,1.6,4.0,12.2,34.9,9.2,3.7,12.9,.281,7.6,3.5,11.2,7.4,MVP-3DPOY-6ASNBA1DEF1,antetgi01
3,Khris Middleton,30,SF,66,66,2141,18.1,.577,.425,.285,2.1,15.3,8.8,25.5,1.7,0.8,14.2,26.7,3.2,2.2,5.3,.119,1.9,-0.3,1.6,1.9,AS,middlkh01
4,Bobby Portis,26,C,72,59,2028,17.7,.571,.388,.130,9.6,24.4,17.2,6.4,1.3,2.4,8.9,21.3,2.9,2.6,5.5,.131,1.2,-1.0,0.2,1.1,,portibo01
5,Grayson Allen,26,SG,66,61,1805,12.7,.609,.684,.130,1.9,10.9,6.5,7.6,1.2,1.0,6.7,15.2,2.8,1.4,4.2,.110,0.6,-0.2,0.4,1.1,,allengr01
6,Pat Connaughton,29,SF,65,19,1691,13.4,.620,.746,.109,2.9,14.0,8.6,6.6,1.7,0.9,6.3,14.0,2.8,1.6,4.4,.125,0.8,0.3,1.2,1.4,,connapa01
7,George Hill,35,PG,54,17,1253,10.2,.552,.487,.225,3.3,9.7,6.6,12.4,1.6,0.5,11.9,11.7,1.3,1.0,2.3,.087,-2.2,0.6,-1.6,0.1,,hillge01
8,Jordan Nwora,23,SF,62,13,1185,9.9,.506,.491,.093,3.4,16.1,9.9,7.0,1.0,1.4,10.6,19.4,-0.4,1.1,0.6,.025,-2.7,-1.5,-4.1,-0.6,,nworajo01
9,Wesley Matthews,35,SG,49,14,1002,6.9,.536,.714,.127,3.2,6.4,4.9,4.6,1.1,0.8,7.2,10.7,0.6,0.6,1.2,.056,-3.0,-0.3,-3.3,-0.3,,matthwe02
10,Rodney Hood,29,PF,39,0,581,6.7,.470,.611,.107,2.4,9.7,6.1,6.5,1.0,0.7,4.9,10.6,0.1,0.4,0.5,.042,-3.2,-0.2,-3.5,-0.2,,hoodro01
11,Thanasis Antetokounmpo,29,SF,48,6,473,12.5,.577,.109,.359,9.2,13.4,11.3,6.5,1.6,2.4,14.9,15.7,0.4,0.5,0.9,.095,-3.5,-0.1,-3.5,-0.2,,antetth01
12,Sandro Mamukelashvili,22,PF,41,3,407,14.7,.618,.452,.191,9.3,12.0,10.7,7.4,1.1,2.1,10.7,14.6,0.8,0.3,1.1,.135,0.6,-1.0,-0.3,0.2,,mamuksa01
13,Jevon Carter,26,PG,20,2,353,14.4,.679,.544,.101,1.5,11.2,6.5,18.8,1.4,1.1,8.8,10.9,0.9,0.3,1.2,.167,0.9,0.3,1.2,0.3,,carteje01
14,Donte DiVincenzo,25,SG,17,0,341,7.9,.470,.627,.229,5.7,12.8,9.3,11.3,1.5,0.8,17.7,19.8,-0.4,0.3,-0.1,-0.009,-3.8,-1.6,-5.5,-0.3,,divindo01
15,Serge Ibaka,32,C,19,2,339,13.7,.601,.356,.144,7.0,23.9,15.7,5.4,0.6,2.0,8.3,15.2,0.5,0.4,0.9,.128,-1.4,-1.0,-2.4,0.0,,ibakase01
16,Semi Ojeleye,27,PF,20,0,308,5.0,.376,.586,.186,8.8,11.1,10.0,2.0,0.8,1.6,6.2,11.2,-0.1,0.2,0.1,.011,-4.9,-1.7,-6.6,-0.4,,ojelese01
17,Brook Lopez,33,C,13,11,298,16.0,.570,.405,.176,6.9,11.9,9.4,3.0,1.3,4.8,7.8,21.9,0.3,0.3,0.7,.108,-0.7,-0.7,-1.3,0.1,,lopezbr01
18,DeMarcus Cousins,31,C,17,5,287,19.0,.572,.407,.322,9.1,26.8,18.1,9.3,2.7,2.7,10.6,22.4,0.5,0.5,1.0,.162,-0.3,0.9,0.6,0.2,,couside01
19,Lindell Wigginton,23,PG,19,0,199,10.2,.524,.426,.574,1.6,11.5,6.7,15.7,1.2,0.5,13.6,19.0,0.0,0.1,0.2,.044,-3.2,-1.9,-5.0,-0.2,,wiggili01
20,Justin Robinson,24,PG,17,0,198,4.3,.415,.649,.035,1.1,5.8,3.5,13.7,1.9,0.0,16.0,14.8,-0.3,0.1,-0.1,-0.030,-6.3,-0.3,-6.6,-0.2,,robinju01
21,Javonte Smart,22,PG,13,1,160,2.5,.340,.419,.140,2.7,9.7,6.3,10.9,1.2,1.2,16.5,14.6,-0.4,0.1,-0.2,-0.071,-7.3,-0.8,-8.1,-0.2,,smartja01
