Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Shai Gilgeous-Alexander,23,PG,56,56,1942,20.9,.557,.282,.385,1.9,13.0,7.4,31.1,1.8,2.2,11.1,30.8,2.8,1.8,4.6,.113,2.9,0.5,3.4,2.7,,gilgesh01
2,Darius Bazley,21,PF,69,53,1924,12.6,.515,.414,.262,3.7,19.8,11.6,7.7,1.5,3.4,11.1,18.3,-0.5,2.2,1.8,.044,-2.1,0.3,-1.8,0.1,,bazleda01
3,Josh Giddey,19,SF,54,54,1700,13.3,.478,.318,.118,5.8,19.8,12.7,32.3,1.5,1.1,19.5,22.2,-1.3,1.7,0.4,.010,-1.2,0.3,-0.9,0.5,,giddejo01
4,Luguentz Dort,22,SG,51,51,1665,12.3,.541,.539,.263,2.3,10.9,6.5,8.6,1.3,1.0,9.8,23.3,0.2,1.1,1.4,.040,-1.5,-0.7,-2.3,-0.1,,dortlu01
5,Tre Mann,20,PG,60,26,1367,10.2,.501,.463,.139,1.9,11.2,6.4,10.7,1.7,0.8,10.2,22.0,-1.0,1.0,0.1,.002,-3.3,-1.1,-4.4,-0.8,,manntr01
6,Aleksej Pokusevski,20,PF,61,12,1233,12.0,.485,.432,.110,6.0,20.8,13.3,16.5,1.5,2.9,16.4,20.0,-1.1,1.5,0.4,.014,-2.7,0.1,-2.6,-0.2,,pokusal01
7,Aaron Wiggins,23,SG,50,35,1209,10.3,.556,.409,.252,4.3,11.0,7.6,8.5,1.2,0.8,12.6,15.3,0.5,0.8,1.2,.048,-3.4,-0.9,-4.3,-0.7,,wiggiaa01
8,Jeremiah Robinson-Earl,21,C,49,36,1087,11.7,.526,.509,.167,7.0,19.1,13.0,6.7,1.3,1.3,10.1,15.4,0.4,1.0,1.5,.066,-1.9,-0.4,-2.2,-0.1,,robinje02
9,Kenrich Williams,27,SF,49,0,1072,13.3,.532,.382,.174,7.1,14.1,10.5,15.3,2.0,0.9,11.9,15.6,0.8,1.0,1.8,.081,-1.3,1.1,-0.3,0.5,,willike04
10,Isaiah Roby,23,PF,45,28,948,18.3,.607,.307,.359,8.0,15.6,11.8,12.1,1.8,3.3,10.3,19.0,1.8,1.1,2.9,.147,0.4,0.2,0.6,0.6,,robyis01
11,Théo Maledon,20,PG,51,7,908,10.6,.500,.473,.315,2.2,12.8,7.4,18.5,1.7,1.1,15.3,20.3,-0.5,0.8,0.3,.015,-3.7,-0.7,-4.4,-0.6,,maledth01
12,Ty Jerome,24,SG,48,4,801,11.3,.488,.567,.143,2.4,7.7,5.0,21.3,1.8,0.6,9.6,20.8,0.0,0.5,0.5,.032,-2.2,-0.2,-2.3,-0.1,,jeromty01
13,Vit Krejci,21,SG,30,8,690,8.5,.529,.587,.132,2.6,12.6,7.5,11.9,1.3,1.1,14.1,12.9,0.1,0.5,0.6,.042,-4.3,-1.0,-5.3,-0.6,,krejcvi01
14,Derrick Favors,30,C,39,18,653,13.6,.534,.088,.137,9.0,20.2,14.5,5.9,1.3,1.7,4.5,13.4,0.8,0.7,1.4,.105,-2.3,0.3,-2.1,0.0,,favorde01
15,Mike Muscala,30,C,43,0,592,19.7,.630,.657,.230,3.6,19.1,11.2,6.2,1.5,4.1,4.9,20.9,1.4,0.7,2.1,.170,3.8,1.2,5.0,1.1,,muscami01
16,Lindy Waters III,24,SG,25,1,465,13.0,.562,.834,.029,1.3,15.0,8.1,8.1,2.0,1.6,5.8,17.5,0.3,0.5,0.8,.081,-0.8,-0.8,-1.6,0.1,,waterli01
17,Olivier Sarr,22,C,22,2,421,14.0,.672,.287,.287,8.2,14.6,11.4,6.9,0.7,3.3,16.2,13.9,0.7,0.3,1.0,.117,-2.7,-1.3,-4.0,-0.2,,sarrol01
18,Jaylen Hoard,22,SF,7,5,240,18.0,.536,.278,.156,12.7,23.5,18.0,11.6,1.2,1.9,7.7,18.7,0.3,0.3,0.6,.118,1.2,-2.1,-0.9,0.1,,hoardja01
19,Mamadi Diakite,25,PF,13,3,188,11.6,.540,.106,.234,9.2,23.3,16.1,1.6,1.3,4.5,11.9,13.5,0.1,0.3,0.3,.080,-5.9,0.9,-5.0,-0.1,,diakima01
20,Zavier Simpson,24,PG,4,4,174,7.7,.406,.154,.096,1.2,11.4,6.2,25.2,1.4,2.1,15.6,15.9,-0.2,0.1,-0.1,-0.018,-6.0,-1.9,-7.9,-0.3,,simpsza01
21,Georgios Kalaitzakis,23,SF,4,4,166,9.4,.536,.393,.375,1.2,6.9,4.0,11.4,2.9,0.6,19.7,21.1,-0.2,0.2,-0.1,-0.028,-4.9,-1.9,-6.8,-0.2,,kalaige01
22,Paul Watson,27,SF,9,3,156,5.7,.432,.743,.057,1.9,16.1,8.9,7.2,0.9,1.8,10.0,11.0,-0.1,0.1,0.0,.001,-4.8,-0.6,-5.4,-0.1,,watsopa01
23,Melvin Frazier,25,SG,3,0,120,-0.4,.313,.438,.146,4.2,7.0,5.6,1.2,0.4,0.0,5.5,19.5,-0.4,0.0,-0.4,-0.160,-9.7,-6.7,-16.4,-0.4,,frazime01
24,Gabriel Deck,26,PF,7,0,56,11.5,.643,.286,.000,1.8,9.3,5.5,13.7,0.9,0.0,12.5,12.3,0.1,0.0,0.1,.080,-1.2,-1.3,-2.5,0.0,,deckga01
25,Scotty Hopson,32,SG,1,0,18,0.1,.500,.250,.000,0.0,5.8,2.9,8.1,0.0,0.0,33.3,14.4,-0.1,0.0,0.0,-0.132,-8.7,-2.9,-11.6,0.0,,hopsosc01
26,Rob Edwards,25,SG,2,0,11,-0.8,.375,1.000,.000,0.0,28.5,14.0,0.0,0.0,0.0,20.0,19.6,-0.1,0.0,0.0,-0.181,-8.3,-2.9,-11.2,0.0,,edwarro01
