Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Dorian Finney-Smith,28,PF,80,80,2644,12.5,.604,.629,.120,5.1,10.7,7.9,8.2,1.7,1.3,9.9,13.8,3.4,3.2,6.6,.121,0.1,0.7,0.8,1.9,,finnedo01
2,Jalen Brunson,25,SG,79,61,2524,17.1,.583,.250,.211,1.9,11.7,6.8,24.3,1.3,0.1,10.1,21.9,4.9,2.7,7.5,.143,0.9,0.0,0.9,1.9,,brunsja01
3,Luka Dončić,22,PG,65,65,2301,25.1,.571,.406,.349,2.7,26.0,14.3,46.0,1.6,1.4,15.3,37.4,3.8,3.8,7.6,.159,6.4,1.8,8.2,5.9,MVP-5ASNBA1,doncilu01
4,Reggie Bullock,30,SF,68,37,1902,9.2,.558,.782,.096,1.9,12.2,7.0,6.1,1.1,0.7,7.1,13.3,1.2,2.0,3.2,.080,-1.4,0.0,-1.4,0.3,,bullore01
5,Dwight Powell,30,C,82,71,1798,18.1,.725,.092,.529,10.7,14.3,12.5,8.1,1.0,2.0,11.5,14.0,6.0,2.2,8.2,.219,0.4,0.5,0.9,1.3,,poweldw01
6,Maxi Kleber,30,PF,59,21,1450,11.0,.537,.720,.184,5.4,21.5,13.4,6.5,1.0,3.6,10.9,13.3,0.7,2.3,3.0,.098,-1.6,1.2,-0.4,0.6,6MOY-11,klebima01
7,Tim Hardaway Jr.,29,SG,42,20,1245,12.7,.520,.574,.194,1.2,12.8,7.0,11.4,1.5,0.4,5.6,22.0,0.5,1.5,2.0,.077,-0.4,0.2,-0.2,0.6,,hardati02
8,Josh Green,21,SG,67,3,1039,11.9,.578,.305,.176,5.6,11.7,8.6,11.0,2.2,1.2,13.8,13.9,1.0,1.4,2.4,.111,-2.4,1.4,-1.0,0.3,,greenjo02
9,Kristaps Porziņģis,26,PF,34,34,1002,21.8,.561,.341,.335,7.1,21.9,14.5,11.7,1.3,5.3,8.3,28.6,1.6,1.8,3.4,.161,2.2,0.8,3.0,1.3,,porzikr01
10,Frank Ntilikina,23,SG,58,5,685,10.4,.513,.498,.112,1.9,10.9,6.4,14.7,2.0,0.9,11.7,17.4,0.1,0.9,0.9,.065,-2.8,0.9,-1.9,0.0,,ntilila01
