Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Tyrese Maxey,21,PG,75,74,2650,16.2,.594,.311,.247,1.1,8.9,5.1,19.1,1.0,1.1,7.4,20.2,5.4,1.9,7.3,.132,1.3,-0.7,0.6,1.8,,maxeyty01
2,Tobias Harris,29,PF,73,73,2543,15.9,.566,.269,.198,3.4,18.1,10.9,15.9,0.9,1.5,9.5,21.7,3.0,2.6,5.6,.105,0.6,-0.6,0.0,1.3,,harrito02
3,Joel Embiid,27,C,68,68,2297,31.2,.616,.188,.602,7.2,31.1,19.4,23.5,1.7,3.9,11.3,37.2,7.9,4.1,12.0,.252,7.2,2.0,9.2,6.5,MVP-2ASNBA2,embiijo01
4,Georges Niang,28,PF,76,7,1736,10.7,.594,.687,.105,1.6,11.3,6.5,8.7,0.9,0.7,9.1,16.8,1.5,1.3,2.8,.077,-0.8,-1.1,-1.9,0.0,,niangge01
5,Matisse Thybulle,24,SG,66,50,1685,11.2,.594,.480,.143,2.8,7.1,5.0,6.1,3.4,3.8,10.9,9.5,1.2,2.5,3.7,.107,-2.2,3.3,1.1,1.3,DPOY-11DEF2,thybuma01
6,Seth Curry,31,SG,45,45,1566,13.3,.603,.473,.138,1.2,9.4,5.4,17.7,1.1,0.6,13.0,18.5,1.7,1.1,2.9,.088,-0.1,-0.9,-1.0,0.4,,curryse01
7,Furkan Korkmaz,24,SG,67,19,1414,10.2,.502,.566,.179,1.8,11.9,6.9,13.1,1.2,0.6,8.6,17.6,0.1,1.1,1.2,.041,-2.0,-1.1,-3.1,-0.4,,korkmfu01
8,Danny Green,34,SF,62,28,1353,9.5,.561,.847,.044,2.7,10.1,6.5,6.5,2.2,2.5,12.1,12.3,0.3,1.6,1.9,.067,-1.4,0.8,-0.5,0.5,,greenda02
9,Shake Milton,25,SG,55,6,1179,11.9,.517,.330,.181,2.9,10.4,6.7,17.6,1.2,1.3,9.2,18.3,0.7,1.0,1.7,.069,-1.6,-0.6,-2.2,-0.1,,miltosh01
10,Andre Drummond,28,C,49,12,902,19.3,.544,.008,.345,17.1,36.1,26.8,16.0,3.1,4.5,22.4,17.6,0.7,2.2,2.9,.153,-1.2,2.5,1.3,0.7,,drumman01
11,James Harden,32,PG,21,21,792,21.8,.601,.493,.650,1.9,18.9,10.5,41.4,1.6,0.6,16.4,24.9,2.3,0.9,3.3,.197,3.8,0.1,3.8,1.2,AS,hardeja01
12,Isaiah Joe,22,SG,55,1,609,7.7,.519,.763,.175,1.1,9.0,5.1,8.1,1.1,0.4,9.1,15.5,0.0,0.4,0.4,.035,-3.1,-1.5,-4.6,-0.4,,joeis01
13,Paul Reed,22,C,38,2,302,21.4,.568,.083,.146,16.6,17.4,17.0,8.3,5.5,4.2,8.9,16.7,0.6,0.7,1.3,.212,-0.8,2.9,2.1,0.3,,reedpa01
14,DeAndre Jordan,33,C,16,1,214,16.5,.615,.000,.259,17.0,30.8,24.0,5.6,0.5,3.8,21.0,16.0,0.3,0.3,0.6,.131,-1.6,-1.4,-2.9,0.0,,jordade01
15,Charles Bassey,21,C,23,0,168,21.5,.660,.085,.255,14.9,26.1,20.6,6.5,1.5,9.1,13.3,16.1,0.4,0.3,0.8,.220,-0.4,2.1,1.7,0.2,,bassech01
16,Charlie Brown Jr.,24,SG,19,2,162,6.6,.365,.265,.294,9.8,11.5,10.7,4.1,2.5,1.7,11.5,12.0,-0.1,0.2,0.1,.018,-5.0,-0.1,-5.0,-0.1,,brownch02
17,Paul Millsap,36,C,9,1,106,9.7,.499,.267,.233,12.9,13.5,13.2,6.8,2.4,1.7,19.5,17.4,0.0,0.1,0.1,.041,-4.1,-0.4,-4.5,-0.1,,millspa01
18,Myles Powell,24,PG,11,0,52,0.2,.364,.353,.118,2.2,10.6,6.4,8.0,1.0,0.0,14.4,18.0,-0.2,0.0,-0.1,-0.109,-10.5,-2.2,-12.7,-0.1,,powelmy01
19,Tyler Johnson,29,PG,3,0,38,9.4,.550,.700,.000,3.0,14.4,8.8,7.4,1.3,2.4,9.1,13.0,0.0,0.0,0.1,.072,-2.4,0.5,-2.0,0.0,,johnsty01
20,Aaron Henry,22,SF,6,0,17,-7.4,.200,.200,.000,0.0,6.5,3.3,0.0,0.0,10.6,28.6,18.5,-0.1,0.0,-0.1,-0.306,-14.0,-2.4,-16.5,-0.1,,henryaa01
21,Braxton Key,24,SF,2,0,6,9.0,.500,.500,.000,18.9,18.3,18.6,25.7,8.3,0.0,50.0,29.9,0.0,0.0,0.0,-0.169,-9.5,3.3,-6.2,0.0,,keybr01
22,Jaden Springer,19,SG,2,0,6,26.4,1.000,.000,.000,18.9,18.3,18.6,0.0,0.0,30.0,50.0,15.0,0.0,0.0,0.0,.138,8.3,8.7,17.1,0.0,,sprinja01
23,Willie Cauley-Stein,28,C,2,0,6,4.2,,,,0.0,36.6,18.6,20.4,0.0,0.0,,0.0,0.0,0.0,0.0,.136,-4.6,5.8,1.2,0.0,,caulewi01
