Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Dillon Brooks,27,SF,73,73,2214,9.4,.494,.443,.155,2.2,9.5,5.8,11.7,1.4,0.7,8.9,21.8,-0.8,2.4,1.6,.034,-3.4,-0.5,-3.9,-1.1,DEF2,brookdi01
2,Ja Morant,23,PG,61,59,1948,23.3,.557,.247,.409,3.3,16.1,9.7,41.1,1.6,0.7,12.6,34.9,3.4,2.6,6.0,.148,5.2,0.5,5.7,3.8,MVP-12AS,moranja01
3,Tyus Jones,26,PG,80,22,1940,16.0,.546,.459,.141,1.5,9.4,5.5,28.8,2.0,0.3,8.9,17.7,3.4,2.3,5.7,.141,1.2,0.3,1.6,1.7,6MOY-6,jonesty01
4,Desmond Bane,24,SG,58,58,1841,19.1,.606,.433,.218,2.5,14.3,8.4,20.8,1.4,1.1,10.9,26.1,3.5,2.3,5.8,.151,3.3,0.1,3.5,2.5,,banede01
5,Jaren Jackson Jr.,23,C,63,63,1787,21.6,.613,.343,.372,6.4,18.8,12.6,5.0,1.7,9.6,10.1,24.7,2.8,3.8,6.6,.177,0.7,2.0,2.8,2.2,DPOY-1ASDEF1,jacksja02
6,Santi Aldama,22,PF,77,20,1682,13.9,.591,.507,.274,5.4,18.0,11.7,7.6,1.3,2.6,9.3,16.0,2.1,2.4,4.6,.130,-0.3,0.8,0.5,1.1,,aldamsa01
7,John Konchar,26,SF,72,23,1494,10.8,.542,.553,.113,4.5,17.4,11.0,8.2,2.4,1.5,9.9,10.4,1.0,2.5,3.5,.111,-1.9,2.4,0.5,0.9,,konchjo01
8,David Roddy,21,PF,70,4,1258,8.8,.519,.505,.155,4.2,12.0,8.1,6.1,1.1,1.4,11.3,16.7,-0.3,1.4,1.1,.043,-3.2,-0.7,-3.9,-0.6,,roddyda01
9,Xavier Tillman Sr.,24,C,61,29,1180,17.3,.621,.049,.291,10.9,16.7,13.8,10.9,2.3,2.2,11.3,13.7,2.3,1.9,4.2,.171,0.3,1.7,1.9,1.2,,tillmxa01
10,Steven Adams,29,C,42,42,1133,17.5,.564,.004,.490,20.1,25.3,22.7,11.2,1.5,3.7,19.8,14.6,1.3,2.1,3.4,.144,-0.3,0.9,0.6,0.7,,adamsst01
11,Brandon Clarke,26,PF,56,8,1090,20.0,.682,.017,.393,9.0,21.2,15.1,9.5,1.5,3.1,11.8,17.7,2.7,1.8,4.5,.199,0.8,1.8,2.5,1.3,,clarkbr01
12,Luke Kennard,26,SG,24,3,590,16.0,.758,.801,.111,1.6,11.8,6.7,12.1,1.0,0.2,8.2,13.7,1.7,0.6,2.3,.189,3.0,-0.2,2.9,0.7,,kennalu01
13,Ziaire Williams,21,SF,37,4,561,7.4,.511,.495,.112,3.0,11.9,7.5,8.2,1.2,1.0,15.2,18.0,-0.5,0.6,0.1,.011,-4.7,-0.8,-5.6,-0.5,,willizi02
14,Jake LaRavia,21,PF,35,0,414,6.7,.531,.747,.095,4.9,11.3,8.1,6.2,1.4,0.9,15.4,11.7,0.0,0.5,0.5,.054,-3.9,0.4,-3.5,-0.2,,laravja01
15,Kennedy Chandler,20,PG,36,0,281,10.6,.440,.181,.157,3.4,10.9,7.2,26.4,2.0,1.6,16.9,15.8,-0.1,0.4,0.3,.044,-3.3,0.6,-2.7,0.0,,chandke01
16,Kenneth Lofton Jr.,20,PF,24,1,176,20.2,.572,.183,.290,11.5,19.2,15.4,18.1,1.3,1.0,10.3,27.6,0.3,0.2,0.5,.145,0.7,-1.1,-0.4,0.1,,loftoke01
17,Vince Williams Jr.,22,SG,15,1,105,3.9,.367,.700,.050,4.0,11.1,7.6,4.8,2.7,1.7,10.9,18.1,-0.3,0.2,-0.1,-0.049,-8.3,-0.2,-8.5,-0.2,,willivi01
18,Danny Green,35,SG,3,0,43,-0.2,.409,.727,.000,2.5,7.4,4.9,5.6,1.1,0.0,21.4,13.5,-0.1,0.0,-0.1,-0.061,-7.9,-0.9,-8.8,-0.1,,greenda02
19,Jacob Gilyard,24,PG,1,0,41,7.3,.500,1.000,.000,0.0,10.3,5.2,19.4,3.5,0.0,40.0,5.1,0.0,0.1,0.1,.079,-7.8,1.7,-6.1,0.0,,gilyaja01
