Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Luka Dončić,23,PG,66,66,2391,28.7,.609,.373,.479,2.6,25.4,13.8,42.3,1.9,1.2,11.9,37.6,7.3,2.9,10.2,.204,7.6,1.4,8.9,6.6,MVP-8CPOY-8ASNBA1,doncilu01
2,Reggie Bullock,31,SF,78,55,2364,7.7,.577,.845,.079,1.6,12.5,7.0,6.2,1.1,0.5,6.9,10.0,1.3,1.4,2.8,.056,-2.3,-0.3,-2.6,-0.4,,bullore01
3,Tim Hardaway Jr.,30,SF,71,45,2152,12.1,.554,.649,.195,1.1,12.6,6.8,9.0,1.1,0.5,6.1,20.6,1.0,1.3,2.3,.051,-0.3,-1.5,-1.8,0.1,,hardati02
4,Spencer Dinwiddie,29,SG,53,53,1808,16.1,.599,.491,.298,1.2,9.4,5.2,23.8,1.1,0.8,10.3,21.9,3.3,1.0,4.3,.114,2.0,-1.2,0.9,1.3,,dinwisp01
5,Christian Wood,27,C,67,17,1738,20.6,.624,.363,.365,5.8,27.4,16.4,11.7,0.9,3.7,11.9,26.4,2.7,2.1,4.8,.132,1.9,-0.3,1.7,1.6,6MOY-9,woodch01
6,Josh Green,22,SG,60,21,1539,11.2,.645,.442,.246,4.1,9.7,6.9,9.7,1.4,0.3,14.5,14.6,1.7,0.9,2.6,.082,-1.9,-0.6,-2.4,-0.2,,greenjo02
7,Dwight Powell,31,C,76,64,1458,15.5,.738,.019,.625,11.8,13.3,12.5,6.9,1.6,1.6,15.9,12.6,3.8,1.3,5.1,.168,-1.2,0.0,-1.2,0.3,,poweldw01
8,Dorian Finney-Smith,29,PF,40,40,1288,10.0,.557,.700,.129,6.0,11.1,8.5,6.3,1.5,1.4,9.9,12.8,0.8,0.9,1.7,.065,-0.9,-0.2,-1.1,0.3,,finnedo01
9,Maxi Kleber,31,PF,37,5,930,8.7,.592,.663,.225,3.7,13.3,8.4,7.5,0.6,2.9,12.7,10.3,0.7,0.6,1.3,.067,-2.2,0.0,-2.2,0.0,,klebima01
10,Kyrie Irving,30,SG,20,20,763,24.0,.634,.385,.245,3.2,12.2,7.6,27.8,1.6,1.4,8.0,27.4,2.5,0.6,3.1,.198,5.3,-0.4,4.9,1.3,CPOY-12AS,irvinky01
11,Jaden Hardy,20,SG,48,5,708,14.6,.571,.468,.237,1.8,13.0,7.3,14.9,1.2,0.9,11.1,26.4,0.2,0.5,0.7,.048,-0.4,-1.9,-2.3,0.0,,hardyja02
12,Frank Ntilikina,24,SG,47,5,607,5.2,.461,.508,.250,1.3,10.7,5.9,12.8,1.3,1.0,16.5,13.1,-0.5,0.4,-0.1,-0.010,-6.1,-0.7,-6.7,-0.7,,ntilila01
13,Dāvis Bertāns,30,PF,45,1,492,11.9,.618,.881,.094,2.3,10.3,6.3,6.2,1.1,1.5,5.7,16.2,0.6,0.3,0.9,.090,0.0,-1.3,-1.2,0.1,,bertada01
14,JaVale McGee,35,C,42,7,355,17.2,.650,.040,.328,9.7,25.5,17.5,5.2,0.6,6.5,20.1,22.8,0.1,0.5,0.6,.076,-3.6,-0.1,-3.7,-0.1,,mcgeeja01
15,McKinley Wright IV,24,PG,27,1,335,12.4,.536,.286,.194,3.1,13.4,8.2,25.2,1.2,1.3,15.2,16.9,0.2,0.2,0.5,.069,-1.9,-0.8,-2.7,-0.1,,wrighmc01
16,Theo Pinson,27,SG,40,1,323,10.1,.512,.713,.149,3.6,19.3,11.4,19.6,0.9,0.3,11.5,14.7,0.2,0.2,0.5,.071,-2.5,-0.9,-3.4,-0.1,,pinsoth01
17,Justin Holiday,33,SF,18,2,295,7.4,.479,.709,.101,1.2,11.6,6.3,7.5,2.4,2.7,10.8,14.2,-0.3,0.3,0.1,.009,-4.6,0.5,-4.1,-0.2,,holidju01
18,Kemba Walker,32,PG,9,1,144,15.0,.543,.491,.368,2.4,10.6,6.5,20.1,0.7,1.2,5.7,22.1,0.2,0.1,0.3,.098,0.3,-0.6,-0.3,0.1,,walkeke02
19,A.J. Lawson,22,SG,14,0,106,13.5,.580,.581,.186,6.5,15.5,11.0,3.0,0.9,0.0,6.1,21.1,0.1,0.1,0.1,.057,-1.5,-3.1,-4.6,-0.1,,lawsoaj01
20,Markieff Morris,33,PF,8,1,70,9.1,.545,.667,.000,0.0,20.2,10.0,13.7,0.7,0.0,10.8,23.9,0.0,0.1,0.0,.002,-4.4,-1.4,-5.8,-0.1,,morrima02
21,Facundo Campazzo,31,PG,8,0,52,7.8,.360,.846,.154,0.0,4.5,2.2,22.6,5.7,0.0,17.8,14.7,-0.1,0.1,0.0,-0.012,-4.8,3.6,-1.2,0.0,,campafa01
22,Tyler Dorsey,26,SF,3,0,8,45.5,.900,.400,.000,14.4,14.7,14.5,0.0,0.0,0.0,0.0,28.3,0.1,0.0,0.1,.367,17.0,0.8,17.8,0.0,,dorsety01
23,Chris Silva,26,PF,1,0,3,-2.2,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.1,0.0,0.0,0.0,-0.260,-22.5,-0.1,-22.6,0.0,,silvach01
