Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Jerami Grant,28,PF,63,63,2246,16.0,.606,.393,.375,2.7,11.9,7.2,10.3,1.1,2.1,9.8,22.8,3.1,1.0,4.1,.087,1.2,-1.4,-0.2,1.0,,grantje01
2,Anfernee Simons,23,SG,62,62,2171,14.8,.581,.538,.171,0.9,7.6,4.3,18.6,0.9,0.6,10.2,25.1,2.1,0.3,2.5,.054,1.3,-2.5,-1.1,0.5,,simonan01
3,Damian Lillard,32,PG,58,58,2107,26.7,.645,.547,.464,2.4,12.8,7.6,35.0,1.2,0.8,11.7,33.8,8.2,0.8,9.0,.205,8.3,-1.2,7.1,4.9,CPOY-10ASNBA3,lillada01
4,Shaedon Sharpe,19,SG,80,15,1779,11.5,.568,.437,.162,4.0,11.3,7.6,7.9,1.0,1.2,10.7,19.0,0.6,0.6,1.2,.032,-1.3,-2.0,-3.3,-0.6,,sharpsh01
5,Josh Hart,27,SF,51,51,1704,12.7,.586,.309,.328,6.4,21.9,14.1,16.0,1.5,0.5,16.0,12.6,2.0,1.2,3.2,.091,-0.9,0.7,-0.2,0.8,,hartjo01
6,Drew Eubanks,25,C,78,28,1584,16.2,.666,.054,.374,9.5,20.9,15.2,9.2,1.2,5.7,14.7,12.5,2.9,1.6,4.4,.134,-0.9,0.9,0.1,0.8,,eubandr01
7,Jusuf Nurkić,28,C,52,52,1391,17.3,.589,.236,.380,9.3,29.7,19.5,16.4,1.5,2.8,16.8,22.1,1.2,1.5,2.7,.092,-0.6,0.7,0.1,0.7,,nurkiju01
8,Trendon Watford,22,PF,62,12,1182,13.6,.625,.198,.310,4.1,19.2,11.6,16.0,1.3,0.9,16.2,16.1,1.3,0.7,2.1,.084,-1.4,-0.4,-1.8,0.1,,watfotr01
9,Nassir Little,22,SF,54,4,976,10.2,.555,.521,.152,3.2,13.5,8.3,7.3,1.0,1.8,10.0,16.0,0.2,0.4,0.7,.032,-1.6,-1.4,-3.0,-0.3,,littlna01
10,Justise Winslow,26,PF,29,11,776,9.3,.466,.227,.141,7.2,14.3,10.7,17.2,1.9,1.3,17.0,14.2,-0.1,0.5,0.4,.022,-3.4,0.6,-2.8,-0.2,,winslju01
11,Jabari Walker,20,PF,56,0,619,9.6,.496,.283,.227,8.8,15.5,12.2,7.8,0.8,1.9,11.8,17.3,-0.1,0.3,0.2,.015,-3.9,-2.1,-6.1,-0.6,,walkeja01
12,Matisse Thybulle,25,SG,22,22,609,11.0,.566,.620,.117,3.7,10.8,7.3,6.6,3.0,2.6,10.0,11.4,0.3,0.6,0.9,.070,-2.2,1.1,-1.2,0.1,,thybuma01
13,Cam Reddish,23,SF,20,12,552,10.6,.563,.500,.239,2.3,9.6,5.9,9.6,2.1,1.0,14.1,17.8,0.0,0.3,0.3,.025,-3.0,-1.4,-4.3,-0.3,,reddica01
14,Keon Johnson,20,SG,40,0,416,9.0,.482,.455,.230,3.0,9.2,6.1,20.9,2.2,1.3,18.0,25.0,-0.7,0.2,-0.5,-0.057,-3.8,-1.6,-5.4,-0.4,,johnske07
15,Kevin Knox,23,PF,21,4,359,12.4,.540,.458,.176,4.4,17.7,11.0,7.7,1.4,0.0,9.8,22.1,0.0,0.2,0.1,.019,-2.0,-2.7,-4.6,-0.2,,knoxke01
16,Gary Payton II,30,SG,15,1,255,11.3,.713,.415,.098,4.5,13.2,8.8,11.6,3.1,0.3,21.9,9.3,0.3,0.2,0.5,.097,-2.0,1.4,-0.6,0.1,,paytoga02
17,John Butler,20,C,19,1,221,5.7,.411,.660,.075,1.5,7.3,4.4,6.5,1.5,3.6,1.8,11.0,-0.1,0.1,0.0,.001,-5.4,-0.8,-6.2,-0.2,,butlejo01
18,Skylar Mays,25,PG,6,6,189,19.4,.624,.382,.191,1.2,10.4,5.8,40.0,1.5,0.5,11.9,19.3,0.6,0.1,0.7,.171,2.1,-2.1,0.0,0.1,,mayssk01
19,Ryan Arcidiacono,28,PG,9,4,146,2.6,.359,.625,.000,0.0,8.7,4.3,18.3,1.0,0.0,15.8,11.3,-0.2,0.0,-0.1,-0.049,-7.0,-2.4,-9.4,-0.3,,arcidry01
20,Jeenathan Williams,23,SG,5,4,127,15.5,.657,.205,.077,9.0,4.6,6.8,12.1,1.2,1.4,9.0,15.2,0.3,0.0,0.3,.120,-1.0,-2.1,-3.0,0.0,,willije02
21,Shaquille Harrison,29,SG,5,0,120,17.9,.516,.278,.417,1.0,20.3,10.5,34.9,4.5,1.5,12.3,17.6,0.2,0.2,0.3,.137,-2.5,2.6,0.1,0.1,,harrish01
22,Greg Brown III,21,PF,16,0,93,5.8,.421,.250,.429,2.5,21.2,11.7,4.5,2.1,4.8,15.3,18.4,-0.3,0.1,-0.1,-0.074,-8.5,0.0,-8.5,-0.2,,browngr01
23,Justin Minaya,23,SF,4,0,89,4.0,.363,.522,.043,3.8,15.6,9.7,5.9,1.1,5.0,14.6,13.4,-0.2,0.1,-0.1,-0.067,-7.2,-1.9,-9.0,-0.2,,minayju01
24,Chance Comanche,26,C,1,0,21,12.2,.518,.000,.800,10.9,5.5,8.2,0.0,0.0,4.2,0.0,14.0,0.0,0.0,0.0,.043,-2.6,-4.9,-7.5,0.0,,comanch01
