Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Jayson Tatum,24,SF,74,74,2732,23.7,.607,.440,.399,3.2,22.5,13.0,20.9,1.4,1.6,10.4,32.7,6.2,4.3,10.5,.185,4.8,0.7,5.5,5.1,MVP-4CPOY-10ASNBA1,tatumja01
2,Jaylen Brown,26,SF,67,67,2405,19.1,.581,.352,.249,3.6,17.0,10.4,16.5,1.5,0.9,11.4,31.4,1.6,3.4,5.0,.100,1.5,-0.2,1.3,2.0,ASNBA2,brownja02
3,Derrick White,28,SG,82,70,2319,15.4,.604,.516,.253,2.5,11.2,6.9,19.4,1.1,2.8,10.1,17.7,4.4,3.1,7.4,.154,1.1,1.3,2.4,2.6,DEF2,whitede01
4,Grant Williams,24,PF,79,23,2045,10.3,.605,.611,.256,4.7,14.5,9.7,8.4,1.0,1.3,13.4,13.1,1.9,2.6,4.4,.104,-1.8,0.7,-1.1,0.5,,willigr01
5,Marcus Smart,28,PG,61,61,1957,12.1,.538,.568,.196,2.6,8.0,5.3,26.4,2.3,1.0,17.9,17.8,1.0,2.7,3.7,.092,-1.8,0.8,-1.0,0.5,,smartma01
6,Al Horford,36,C,63,63,1922,13.8,.631,.678,.044,4.2,17.7,11.1,13.2,0.8,2.7,7.0,11.9,3.6,2.7,6.3,.157,1.6,1.7,3.3,2.5,,horfoal01
7,Malcolm Brogdon,30,PG,67,0,1744,18.2,.615,.406,.251,2.7,14.7,8.8,21.5,1.3,0.9,10.8,22.8,3.6,2.2,5.8,.161,2.3,0.6,2.8,2.1,6MOY-1,brogdma01
8,Sam Hauser,25,SF,80,8,1290,12.7,.634,.846,.043,3.0,14.1,8.6,7.6,1.1,1.4,6.9,14.7,1.8,1.6,3.4,.128,0.6,0.4,1.0,1.0,,hausesa01
9,Robert Williams,25,C,35,20,824,19.8,.742,.006,.241,14.0,24.5,19.3,8.5,1.3,5.0,15.3,11.8,2.3,1.6,3.8,.224,1.0,2.4,3.3,1.1,,williro04
10,Luke Kornet,27,C,69,0,804,16.7,.697,.076,.229,11.9,14.8,13.4,9.1,0.7,4.9,11.8,11.5,2.1,1.2,3.3,.198,-0.4,1.3,1.0,0.6,,kornelu01
11,Payton Pritchard,25,PG,48,3,643,10.3,.536,.629,.065,4.3,10.5,7.5,14.0,1.1,0.1,13.7,19.8,-0.1,0.7,0.6,.045,-2.1,-1.2,-3.4,-0.2,,pritcpa01
12,Blake Griffin,33,C,41,16,569,13.1,.590,.508,.246,9.2,20.4,14.9,14.2,1.2,1.4,13.2,12.7,1.0,0.8,1.8,.153,-1.4,1.5,0.1,0.3,,griffbl01
13,Mike Muscala,31,C,20,4,323,11.6,.623,.730,.146,4.8,18.0,11.5,5.0,0.6,1.3,8.7,14.0,0.4,0.4,0.8,.116,-1.5,0.1,-1.4,0.1,,muscami01
14,Noah Vonleh,27,C,23,1,171,5.9,.502,.167,.083,11.7,18.8,15.3,5.1,0.6,4.0,30.7,9.2,0.0,0.3,0.2,.060,-7.0,0.7,-6.3,-0.2,,vonleno01
15,Justin Jackson,27,SF,23,0,107,6.3,.359,.741,.074,2.1,15.1,8.7,10.5,1.8,3.2,6.7,12.2,-0.1,0.2,0.1,.025,-4.2,1.6,-2.6,0.0,,jacksju01
16,JD Davison,20,SG,12,0,66,10.1,.478,.368,.105,3.4,11.4,7.4,22.4,1.5,2.6,16.8,15.8,0.0,0.1,0.1,.059,-4.5,0.4,-4.2,0.0,,davisjd01
17,Mfiondu Kabengele,25,PF,4,0,36,8.1,.381,.429,.286,15.4,14.9,15.2,0.0,2.7,0.0,11.3,10.8,0.0,0.1,0.1,.067,-6.6,-2.4,-8.9,-0.1,,kabenmf01
18,Justin Champagnie,21,SF,2,0,23,1.5,.208,.417,.000,9.6,9.3,9.5,16.7,2.1,0.0,0.0,22.8,-0.1,0.0,-0.1,-0.145,-10.5,-5.1,-15.5,-0.1,,champju01
