Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Franz Wagner,21,SF,80,80,2609,15.9,.589,.322,.288,3.0,11.2,7.1,17.2,1.4,0.6,11.7,23.5,3.1,2.3,5.4,.099,0.4,-0.5,-0.1,1.3,,wagnefr01
2,Paolo Banchero,20,PF,72,72,2430,14.9,.529,.254,.476,3.9,19.3,11.6,17.2,1.2,1.5,12.8,27.5,-0.3,2.6,2.4,.047,-0.7,-0.7,-1.5,0.3,ROY-1,banchpa01
3,Markelle Fultz,24,PG,60,60,1778,16.6,.564,.128,.211,4.4,10.5,7.4,29.8,2.4,1.4,15.8,21.3,1.7,2.0,3.7,.100,-0.1,0.7,0.5,1.2,,fultzma01
4,Wendell Carter Jr.,23,C,57,54,1690,17.3,.621,.367,.318,8.0,25.3,16.6,12.0,0.9,1.9,13.2,20.5,2.6,2.0,4.6,.130,0.9,0.1,1.0,1.3,,cartewe01
5,Cole Anthony,22,PG,60,4,1552,16.0,.570,.338,.279,3.4,17.6,10.5,22.9,1.2,1.9,11.7,21.5,2.1,1.7,3.7,.116,0.7,0.5,1.3,1.3,,anthoco01
6,Bol Bol,23,PF,70,33,1505,14.4,.603,.236,.226,5.2,25.3,15.2,6.9,1.0,5.5,17.6,18.2,0.0,2.2,2.3,.072,-1.8,0.9,-0.9,0.4,,bolbo01
7,Jalen Suggs,21,SG,53,19,1246,12.5,.528,.455,.268,5.0,9.6,7.3,18.0,2.6,2.1,15.9,20.3,-0.2,1.5,1.4,.053,-1.8,0.8,-1.0,0.3,,suggsja01
8,Gary Harris,28,SG,48,42,1184,10.5,.620,.710,.098,2.0,7.4,4.7,6.9,1.8,1.0,8.0,12.6,1.3,1.1,2.3,.095,-1.4,0.7,-0.7,0.4,,harriga01
9,Moritz Wagner,25,C,57,18,1109,17.4,.630,.412,.460,7.0,19.4,13.2,11.5,1.6,1.1,12.5,21.1,2.1,1.3,3.4,.149,0.4,0.2,0.6,0.7,,wagnemo01
10,Terrence Ross,31,SG,42,9,944,8.6,.543,.535,.067,1.2,9.0,5.1,8.1,1.3,0.8,10.7,15.7,-0.1,0.7,0.6,.032,-2.7,-0.4,-3.1,-0.3,,rosste01
11,Caleb Houstan,20,SF,51,4,812,6.2,.508,.747,.099,4.7,9.1,6.9,4.9,0.7,0.8,8.7,11.0,0.1,0.5,0.7,.039,-3.1,-0.9,-4.0,-0.4,,houstca01
12,Mo Bamba,24,C,40,6,681,16.3,.613,.505,.238,7.8,22.8,15.3,9.0,0.9,5.4,8.5,16.3,1.2,0.9,2.1,.150,0.4,0.9,1.3,0.6,,bambamo01
13,Chuma Okeke,24,SF,27,8,518,9.1,.488,.705,.172,5.7,15.3,10.5,9.4,1.8,2.1,11.5,12.3,0.0,0.6,0.7,.061,-2.4,0.8,-1.6,0.1,,okekech01
14,Kevon Harris,25,SG,34,0,457,9.2,.564,.402,.383,6.9,10.4,8.7,4.7,1.8,1.1,14.4,13.7,0.2,0.4,0.6,.065,-3.5,-0.1,-3.6,-0.2,,harrike01
15,Admiral Schofield,25,PF,37,0,451,10.1,.587,.607,.189,5.8,9.8,7.8,9.6,0.9,1.1,10.8,14.1,0.5,0.3,0.8,.089,-2.2,-0.7,-2.9,-0.1,,schofad01
16,R.J. Hampton,21,SG,26,0,361,12.5,.572,.465,.325,2.8,9.4,6.1,13.4,2.1,1.1,13.9,18.0,0.2,0.4,0.6,.077,-1.5,0.3,-1.2,0.1,,hamptrj01
17,Goga Bitadze,23,C,17,1,255,19.7,.606,.164,.247,15.9,23.1,19.5,12.2,1.3,6.1,11.0,15.3,0.6,0.4,1.0,.184,0.4,1.0,1.3,0.2,,bitadgo01
18,Jonathan Isaac,25,PF,11,0,124,20.3,.483,.283,.170,13.7,26.5,20.1,7.3,5.5,3.1,6.6,21.1,0.0,0.3,0.3,.130,1.0,3.0,4.0,0.2,,isaacjo01
19,Michael Carter-Williams,31,PG,4,0,44,9.0,.498,.214,.500,2.6,10.3,6.4,22.6,1.1,2.2,19.0,20.6,0.0,0.0,0.0,-0.003,-5.1,-1.2,-6.3,0.0,,cartemi01
20,Jay Scrubb,22,SG,2,0,30,14.2,.825,.286,.286,0.0,22.7,11.3,5.0,3.2,0.0,27.6,15.6,0.0,0.0,0.1,.083,-2.9,1.0,-1.9,0.0,,scrubja01
