Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Julius Randle,28,PF,77,77,2737,20.3,.581,.444,.371,5.6,25.2,15.4,18.5,0.9,0.7,11.5,29.5,5.0,3.1,8.1,.142,3.9,-0.2,3.7,3.9,CPOY-14ASNBA3,randlju01
2,RJ Barrett,22,SG,73,73,2475,12.9,.531,.332,.333,2.7,13.7,8.2,12.4,0.6,0.6,10.8,26.2,0.5,1.8,2.2,.043,-1.2,-1.9,-3.1,-0.7,,barrerj01
3,Jalen Brunson,26,PG,68,68,2379,21.2,.597,.269,.328,1.8,9.3,5.6,28.7,1.3,0.6,9.4,27.2,6.9,1.8,8.7,.175,4.4,-0.5,3.9,3.5,MVP-12CPOY-4,brunsja01
4,Immanuel Quickley,23,SG,81,21,2344,16.3,.578,.485,.265,2.7,13.1,7.9,17.4,1.7,0.6,8.7,20.9,4.4,2.3,6.7,.137,1.3,0.4,1.7,2.1,6MOY-2,quickim01
5,Quentin Grimes,22,SG,71,66,2121,11.7,.619,.676,.163,2.5,9.4,5.9,9.7,1.1,1.2,9.7,14.4,3.2,1.6,4.8,.108,-0.3,0.1,-0.1,1.0,,grimequ01
6,Isaiah Hartenstein,24,C,82,8,1626,14.2,.567,.113,.217,14.1,22.2,18.1,8.3,1.6,3.7,15.6,11.2,2.2,2.4,4.6,.136,-1.5,1.2,-0.3,0.7,,harteis01
7,Mitchell Robinson,24,C,59,58,1591,18.9,.652,.000,.436,18.4,20.0,19.2,4.5,1.7,6.5,10.9,10.1,4.0,2.6,6.5,.197,1.0,1.4,2.4,1.7,,robinmi01
8,Obi Toppin,24,PF,67,5,1050,13.6,.565,.589,.112,3.0,16.6,9.8,9.2,1.1,1.1,8.0,19.5,1.1,1.0,2.1,.095,0.3,-0.8,-0.5,0.4,,toppiob01
9,Jericho Sims,24,C,52,16,812,13.8,.780,.009,.150,13.3,19.4,16.4,4.0,0.9,3.2,19.1,7.4,1.6,0.9,2.6,.153,-1.0,0.5,-0.5,0.3,,simsje01
10,Miles McBride,22,PG,64,2,760,8.4,.475,.623,.195,1.9,5.4,3.6,12.4,2.4,1.0,9.7,14.6,0.0,0.7,0.7,.047,-3.6,1.4,-2.3,-0.1,,mcbrimi01
11,Josh Hart,27,SF,25,1,750,17.1,.703,.331,.363,6.9,19.0,12.9,16.2,2.2,1.5,17.3,12.6,1.8,1.0,2.8,.179,1.4,2.0,3.4,1.0,,hartjo01
12,Evan Fournier,30,SG,27,7,459,6.9,.471,.687,.127,1.0,10.8,5.9,10.6,1.7,0.6,11.2,18.4,-0.3,0.4,0.1,.010,-4.0,0.0,-4.0,-0.2,,fournev01
13,Cam Reddish,23,SF,20,8,438,10.6,.558,.412,.243,1.7,6.0,3.9,6.3,1.7,1.7,9.1,16.2,0.3,0.4,0.7,.071,-2.2,0.0,-2.3,0.0,,reddica01
14,Derrick Rose,34,PG,27,0,338,10.1,.463,.396,.075,2.6,10.4,6.5,19.9,1.0,1.4,11.8,23.6,-0.3,0.3,0.0,-0.001,-2.2,-1.5,-3.7,-0.1,,rosede01
15,Svi Mykhailiuk,25,SF,13,0,40,15.8,.739,.833,.417,0.0,19.3,9.6,3.5,1.2,0.0,12.3,17.4,0.1,0.0,0.1,.141,3.6,0.5,4.1,0.1,,mykhasv01
16,Ryan Arcidiacono,28,PG,11,0,26,3.1,.300,.600,.000,0.0,17.0,8.4,9.3,3.8,0.0,16.7,9.9,0.0,0.0,0.0,-0.012,-8.9,3.8,-5.1,0.0,,arcidry01
17,Trevor Keels,19,SG,3,0,8,3.7,.375,1.000,.000,0.0,27.6,13.7,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,-0.062,-7.4,-5.6,-13.0,0.0,,keelstr01
