Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Dennis Schröder,29,PG,66,50,1986,11.5,.545,.346,.388,1.2,7.5,4.4,20.1,1.2,0.4,12.8,18.6,1.3,1.5,2.8,.068,-2.4,-0.5,-2.9,-0.4,,schrode01
2,LeBron James,38,PF,55,54,1954,23.9,.583,.309,.268,3.7,20.8,12.5,33.5,1.2,1.4,11.6,33.3,3.2,2.4,5.6,.138,5.5,0.6,6.1,4.0,ASNBA3,jamesle01
3,Anthony Davis,29,C,56,54,1904,27.8,.627,.077,.462,11.3,27.6,19.7,13.0,1.5,5.1,9.5,28.4,5.5,3.4,9.0,.226,4.6,1.7,6.3,4.0,,davisan02
4,Troy Brown Jr.,23,SF,76,45,1860,9.6,.561,.604,.084,3.7,13.7,8.9,6.6,1.5,0.7,9.2,12.1,1.0,2.0,2.9,.075,-1.8,0.8,-1.0,0.5,,browntr01
5,Austin Reaves,24,SG,64,22,1843,14.9,.687,.441,.541,2.0,9.0,5.6,15.7,0.8,0.9,14.0,16.2,4.1,1.4,5.4,.142,0.6,0.1,0.7,1.2,6MOY-7,reaveau01
6,Russell Westbrook,34,PG,52,3,1491,15.3,.496,.292,.326,4.4,18.2,11.5,38.5,1.7,1.3,18.1,28.8,-1.2,1.9,0.7,.023,-0.2,0.1,-0.1,0.7,6MOY-9,westbru01
7,Lonnie Walker IV,24,SG,56,32,1297,12.2,.570,.472,.201,1.2,7.6,4.5,7.0,1.1,1.1,7.4,20.2,0.8,1.0,1.8,.066,-0.9,-0.5,-1.4,0.2,,walkelo01
8,Patrick Beverley,34,SG,45,45,1211,8.3,.548,.656,.207,2.2,9.9,6.2,12.1,1.6,1.7,13.8,10.6,0.5,1.3,1.8,.071,-3.2,1.4,-1.8,0.1,,beverpa01
9,Wenyen Gabriel,25,C,68,2,1024,14.4,.626,.138,.323,12.6,17.2,15.0,4.8,1.2,2.9,13.4,14.1,1.5,1.3,2.8,.132,-2.3,0.1,-2.2,-0.1,,gabriwe01
10,Thomas Bryant,25,C,41,25,876,21.5,.712,.166,.359,8.5,25.1,17.1,5.0,0.8,2.2,7.4,18.2,2.7,1.2,3.8,.211,2.4,-0.1,2.3,0.9,,bryanth01
11,Rui Hachimura,24,PF,33,9,738,12.7,.553,.273,.235,5.1,17.0,11.2,4.4,0.5,1.6,5.6,17.4,0.5,0.7,1.2,.081,-1.4,-0.5,-1.9,0.0,,hachiru01
12,Jarred Vanderbilt,23,PF,26,24,625,13.2,.598,.236,.264,8.7,20.6,14.8,8.8,2.3,0.8,15.7,12.5,0.6,0.9,1.5,.118,-1.7,1.9,0.2,0.4,,vandeja01
13,Malik Beasley,26,SG,26,14,621,9.7,.521,.698,.078,1.4,13.0,7.4,7.0,1.6,0.1,9.8,20.9,-0.5,0.6,0.2,.012,-2.3,-0.6,-2.9,-0.1,,beaslma01
14,Kendrick Nunn,27,SG,39,2,528,8.7,.503,.502,.084,1.0,9.8,5.6,9.3,1.0,0.5,10.6,23.3,-0.6,0.4,-0.2,-0.021,-3.4,-1.6,-5.0,-0.4,,nunnke01
15,D'Angelo Russell,26,PG,17,17,526,17.1,.610,.502,.222,1.5,8.5,5.1,28.8,0.9,1.3,13.9,22.6,0.9,0.4,1.3,.118,3.1,-0.7,2.4,0.6,,russeda01
16,Max Christie,19,SG,41,3,512,7.4,.566,.585,.151,1.5,13.8,7.8,5.1,0.8,1.2,10.3,10.4,0.1,0.5,0.6,.058,-3.2,0.0,-3.1,-0.1,,chrisma02
17,Juan Toscano-Anderson,29,SF,30,7,365,7.5,.558,.303,.227,4.3,13.3,8.9,8.6,1.3,1.6,19.0,10.4,0.0,0.4,0.4,.055,-4.6,1.2,-3.4,-0.1,,toscaju01
18,Damian Jones,27,C,22,1,176,13.8,.600,.081,.541,11.3,21.8,16.7,2.9,0.8,5.8,16.4,13.2,0.2,0.3,0.4,.117,-2.6,0.7,-2.0,0.0,,jonesda03
19,Matt Ryan,25,SF,12,0,129,4.6,.459,.714,.102,1.7,9.6,5.8,4.0,0.7,0.0,5.5,17.7,-0.1,0.1,0.0,-0.014,-4.3,-1.4,-5.7,-0.1,,ryanma01
20,Mo Bamba,24,C,9,1,88,11.4,.518,.593,.407,13.9,35.3,24.9,6.0,0.5,4.8,20.1,19.1,-0.1,0.2,0.1,.054,-5.3,-0.2,-5.5,-0.1,,bambamo01
21,Cole Swider,23,SF,7,0,41,7.4,.500,.889,.000,2.7,15.2,9.1,12.0,0.0,0.0,0.0,9.3,0.0,0.0,0.1,.080,-2.9,-0.5,-3.4,0.0,,swideco01
22,Scotty Pippen Jr.,22,PG,6,0,32,9.6,.439,.250,.750,6.9,6.5,6.7,8.2,3.0,2.6,11.1,23.7,-0.1,0.0,0.0,-0.017,-5.1,-0.8,-5.9,0.0,,pippesc02
23,Davon Reed,27,SG,8,0,27,16.7,.694,.500,1.000,4.1,11.5,7.9,19.2,3.5,0.0,0.0,9.0,0.1,0.0,0.1,.208,-0.1,4.4,4.3,0.0,,reedda01
24,Sterling Brown,27,SF,4,0,24,7.0,.000,.500,.000,13.9,21.6,17.8,9.4,5.9,0.0,0.0,7.0,0.0,0.1,0.0,.040,-7.7,4.3,-3.3,0.0,,brownst02
