Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Lauri Markkanen,25,PF,66,66,2273,22.1,.640,.446,.348,6.3,20.7,13.6,8.6,0.9,1.4,8.8,26.6,6.3,1.9,8.2,.173,4.9,-1.0,3.8,3.3,MIP-1AS,markkla01
2,Jordan Clarkson,30,SG,61,61,1988,14.7,.558,.445,.238,4.0,9.3,6.7,20.9,0.8,0.6,14.0,27.8,0.9,0.8,1.7,.042,1.0,-2.4,-1.4,0.3,,clarkjo01
3,Kelly Olynyk,31,C,68,68,1942,14.4,.643,.424,.417,4.6,18.6,11.7,17.6,1.5,1.6,20.3,17.8,2.4,1.9,4.3,.106,-0.4,0.9,0.4,1.2,,olynyke01
4,Walker Kessler,21,C,74,40,1703,21.5,.702,.007,.384,14.9,24.4,19.7,5.7,0.7,8.6,10.7,13.3,4.6,2.5,7.1,.200,1.4,1.5,2.9,2.1,ROY-3,kesslwa01
5,Malik Beasley,26,SG,55,13,1472,11.5,.535,.704,.066,2.0,12.3,7.2,9.0,1.4,0.5,8.0,21.2,0.3,1.0,1.2,.040,-0.4,-1.2,-1.6,0.2,,beaslma01
6,Talen Horton-Tucker,22,SG,65,20,1313,13.7,.508,.331,.274,3.4,13.7,8.6,27.4,1.5,1.9,15.5,25.9,-0.3,1.1,0.8,.029,-1.1,-0.5,-1.6,0.2,,hortota01
7,Mike Conley,35,PG,43,42,1276,13.9,.552,.568,.256,1.5,7.5,4.5,34.0,1.6,0.7,15.1,16.1,2.2,0.8,3.0,.113,0.7,-0.5,0.2,0.7,,conlemi01
8,Jarred Vanderbilt,23,PF,52,41,1254,16.0,.607,.183,.328,10.6,24.5,17.6,15.3,2.0,1.0,16.0,14.1,2.1,1.6,3.6,.139,0.0,1.5,1.5,1.1,,vandeja01
9,Ochai Agbaji,22,SG,59,22,1209,9.5,.561,.591,.179,3.9,6.9,5.4,7.5,0.6,1.0,9.0,15.8,0.9,0.4,1.3,.053,-1.7,-1.4,-3.0,-0.3,,agbajoc01
10,Collin Sexton,24,PG,48,15,1145,15.9,.616,.261,.425,3.5,6.3,5.0,17.9,1.1,0.4,13.3,23.4,2.0,0.5,2.5,.105,0.1,-1.5,-1.3,0.2,,sextoco01
11,Rudy Gay,36,PF,56,0,816,9.0,.475,.453,.171,4.4,17.0,10.8,9.4,1.1,1.9,10.7,17.7,-0.4,0.7,0.3,.018,-3.6,-0.4,-4.0,-0.4,,gayru01
12,Simone Fontecchio,27,SF,52,6,766,8.0,.495,.612,.141,4.4,7.7,6.1,7.5,0.9,0.9,10.5,20.2,-0.4,0.3,-0.1,-0.004,-3.0,-2.1,-5.2,-0.6,,fontesi01
13,Kris Dunn,28,PG,22,3,568,19.1,.606,.167,.245,1.7,17.1,9.5,32.3,2.1,1.5,12.8,20.2,1.3,0.6,1.9,.162,0.7,1.7,2.4,0.6,,dunnkr01
14,Nickeil Alexander-Walker,24,SG,36,3,528,13.0,.609,.512,.229,1.7,10.3,6.0,19.9,2.2,2.2,19.4,18.4,0.3,0.5,0.8,.074,-0.6,1.1,0.5,0.3,,alexani01
15,Udoka Azubuike,23,C,36,4,359,16.1,.774,.000,.278,9.5,26.1,17.9,4.3,0.8,3.5,18.2,11.5,0.6,0.4,1.0,.134,-1.2,0.5,-0.6,0.1,,azubuud01
16,Juan Toscano-Anderson,29,SF,22,2,335,6.9,.457,.299,.117,4.6,15.6,10.2,15.2,0.9,0.8,17.4,12.2,-0.1,0.2,0.1,.019,-4.7,0.4,-4.3,-0.2,,toscaju01
17,Damian Jones,27,C,19,0,301,12.4,.821,.286,.184,8.7,15.2,12.0,4.8,0.8,2.5,20.9,9.3,0.5,0.2,0.8,.120,-1.7,0.2,-1.5,0.0,,jonesda03
18,Johnny Juzang,21,SG,18,0,232,6.5,.411,.606,.038,3.8,14.3,9.1,4.7,0.8,1.1,2.8,19.6,-0.3,0.1,-0.2,-0.032,-4.3,-2.2,-6.5,-0.3,,juzanjo01
19,Luka Šamanić,23,PF,7,4,161,11.0,.550,.544,.228,0.0,19.9,10.1,13.0,1.8,1.1,13.8,18.9,0.0,0.2,0.2,.045,-3.2,1.1,-2.1,0.0,,samanlu01
20,Leandro Bolmaro,22,SF,14,0,68,-5.0,.150,.200,.000,6.5,4.7,5.6,12.3,2.1,1.2,25.9,16.6,-0.4,0.0,-0.3,-0.231,-12.4,-2.3,-14.7,-0.2,,bolmale01
21,Micah Potter,24,PF,7,0,52,18.6,.800,.467,.000,6.3,26.7,16.6,11.2,0.9,0.0,11.8,13.7,0.2,0.0,0.2,.186,2.4,1.2,3.5,0.1,,pottemi01
22,Jarrell Brantley,26,PF,4,0,39,18.5,.739,.643,.143,2.8,13.7,8.3,11.4,0.0,4.3,11.8,18.1,0.1,0.0,0.1,.160,3.1,0.4,3.5,0.1,,brantja01
23,Frank Jackson,24,PG,1,0,5,-6.8,.000,.333,.000,21.9,21.3,21.6,22.7,0.0,0.0,0.0,25.1,0.0,0.0,0.0,-0.378,-12.5,-9.8,-22.2,0.0,,jacksfr01
