Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Isaac Okoro,20,SG,67,67,2173,7.9,.514,.383,.281,3.4,7.3,5.3,8.6,1.4,1.0,12.0,14.3,-0.1,1.0,0.9,.020,-4.2,-0.9,-5.1,-1.7,,okorois01
2,Collin Sexton,22,SG,60,60,2115,18.0,.573,.239,.347,3.0,7.0,4.9,22.6,1.4,0.4,11.6,29.7,2.6,0.9,3.5,.080,1.8,-1.9,-0.2,1.0,,sextoco01
3,Darius Garland,21,PG,54,50,1790,14.2,.547,.332,.165,1.4,6.8,4.0,30.9,1.8,0.3,16.0,24.9,0.3,0.9,1.2,.033,0.0,-2.1,-2.1,-0.1,,garlada01
4,Jarrett Allen,22,C,51,40,1544,19.8,.649,.046,.549,11.2,25.9,18.3,8.8,0.8,4.1,13.1,16.8,3.4,1.6,5.0,.155,1.2,-0.4,0.8,1.1,,allenja01
5,Cedi Osman,25,SF,59,26,1510,10.3,.488,.553,.162,2.8,12.4,7.5,17.7,1.7,0.5,11.3,20.4,-0.5,1.0,0.5,.014,-2.3,-0.9,-3.2,-0.5,,osmande01
6,Dean Wade,24,PF,63,19,1212,11.3,.573,.685,.125,3.4,16.8,9.9,8.9,1.4,1.5,8.4,12.9,1.1,0.9,2.0,.080,-1.1,-0.1,-1.3,0.2,,wadede01
7,Larry Nance Jr.,28,PF,35,27,1091,13.2,.557,.419,.180,5.4,19.0,12.1,14.4,2.8,1.4,15.8,13.9,0.5,1.3,1.8,.080,-1.4,1.8,0.4,0.7,,nancela02
8,Damyean Dotson,26,SG,46,7,907,8.1,.499,.543,.123,0.6,11.1,5.7,15.1,0.9,0.4,12.0,16.9,-0.4,0.3,0.0,-0.002,-3.4,-1.4,-4.8,-0.6,,dotsoda01
9,Andre Drummond,27,C,25,25,722,20.5,.500,.021,.339,15.3,37.5,26.1,16.2,2.7,3.6,15.6,31.3,-0.8,1.3,0.6,.037,-1.0,0.2,-0.8,0.2,,drumman01
10,Taurean Prince,26,PF,29,6,687,12.2,.532,.466,.194,2.7,15.2,8.8,15.5,1.4,1.9,11.6,19.7,0.2,0.5,0.7,.049,-0.9,-0.8,-1.7,0.0,,princta02
11,Kevin Love,32,PF,25,25,622,15.1,.556,.619,.202,3.0,31.2,16.7,16.0,1.3,0.3,12.2,21.9,0.3,0.6,0.9,.073,0.9,-0.9,-0.1,0.3,,loveke01
12,Dylan Windler,24,SF,31,0,513,10.8,.567,.592,.208,4.3,19.5,11.7,9.4,1.8,2.1,18.4,14.8,0.0,0.5,0.5,.045,-2.0,0.3,-1.7,0.0,,windldy01
13,JaVale McGee,33,C,33,1,503,18.4,.554,.093,.256,11.7,26.5,18.9,11.4,1.6,7.1,15.8,24.6,0.0,0.8,0.8,.074,-2.3,1.2,-1.1,0.1,,mcgeeja01
14,Lamar Stevens,23,PF,40,0,499,10.5,.521,.184,.375,5.3,16.6,10.8,7.4,1.7,2.3,12.7,15.8,0.0,0.5,0.4,.043,-4.2,0.0,-4.2,-0.3,,stevela01
15,Brodric Thomas,24,SG,28,1,375,8.0,.487,.525,.386,2.0,12.8,7.3,9.9,1.8,2.1,13.2,15.8,-0.2,0.3,0.1,.010,-4.5,0.3,-4.3,-0.2,,thomabr01
16,Isaiah Hartenstein,22,C,16,2,287,20.3,.620,.066,.385,9.5,28.4,18.7,22.8,1.4,5.9,17.8,19.6,0.5,0.4,0.9,.151,-0.6,2.3,1.7,0.3,,harteis01
17,Matthew Dellavedova,30,PG,13,1,224,7.3,.312,.446,.071,2.9,9.2,6.0,35.3,0.9,0.4,9.4,12.4,-0.1,0.1,0.0,.005,-4.5,-1.9,-6.4,-0.3,,dellama01
18,Mfiondu Kabengele,23,PF,16,0,186,13.7,.538,.561,.246,6.5,21.6,13.8,9.7,1.6,4.8,12.5,16.9,0.1,0.2,0.3,.078,-1.9,0.6,-1.3,0.0,,kabenmf01
19,Dante Exum,25,SG,6,3,116,5.9,.428,.423,.077,1.9,14.8,8.2,15.8,1.7,1.5,20.7,12.7,-0.2,0.1,-0.1,-0.025,-5.4,1.6,-3.8,-0.1,,exumda01
20,Quinn Cook,27,PG,7,0,95,12.0,.496,.310,.071,2.3,12.1,7.1,22.1,1.6,0.0,8.5,21.7,0.0,0.1,0.1,.037,-1.5,-0.2,-1.7,0.0,,cookqu01
21,Thon Maker,23,C,8,0,76,18.6,.657,.111,.611,11.5,15.1,13.3,7.9,1.3,4.7,11.6,14.8,0.2,0.1,0.3,.174,-0.3,1.1,0.7,0.1,,makerth01
22,Jeremiah Martin,24,PG,9,0,75,1.4,.313,.364,.152,2.9,7.6,5.2,7.9,3.3,2.4,14.6,23.9,-0.4,0.1,-0.3,-0.207,-8.3,-1.1,-9.5,-0.1,,martije02
