Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Dennis Schröder,27,SG,61,61,1956,13.8,.543,.279,.320,1.7,10.3,6.1,26.9,1.7,0.6,15.8,22.9,1.0,2.7,3.8,.093,-1.3,0.2,-1.1,0.4,,schrode01
2,Kyle Kuzma,25,SF,68,32,1954,12.7,.546,.502,.128,6.3,17.7,12.0,9.8,0.9,1.9,12.4,20.3,0.4,2.9,3.3,.080,-0.4,-0.1,-0.4,0.8,,kuzmaky01
3,Kentavious Caldwell-Pope,27,SG,67,67,1902,10.7,.588,.579,.221,1.6,8.9,5.3,9.2,1.6,1.2,10.6,14.2,1.6,2.6,4.2,.107,-1.6,1.0,-0.5,0.7,DPOY-11,caldwke01
4,Montrezl Harrell,27,C,69,1,1580,22.7,.650,.017,.425,11.3,19.1,15.2,7.7,1.4,2.8,9.4,21.7,4.5,2.7,7.3,.221,2.3,0.7,3.0,2.0,6MOY-6,harremo01
5,LeBron James,36,PG,45,45,1504,24.2,.602,.346,.310,2.2,23.6,12.9,41.8,1.6,1.5,15.2,31.9,3.0,2.6,5.6,.179,5.9,2.3,8.1,3.8,MVP-13ASNBA2,jamesle01
6,Talen Horton-Tucker,20,SG,65,4,1304,12.9,.536,.268,.264,2.2,12.3,7.3,20.8,2.4,1.4,16.1,21.7,-0.1,2.2,2.1,.078,-2.6,1.5,-1.2,0.3,,hortota01
7,Alex Caruso,26,PG,58,6,1216,11.1,.547,.449,.249,2.9,12.8,7.9,18.1,2.6,1.1,18.3,14.8,0.3,2.1,2.4,.095,-2.5,2.5,0.0,0.6,,carusal01
8,Markieff Morris,31,PF,61,27,1200,9.3,.509,.553,.132,4.5,20.3,12.5,8.6,0.9,1.4,11.9,16.4,-0.2,1.8,1.6,.062,-2.9,0.3,-2.6,-0.2,,morrima02
9,Anthony Davis,27,PF,36,36,1162,22.1,.556,.163,.349,6.0,21.5,13.8,16.4,1.9,4.5,9.5,29.2,1.3,2.4,3.7,.152,2.6,2.2,4.8,2.0,AS,davisan02
10,Wesley Matthews,34,SG,58,10,1130,7.2,.517,.782,.163,2.0,7.2,4.6,6.3,1.6,1.3,8.8,11.4,0.2,1.5,1.7,.073,-3.1,1.4,-1.7,0.1,,matthwe02
11,Marc Gasol,36,C,52,42,993,12.2,.606,.629,.258,4.3,19.9,12.2,14.7,1.3,5.2,19.7,11.8,0.8,1.9,2.8,.133,-1.4,3.7,2.3,1.1,,gasolma01
12,Andre Drummond,27,C,21,21,520,17.9,.554,.000,.396,14.1,32.0,23.1,9.0,2.2,3.4,16.0,22.4,0.2,1.2,1.4,.133,-2.7,1.0,-1.7,0.0,,drumman01
13,Ben McLemore,27,SG,21,1,368,8.8,.559,.809,.149,1.2,9.1,5.2,4.3,0.4,1.5,8.5,19.4,0.1,0.4,0.5,.061,-1.6,-1.4,-3.0,-0.1,,mclembe01
14,Alfonzo McKinnie,28,SF,39,0,258,15.5,.604,.419,.194,9.6,13.9,11.8,3.6,1.3,0.0,4.7,17.8,0.5,0.3,0.8,.156,0.3,-0.8,-0.4,0.1,,mckinal01
15,Damian Jones,25,C,8,6,112,17.1,.965,.000,.706,8.1,18.0,13.0,1.3,0.4,5.6,18.3,10.6,0.4,0.2,0.5,.235,-2.0,1.8,-0.2,0.1,,jonesda03
16,Devontae Cacok,24,PF,20,1,98,17.2,.576,.000,.379,13.8,22.8,18.4,1.5,2.5,3.7,12.9,17.2,0.1,0.2,0.3,.142,-1.5,0.4,-1.0,0.0,,cacokde01
17,Jared Dudley,35,PF,12,0,81,4.4,.333,.667,.000,5.6,23.5,14.6,7.6,0.6,1.1,18.2,5.9,0.0,0.1,0.1,.053,-4.4,0.9,-3.5,0.0,,dudleja01
18,Quinn Cook,27,PG,16,0,62,13.8,.585,.500,.192,0.0,9.0,4.5,12.5,0.8,1.4,9.6,21.9,0.1,0.1,0.1,.098,-0.3,-0.1,-0.4,0.0,,cookqu01
19,Kostas Antetokounmpo,23,PF,15,0,56,0.0,.382,.000,1.300,8.1,29.9,19.1,2.3,1.7,6.4,41.2,20.7,-0.3,0.1,-0.2,-0.174,-13.3,0.8,-12.6,-0.1,,antetko01
