Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Terry Rozier,26,SG,69,69,2383,17.1,.575,.504,.178,2.1,11.8,6.9,20.0,1.8,1.1,9.5,24.4,3.3,2.0,5.2,.105,2.2,-0.5,1.6,2.2,,roziete01
2,P.J. Washington,22,PF,64,61,1954,13.4,.549,.423,.211,5.1,18.3,11.6,12.2,1.7,4.0,14.6,19.4,0.3,2.4,2.7,.066,-1.5,0.6,-0.9,0.6,,washipj01
3,Miles Bridges,22,PF,66,19,1932,14.7,.625,.466,.182,4.5,18.0,11.1,11.4,1.1,2.7,13.6,17.3,2.4,1.9,4.2,.105,0.2,0.1,0.2,1.1,6MOY-12,bridgmi02
4,Devonte' Graham,25,PG,55,44,1659,14.6,.552,.713,.236,1.4,8.4,4.8,26.3,1.4,0.4,10.2,21.4,2.5,0.9,3.4,.099,1.8,-1.1,0.7,1.1,,grahade01
5,Gordon Hayward,30,SF,44,44,1496,17.6,.584,.312,.281,2.6,16.3,9.3,19.5,1.7,0.9,11.0,23.9,2.2,1.4,3.5,.114,1.6,-0.1,1.6,1.4,,haywago01
6,LaMelo Ball,19,PG,51,31,1469,17.5,.539,.388,.246,4.6,17.9,11.1,33.9,2.7,1.2,16.3,26.1,1.0,1.9,2.8,.093,1.1,0.7,1.8,1.4,ROY-1,ballla01
7,Bismack Biyombo,28,C,66,36,1349,11.7,.574,.004,.434,10.8,17.1,13.9,8.3,0.6,5.4,19.8,11.5,0.9,1.4,2.3,.081,-3.4,0.4,-3.0,-0.4,,biyombi01
8,Cody Zeller,28,C,48,21,1005,18.2,.599,.086,.367,12.6,22.9,17.7,13.2,1.3,1.7,11.9,18.3,2.1,1.1,3.3,.156,-0.2,-0.2,-0.5,0.4,,zelleco01
9,Jalen McDaniels,23,SF,47,18,904,11.4,.554,.370,.225,5.3,15.1,10.1,8.6,1.5,2.1,12.6,17.0,0.3,0.9,1.2,.062,-2.8,-0.4,-3.2,-0.3,,mcdanja01
10,Malik Monk,22,SG,42,0,878,13.6,.569,.531,.180,1.7,10.9,6.2,15.7,1.1,0.5,11.3,23.8,0.5,0.5,1.0,.054,0.2,-2.0,-1.8,0.0,,monkma01
11,Cody Martin,25,SF,52,10,849,10.6,.500,.309,.229,6.5,14.1,10.3,13.9,2.1,1.4,16.2,12.5,0.2,0.9,1.1,.061,-2.7,0.7,-2.0,0.0,,martico01
12,Caleb Martin,25,SF,53,3,818,9.5,.465,.488,.250,4.0,14.8,9.3,11.5,2.2,1.5,10.4,16.7,-0.4,0.9,0.5,.030,-3.6,0.2,-3.4,-0.3,,martica02
13,Brad Wanamaker,31,PG,22,0,428,10.9,.518,.190,.357,2.5,7.5,4.9,25.0,1.9,1.2,18.9,18.1,0.1,0.3,0.4,.044,-4.4,-0.5,-4.8,-0.3,,wanambr01
14,Vernon Carey Jr.,19,C,19,4,115,11.7,.563,.194,.306,5.6,20.1,12.7,2.6,0.4,4.3,10.9,17.2,0.0,0.1,0.2,.066,-4.4,-1.7,-6.1,-0.1,,careyve01
15,Nick Richards,23,PF,18,0,63,5.5,.542,.111,1.222,6.8,12.2,9.5,4.2,0.0,0.0,17.8,11.5,0.0,0.0,0.0,.026,-5.9,-2.1,-8.0,-0.1,,richani01
16,Grant Riller,23,PG,7,0,27,23.6,.750,.333,.000,0.0,4.1,2.0,20.9,1.8,0.0,7.7,20.7,0.1,0.0,0.1,.177,4.6,0.5,5.1,0.0,,rillegr01
17,Nate Darling,22,SG,7,0,26,8.2,.541,1.000,.429,4.1,0.0,2.1,5.1,0.0,3.8,10.7,15.4,0.0,0.0,0.0,.038,-1.5,-2.5,-4.0,0.0,,darlina01
