Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Saddiq Bey,21,SF,70,53,1909,12.6,.567,.666,.213,2.5,16.2,9.3,7.6,1.3,0.6,7.4,18.7,1.6,1.7,3.3,.082,0.3,-0.8,-0.5,0.7,ROY-4,beysa01
2,Jerami Grant,26,SF,54,54,1829,16.9,.556,.353,.368,2.1,13.2,7.6,14.3,0.9,2.8,9.1,28.5,1.6,1.6,3.2,.083,1.9,-0.8,1.1,1.4,,grantje01
3,Josh Jackson,23,SG,62,25,1560,12.0,.516,.364,.308,4.0,14.2,9.1,15.1,1.7,2.6,15.0,26.5,-1.6,1.7,0.1,.004,-2.5,-0.5,-3.0,-0.4,,jacksjo02
4,Mason Plumlee,30,C,56,56,1499,18.7,.638,.018,.444,10.6,28.1,19.3,21.0,1.4,2.9,18.7,16.3,3.0,2.1,5.1,.164,0.2,2.0,2.2,1.6,,plumlma01
5,Isaiah Stewart,19,C,68,14,1455,16.4,.597,.154,.225,12.0,22.7,17.3,6.3,1.3,5.2,13.0,15.5,1.9,2.1,4.0,.132,-1.6,0.5,-1.1,0.3,,stewais01
6,Delon Wright,28,PG,36,31,1052,16.5,.562,.304,.307,3.9,13.6,8.7,25.7,2.7,1.6,12.6,15.8,1.7,1.3,2.9,.134,0.7,2.2,2.8,1.2,,wrighde01
7,Wayne Ellington,33,SG,46,31,1012,12.2,.625,.814,.104,1.3,8.1,4.7,10.2,0.9,0.8,8.5,16.7,1.3,0.5,1.9,.088,1.1,-1.3,-0.2,0.5,,ellinwa01
8,Sekou Doumbouya,20,PF,56,11,869,6.9,.459,.408,.227,4.9,13.5,9.2,8.0,1.4,0.9,12.4,17.8,-0.9,0.7,-0.2,-0.012,-5.4,-1.3,-6.7,-1.0,,doumbse01
9,Saben Lee,21,PG,48,7,781,13.8,.536,.110,.424,2.8,11.1,6.9,33.2,2.0,1.5,18.1,17.0,0.7,0.8,1.5,.091,-2.1,0.2,-2.0,0.0,,leesa01
10,Frank Jackson,22,PG,40,6,738,13.2,.598,.512,.256,2.2,10.8,6.5,7.9,1.0,0.1,9.4,21.3,0.7,0.4,1.2,.076,-0.1,-1.6,-1.7,0.1,,jacksfr01
11,Killian Hayes,19,PG,26,18,670,5.3,.422,.358,.085,1.0,10.6,5.7,29.7,2.0,1.3,28.5,19.0,-1.8,0.6,-1.1,-0.081,-6.3,-0.9,-7.2,-0.9,,hayeski01
12,Svi Mykhailiuk,23,SF,36,5,634,10.2,.527,.767,.135,1.9,11.2,6.5,13.5,2.1,0.8,14.2,19.0,-0.3,0.6,0.3,.025,-1.5,-0.2,-1.8,0.0,,mykhasv01
13,Blake Griffin,31,PF,20,20,626,9.8,.491,.559,.279,1.2,17.4,9.2,18.4,1.1,0.3,11.4,19.6,-0.2,0.5,0.3,.026,-1.9,-0.3,-2.2,-0.1,,griffbl01
14,Cory Joseph,29,PG,19,11,502,17.3,.588,.216,.233,2.2,11.2,6.6,33.7,2.1,1.6,15.3,19.9,0.8,0.5,1.4,.130,0.5,0.4,0.9,0.4,,josepco01
15,Hamidou Diallo,22,SF,20,4,465,13.1,.549,.237,.393,5.2,20.6,12.8,8.3,1.1,2.2,11.7,21.6,0.1,0.5,0.6,.059,-2.4,-0.8,-3.2,-0.1,,diallha01
16,Tyler Cook,23,SF,28,1,421,13.2,.667,.020,.350,7.1,17.6,12.3,5.6,0.9,0.4,14.8,14.1,0.5,0.3,0.8,.096,-2.0,-0.8,-2.9,-0.1,,cookty01
17,Dennis Smith Jr.,23,PG,20,9,392,14.1,.504,.400,.148,3.4,11.8,7.5,28.8,2.5,3.1,14.8,18.8,0.1,0.5,0.6,.076,-0.6,1.3,0.7,0.3,,smithde03
18,Jahlil Okafor,25,C,27,2,347,13.1,.644,.088,.235,7.3,13.9,10.6,6.1,0.8,1.3,15.7,16.8,0.3,0.3,0.6,.082,-2.5,-0.7,-3.2,-0.1,,okafoja01
19,Derrick Rose,32,PG,15,0,342,17.1,.517,.212,.272,1.9,7.6,4.7,32.5,2.6,1.0,12.3,30.0,0.0,0.3,0.4,.051,0.7,-0.2,0.6,0.2,MVP-96MOY-3,rosede01
20,Rodney McGruder,29,SG,16,2,194,16.1,.619,.343,.114,4.5,8.1,6.3,13.6,2.0,0.4,8.7,18.1,0.3,0.2,0.5,.121,0.7,0.0,0.7,0.1,,mcgruro01
21,Deividas Sirvydis,20,SG,20,0,133,5.7,.481,.700,.150,0.0,24.5,12.1,5.4,0.7,0.0,10.5,15.7,-0.1,0.1,0.0,-0.010,-4.2,-1.2,-5.4,-0.1,,sirvyde01
