Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Mikal Bridges,24,SF,72,72,2348,16.4,.667,.471,.196,3.7,11.1,7.5,8.8,1.6,2.4,7.3,14.9,5.4,2.6,8.0,.164,2.4,0.9,3.3,3.1,,bridgmi01
2,Devin Booker,24,SG,67,67,2270,19.2,.587,.288,.305,1.7,12.1,7.0,20.6,1.2,0.6,12.4,32.7,2.9,2.0,4.9,.104,1.7,-1.4,0.3,1.3,AS,bookede01
3,Chris Paul,35,PG,70,70,2199,21.4,.599,.294,.206,1.3,14.5,8.0,40.9,2.2,0.8,14.0,22.6,6.5,2.7,9.2,.201,3.5,1.1,4.6,3.6,MVP-5ASNBA2,paulch01
4,Deandre Ayton,22,C,69,69,2115,20.3,.653,.029,.252,12.4,26.3,19.5,6.8,1.0,3.4,11.9,18.2,5.3,3.1,8.4,.191,1.1,0.1,1.2,1.7,,aytonde01
5,Jae Crowder,30,PF,60,42,1648,11.8,.574,.772,.152,2.2,16.9,9.7,10.0,1.4,1.5,9.5,15.7,1.4,1.9,3.3,.097,0.3,0.8,1.1,1.3,,crowdja01
6,Cameron Johnson,24,PF,60,11,1437,11.8,.563,.694,.122,2.6,12.9,7.9,8.0,1.3,1.0,7.3,17.0,1.2,1.4,2.6,.086,0.0,-0.2,-0.2,0.7,,johnsca02
7,Cameron Payne,26,PG,60,1,1079,17.4,.602,.420,.142,1.7,13.2,7.6,28.1,1.6,1.3,12.5,19.8,2.4,1.2,3.6,.158,2.1,1.0,3.1,1.4,,payneca01
8,Dario Šarić,26,C,50,4,871,14.3,.567,.395,.289,6.1,18.4,12.4,10.4,1.7,0.4,12.9,22.6,0.7,1.0,1.7,.093,-1.4,-0.6,-2.0,0.0,,saricda01
9,Jevon Carter,25,PG,60,1,717,12.2,.548,.677,.031,2.6,11.8,7.3,13.0,2.0,1.1,6.6,15.0,0.7,0.8,1.6,.104,-0.4,0.9,0.5,0.5,,carteje01
10,Frank Kaminsky,27,C,47,13,715,15.8,.547,.331,.233,5.8,23.7,14.9,15.3,1.0,2.1,7.2,19.0,1.1,0.9,2.0,.133,0.4,0.8,1.3,0.6,,kaminfr01
11,Torrey Craig,30,SF,32,8,602,15.5,.603,.464,.110,8.4,20.4,14.5,7.4,1.6,2.8,9.5,15.5,1.0,0.8,1.8,.145,0.4,0.4,0.8,0.4,,craigto01
12,Langston Galloway,29,SG,40,0,438,12.1,.605,.578,.156,1.8,8.9,5.4,8.0,0.9,0.0,7.6,17.3,0.6,0.3,0.9,.096,-0.1,-0.8,-0.9,0.1,,gallola01
13,E'Twaun Moore,31,SG,27,1,389,10.4,.523,.289,.116,4.2,8.9,6.6,13.7,1.9,1.2,15.3,17.2,0.0,0.4,0.4,.049,-3.1,0.2,-2.9,-0.1,,mooreet01
14,Abdel Nader,27,SF,24,0,355,13.4,.605,.371,.319,2.3,17.3,9.9,7.3,1.4,2.3,12.6,19.0,0.3,0.4,0.7,.095,-1.0,1.0,0.0,0.2,,naderab01
15,Jalen Smith,20,PF,27,1,156,8.4,.499,.340,.140,5.2,21.4,13.4,3.4,0.3,2.9,11.7,17.1,-0.1,0.2,0.1,.022,-4.8,-1.3,-6.1,-0.2,,smithja04
16,Damian Jones,25,C,14,0,94,6.7,.528,.063,.688,8.6,13.0,10.9,5.3,0.5,4.8,22.4,12.7,0.0,0.1,0.1,.043,-7.0,1.1,-5.9,-0.1,,jonesda03
17,Ty-Shon Alexander,22,SG,15,0,47,4.2,.349,.750,.167,4.9,19.0,12.1,15.4,0.0,1.9,18.9,15.0,-0.1,0.0,0.0,-0.048,-4.8,-1.7,-6.5,-0.1,,alexaty01
