Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Russell Westbrook,32,PG,65,65,2369,19.5,.509,.221,.334,4.9,28.6,16.8,48.6,1.7,0.8,18.0,30.2,0.5,3.2,3.7,.075,2.6,1.1,3.7,3.4,MVP-11,westbru01
2,Bradley Beal,27,SG,60,60,2147,22.7,.593,.270,.332,3.6,10.4,7.0,21.3,1.5,0.9,10.6,34.1,4.2,1.7,5.9,.132,4.8,-1.4,3.4,2.9,ASNBA3,bealbr01
3,Rui Hachimura,22,PF,57,57,1797,11.4,.549,.211,.248,2.9,15.5,9.2,6.3,1.1,0.3,8.6,18.1,0.7,1.4,2.1,.056,-2.2,-1.0,-3.1,-0.5,,hachiru01
4,Dāvis Bertāns,28,PF,57,7,1464,11.4,.620,.895,.241,1.3,10.8,6.1,4.4,1.0,0.7,5.9,15.9,2.1,1.0,3.1,.101,0.3,-1.1,-0.8,0.4,,bertada01
5,Raul Neto,28,PG,64,22,1403,13.0,.575,.367,.190,2.1,9.6,5.9,14.0,2.4,0.4,9.9,15.8,1.5,1.3,2.8,.097,-1.4,0.9,-0.6,0.5,,netora01
6,Robin Lopez,32,C,71,9,1354,16.7,.661,.042,.322,11.1,10.2,10.6,5.9,0.5,2.7,13.4,17.1,2.8,0.9,3.7,.131,0.2,-1.2,-1.0,0.4,,lopezro01
7,Deni Avdija,20,SF,54,32,1257,7.6,.515,.538,.144,1.9,20.2,11.0,6.3,1.2,1.0,9.0,12.0,0.0,1.2,1.2,.046,-3.6,0.4,-3.1,-0.4,,avdijde01
8,Garrison Mathews,24,SG,64,24,1038,9.7,.635,.835,.401,1.6,7.2,4.4,3.1,1.3,0.6,3.5,11.5,1.7,0.6,2.3,.108,-1.7,-0.1,-1.8,0.1,,mathega01
9,Ish Smith,32,PG,44,1,924,11.6,.473,.165,.111,2.5,14.6,8.6,24.7,1.6,1.2,11.6,15.8,0.2,0.9,1.1,.056,-2.1,0.5,-1.5,0.1,,smithis01
10,Alex Len,27,C,57,40,903,17.5,.643,.071,.410,9.2,20.0,14.6,7.2,1.0,5.4,12.9,16.7,1.6,1.2,2.8,.147,-0.7,0.9,0.2,0.5,,lenal01
11,Isaac Bonga,21,SF,40,8,432,4.0,.461,.580,.099,4.4,11.7,8.1,6.5,1.2,1.7,20.7,10.2,-0.4,0.4,0.0,-0.001,-5.8,0.0,-5.8,-0.4,,bongais01
12,Daniel Gafford,22,C,23,0,408,25.4,.696,.000,.486,13.0,20.2,16.6,4.4,1.7,8.4,10.2,18.9,1.3,0.7,2.0,.235,2.5,1.6,4.0,0.6,,gaffoda01
13,Moritz Wagner,23,C,25,13,375,15.4,.614,.344,.426,3.7,16.9,10.3,11.7,2.7,1.8,12.7,18.3,0.5,0.5,1.0,.134,-1.5,1.3,-0.1,0.2,,wagnemo01
14,Jerome Robinson,23,SG,17,6,305,4.1,.400,.442,.211,1.4,11.8,6.6,10.2,1.8,1.6,15.5,16.7,-0.7,0.3,-0.4,-0.057,-6.9,-0.1,-7.0,-0.4,,robinje01
15,Troy Brown Jr.,21,SF,21,0,287,6.3,.471,.517,.169,4.1,18.4,11.3,8.5,0.5,1.2,14.3,16.1,-0.3,0.2,-0.1,-0.009,-4.2,-1.3,-5.5,-0.3,,browntr01
16,Chandler Hutchison,24,SF,18,1,282,8.2,.494,.224,.271,1.9,19.9,10.9,6.0,1.8,1.5,13.6,16.2,-0.2,0.3,0.1,.014,-4.9,0.3,-4.5,-0.2,,hutchch01
17,Thomas Bryant,23,C,10,10,271,18.7,.704,.231,.264,7.1,16.8,11.9,8.2,0.7,2.5,9.8,17.2,0.7,0.2,1.0,.171,1.4,-0.6,0.9,0.2,,bryanth01
18,Anthony Gill,28,PF,26,4,218,13.7,.597,.400,.267,7.8,17.0,12.4,6.7,2.1,1.5,10.7,14.2,0.3,0.3,0.6,.123,-1.6,0.3,-1.3,0.0,,gillan01
19,Cassius Winston,22,PG,22,0,98,10.8,.575,.515,.182,0.0,9.7,4.9,16.3,0.9,0.9,12.3,17.2,0.1,0.1,0.1,.066,-2.1,-1.1,-3.2,0.0,,winstca01
20,Jordan Bell,26,C,5,1,67,8.5,.350,.100,.000,9.5,20.5,15.0,9.5,2.1,3.7,13.0,14.2,-0.1,0.1,0.0,-0.004,-5.4,-0.3,-5.7,-0.1,,belljo01
21,Anžejs Pasečņiks,25,C,1,0,6,-40.6,.000,1.000,.000,17.7,0.0,8.8,18.7,0.0,0.0,83.3,41.4,-0.1,0.0,-0.1,-1.113,-40.7,-5.9,-46.6,-0.1,,pasecan01
