Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Duncan Robinson,26,SF,72,72,2262,11.0,.628,.855,.105,0.4,12.1,6.3,8.3,0.9,0.9,9.7,16.6,1.9,1.8,3.7,.079,-0.2,-0.8,-1.0,0.6,,robindu01
2,Bam Adebayo,23,C,64,64,2143,22.7,.626,.010,.443,7.7,22.6,15.3,26.9,1.7,3.2,15.0,23.7,5.6,3.2,8.8,.197,2.9,2.0,4.9,3.7,DPOY-4DEF2,adebaba01
3,Jimmy Butler,31,SF,52,52,1745,26.5,.607,.139,.565,6.3,17.1,11.8,35.1,3.1,1.1,10.6,26.6,6.6,2.7,9.3,.255,5.4,2.3,7.7,4.3,DPOY-10NBA3DEF2,butleji01
4,Kendrick Nunn,25,PG,56,44,1650,14.2,.596,.486,.091,1.5,10.8,6.2,14.5,1.6,0.9,10.5,20.9,1.4,1.5,2.9,.084,-0.1,-0.4,-0.5,0.6,,nunnke01
5,Tyler Herro,21,SG,54,15,1635,13.3,.543,.425,.167,1.8,16.7,9.4,18.0,1.1,1.1,11.9,23.5,0.1,1.6,1.7,.049,-0.3,-1.0,-1.3,0.3,,herroty01
6,Andre Iguodala,37,SF,63,5,1339,9.2,.519,.734,.153,3.3,15.4,9.4,14.3,2.1,2.7,20.2,11.2,-0.1,1.8,1.7,.062,-2.2,1.8,-0.4,0.5,,iguodan01
7,Goran Dragić,34,PG,50,11,1337,13.0,.552,.440,.220,2.2,12.1,7.2,25.9,1.2,0.6,16.2,24.5,0.2,1.2,1.3,.048,-1.1,-1.3,-2.3,-0.1,,dragigo01
8,Kelly Olynyk,29,C,43,38,1157,12.1,.549,.646,.106,4.4,21.1,12.9,11.7,1.7,2.4,12.3,17.5,0.3,1.6,1.9,.078,-1.6,1.0,-0.7,0.4,,olynyke01
9,Trevor Ariza,35,SF,30,27,841,11.9,.542,.593,.183,3.7,15.6,9.8,9.4,1.8,2.2,7.5,15.1,0.5,1.0,1.6,.091,-1.2,0.1,-1.1,0.2,,arizatr01
10,Precious Achiuwa,21,PF,61,4,737,14.2,.550,.004,.482,11.5,20.6,16.1,6.1,1.3,4.0,13.5,19.5,0.3,1.0,1.3,.085,-3.6,-0.5,-4.1,-0.4,,achiupr01
11,Gabe Vincent,24,PG,50,7,655,7.6,.498,.639,.099,1.8,7.9,4.9,15.1,1.6,0.3,12.3,19.1,-0.4,0.5,0.2,.011,-4.5,-0.9,-5.4,-0.6,,vincega01
12,Max Strus,24,SF,39,0,507,12.1,.597,.791,.128,1.1,8.0,4.6,7.3,1.1,0.4,3.9,18.3,0.6,0.3,0.9,.088,-0.5,-1.7,-2.2,0.0,,strusma01
13,KZ Okpala,21,PF,37,9,447,5.2,.448,.521,.156,5.5,11.8,8.7,5.8,1.1,2.6,12.8,11.9,-0.3,0.4,0.1,.015,-6.5,-0.6,-7.1,-0.6,,okpalkz01
14,Avery Bradley,30,SG,10,1,211,10.4,.607,.576,.136,1.1,8.5,4.9,10.0,1.6,0.5,11.4,16.9,0.1,0.2,0.3,.072,-2.5,0.1,-2.4,0.0,,bradlav01
15,Dewayne Dedmon,31,C,16,0,210,24.5,.735,.077,.415,15.5,31.0,23.4,9.6,2.1,3.0,14.5,19.3,0.7,0.4,1.1,.256,1.2,0.5,1.7,0.2,,dedmode01
16,Nemanja Bjelica,32,PF,11,2,156,13.3,.550,.587,.196,3.7,15.8,9.9,18.7,2.2,2.0,9.1,15.9,0.2,0.2,0.4,.122,-1.8,0.4,-1.3,0.0,,bjeline01
17,Maurice Harkless,27,SF,11,3,124,4.6,.540,.846,.154,1.9,10.0,6.0,7.3,0.8,3.4,17.8,6.1,0.0,0.1,0.1,.046,-3.5,0.7,-2.8,0.0,,harklma01
18,Victor Oladipo,28,SG,4,4,111,8.1,.471,.395,.419,3.1,11.1,7.2,18.9,3.1,1.9,21.6,26.4,-0.3,0.2,-0.1,-0.060,-7.1,-1.6,-8.7,-0.2,,oladivi01
19,Chris Silva,24,PF,11,0,83,13.4,.765,.077,1.154,9.8,24.4,17.2,10.3,0.6,6.3,31.5,15.5,0.1,0.1,0.2,.136,-5.3,1.4,-3.9,0.0,,silvach01
20,Meyers Leonard,28,C,3,2,29,6.6,.635,1.000,.286,0.0,27.1,13.8,9.7,0.0,0.0,20.2,15.4,0.0,0.0,0.0,.038,-3.3,-0.4,-3.7,0.0,,leoname01
21,Udonis Haslem,40,C,1,0,3,54.6,1.000,.000,.000,0.0,37.5,19.1,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,.475,24.1,7.0,31.1,0.0,,hasleud01
