Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Dwayne Bacon,25,SG,72,50,1853,9.9,.490,.285,.242,1.7,11.2,6.3,7.9,1.2,0.2,5.4,19.8,-0.3,0.9,0.5,.013,-3.7,-1.4,-5.1,-1.5,,bacondw01
2,Nikola Vučević,30,C,44,44,1500,23.5,.565,.317,.121,5.8,30.8,17.9,22.1,1.4,1.7,8.0,29.9,2.1,1.8,3.9,.125,5.5,0.4,5.9,3.0,AS,vucevni01
3,Terrence Ross,29,SG,46,2,1347,13.2,.530,.429,.224,1.1,11.4,6.1,13.2,1.7,1.4,9.9,24.1,-0.1,1.0,0.9,.030,-1.4,-0.8,-2.3,-0.1,,rosste01
4,Cole Anthony,20,PG,47,34,1273,12.1,.496,.312,.237,3.0,15.4,9.0,24.2,1.1,1.3,14.8,24.3,-0.9,0.9,0.0,-0.001,-1.9,-1.4,-3.3,-0.4,,anthoco01
5,Chuma Okeke,22,PF,45,19,1133,11.8,.511,.435,.123,3.7,13.2,8.3,13.2,2.1,1.8,10.0,14.5,0.3,1.0,1.3,.056,-1.9,0.5,-1.5,0.1,,okekech01
6,James Ennis III,30,SF,41,37,986,12.5,.613,.428,.358,4.4,13.4,8.7,9.3,1.6,0.6,11.3,13.9,1.3,0.7,2.0,.097,-1.9,-0.3,-2.2,-0.1,,ennisja01
7,Khem Birch,28,C,48,5,952,14.1,.517,.100,.407,12.3,14.2,13.2,8.0,1.6,2.7,8.5,12.2,1.3,0.8,2.1,.106,-1.7,0.1,-1.6,0.1,,birchkh01
8,Chasson Randle,27,PG,41,5,837,7.4,.515,.549,.203,0.8,9.6,5.1,12.9,1.3,0.5,15.1,15.7,-0.4,0.4,0.0,-0.001,-4.8,-1.1,-5.9,-0.8,,randlch01
9,Michael Carter-Williams,29,SG,31,25,800,9.5,.449,.226,.296,4.9,13.4,9.0,24.3,1.5,1.9,18.4,20.2,-1.1,0.6,-0.5,-0.028,-4.6,-0.2,-4.8,-0.6,,cartemi01
10,Evan Fournier,28,SF,26,26,787,18.2,.604,.509,.333,0.6,9.5,4.9,20.9,1.7,1.0,11.3,26.2,1.2,0.5,1.7,.104,2.3,-0.6,1.7,0.7,,fournev01
11,Aaron Gordon,25,PF,25,25,736,14.9,.537,.382,.358,5.3,18.5,11.7,23.0,1.1,2.5,16.5,23.8,0.0,0.6,0.6,.037,0.5,0.1,0.6,0.5,,gordoaa01
12,Mo Bamba,22,C,46,5,725,19.3,.556,.392,.219,10.5,28.0,19.0,8.1,0.9,7.3,9.8,21.8,0.7,1.1,1.8,.117,0.2,0.0,0.1,0.4,,bambamo01
13,R.J. Hampton,19,SG,26,1,655,12.3,.511,.273,.277,2.9,18.0,10.2,17.8,1.2,1.1,12.9,21.5,-0.2,0.5,0.2,.018,-2.0,-1.3,-3.3,-0.2,,hamptrj01
14,Gary Clark,26,SF,35,11,637,6.1,.439,.824,.076,5.2,13.3,9.1,6.4,0.9,1.0,11.2,10.3,-0.2,0.3,0.1,.007,-4.2,-0.7,-4.9,-0.5,,clarkga01
15,Wendell Carter Jr.,21,C,22,19,583,17.3,.549,.141,.332,10.7,24.1,17.2,9.7,1.4,2.8,11.0,19.5,0.6,0.7,1.2,.103,-0.8,-1.0,-1.7,0.0,,cartewe01
16,Gary Harris,26,SG,20,19,499,9.0,.485,.349,.254,1.6,5.2,3.3,14.0,1.1,1.3,9.9,20.2,-0.2,0.2,0.0,-0.005,-3.6,-2.2,-5.8,-0.5,,harriga01
17,Al-Farouq Aminu,30,PF,17,14,367,9.9,.482,.348,.191,5.5,20.8,12.9,11.3,2.3,2.2,20.6,14.3,-0.3,0.4,0.1,.014,-4.4,1.3,-3.1,-0.1,,aminual01
18,Moritz Wagner,23,C,11,10,286,11.5,.563,.462,.355,3.9,16.1,9.8,6.3,0.7,2.9,10.8,18.2,0.2,0.2,0.4,.063,-2.9,-1.2,-4.0,-0.1,,wagnemo01
19,Ignas Brazdeikis,22,SF,8,0,234,10.2,.528,.342,.152,4.3,14.2,9.1,10.6,0.8,1.2,11.5,17.6,0.0,0.1,0.1,.027,-2.8,-2.0,-4.8,-0.2,,brazdig01
20,Markelle Fultz,22,PG,8,8,215,12.0,.458,.154,.183,2.3,10.0,6.0,33.1,1.8,0.8,13.8,26.2,-0.3,0.1,-0.1,-0.024,-3.6,-0.9,-4.4,-0.1,,fultzma01
21,Jordan Bone,23,PG,14,0,196,8.9,.519,.593,.000,2.0,11.0,6.4,13.6,0.5,0.0,5.3,12.6,0.1,0.1,0.2,.045,-3.0,-1.2,-4.2,-0.1,,bonejo01
22,Donta Hall,23,PF,13,0,179,22.3,.731,.000,.971,13.5,22.8,18.0,9.4,1.4,5.1,13.8,14.0,0.6,0.2,0.8,.223,0.9,0.6,1.6,0.2,,halldo01
23,Sindarius Thornwell,26,SG,7,0,144,7.7,.434,.560,.240,1.4,8.2,4.7,16.0,2.7,0.6,9.8,9.2,0.0,0.1,0.1,.042,-5.5,1.1,-4.4,-0.1,,thornsi01
24,Robert Franks,24,PF,7,0,101,16.5,.638,.536,.464,6.0,8.5,7.2,7.4,1.4,2.7,5.6,15.3,0.3,0.1,0.3,.158,0.7,-0.8,-0.2,0.0,,frankro01
25,Karim Mané,20,PG,10,0,88,1.3,.362,.154,.385,1.1,15.9,8.3,6.0,0.0,2.1,16.5,8.9,-0.1,0.0,-0.1,-0.045,-9.1,-0.8,-9.9,-0.2,,maneka01
26,Frank Mason III,26,PG,4,1,79,7.5,.462,.208,.292,3.8,12.2,7.9,22.3,0.0,0.0,15.6,17.5,0.0,0.0,0.0,-0.018,-5.2,-2.4,-7.7,-0.1,,masonfr01
27,Devin Cannady,24,PG,8,0,74,11.2,.547,.571,.250,0.0,7.3,3.5,2.1,3.3,1.2,6.0,19.3,0.0,0.1,0.1,.057,-4.0,1.0,-3.1,0.0,,cannade01
28,Otto Porter Jr.,27,PF,3,0,66,11.7,.441,.360,.200,0.0,22.8,11.0,11.5,2.9,0.0,0.0,17.8,0.0,0.1,0.1,.050,-3.5,1.7,-1.7,0.0,,porteot01
