Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Coby White,20,PG,69,54,2156,12.0,.540,.503,.157,1.5,13.0,7.3,21.8,0.9,0.6,13.9,22.5,0.7,1.7,2.4,.052,-1.2,-1.2,-2.4,-0.2,,whiteco01
2,Zach LaVine,25,SG,58,58,2034,21.5,.634,.425,.265,2.0,13.6,7.9,23.4,1.1,1.2,13.9,31.0,4.0,1.8,5.9,.138,4.9,-0.8,4.0,3.1,AS,lavinza01
3,Patrick Williams,19,PF,71,71,1983,10.5,.562,.261,.237,3.7,14.4,9.1,6.7,1.6,2.0,14.4,14.9,0.3,2.2,2.5,.060,-2.8,0.4,-2.4,-0.2,,willipa01
4,Thaddeus Young,32,PF,68,23,1652,20.3,.578,.068,.171,11.4,16.9,14.2,27.1,2.2,2.1,16.1,22.3,2.8,2.2,5.1,.147,1.9,1.4,3.3,2.2,6MOY-14,youngth01
5,Garrett Temple,34,SG,56,25,1528,8.2,.525,.525,.131,2.1,9.4,5.8,10.5,1.4,1.7,12.6,13.1,0.2,1.4,1.6,.050,-3.3,0.3,-3.0,-0.4,,templga01
6,Lauri Markkanen,23,PF,51,26,1317,15.2,.619,.568,.177,3.0,19.4,11.3,5.0,1.0,1.0,8.5,20.2,1.7,1.3,3.0,.109,1.0,-0.9,0.1,0.7,,markkla01
7,Tomáš Satoranský,29,SG,58,18,1307,13.8,.614,.359,.240,2.6,9.4,6.0,27.9,1.5,0.9,20.9,15.2,1.9,1.1,3.1,.113,-0.6,0.1,-0.5,0.5,,satorto01
8,Denzel Valentine,27,SG,62,3,1036,10.1,.479,.582,.041,2.6,18.3,10.5,14.0,1.4,0.6,9.0,19.5,-0.4,1.1,0.7,.032,-2.2,-0.4,-2.7,-0.2,,valende01
9,Nikola Vučević,30,C,26,26,848,21.8,.550,.311,.094,7.8,31.2,19.6,20.0,1.3,2.1,7.8,28.2,1.2,1.2,2.4,.137,3.9,0.5,4.4,1.4,AS,vucevni01
10,Wendell Carter Jr.,21,C,32,25,792,16.3,.578,.087,.440,9.9,24.9,17.5,12.3,1.1,2.6,14.0,19.1,1.1,1.0,2.1,.130,-1.4,0.4,-1.0,0.2,,cartewe01
11,Daniel Theis,28,C,23,14,574,14.9,.584,.320,.242,7.6,18.5,13.1,10.0,1.4,2.1,11.3,16.8,0.7,0.7,1.4,.116,-1.0,0.3,-0.7,0.2,,theisda01
12,Otto Porter Jr.,27,SF,25,6,540,14.8,.566,.470,.183,5.8,22.4,14.2,13.1,1.1,0.6,10.3,19.5,0.6,0.6,1.2,.108,0.4,-0.3,0.2,0.3,,porteot01
13,Ryan Arcidiacono,26,PG,44,0,450,9.8,.541,.573,.171,1.2,15.1,8.3,16.3,1.0,0.0,7.4,13.1,0.5,0.4,0.9,.093,-2.6,0.3,-2.3,0.0,,arcidry01
14,Daniel Gafford,22,C,31,11,383,18.8,.700,.000,.471,12.9,16.9,14.9,6.2,1.4,7.7,17.3,14.4,0.8,0.6,1.5,.182,-1.4,1.6,0.2,0.2,,gaffoda01
15,Troy Brown Jr.,21,SF,13,0,237,11.2,.616,.436,.109,4.3,16.2,10.3,5.6,1.4,0.7,8.0,11.5,0.3,0.2,0.5,.107,-2.3,0.2,-2.2,0.0,,browntr01
16,Javonte Green,27,SG,16,0,128,13.1,.579,.258,.323,5.3,11.1,8.2,6.1,3.8,2.7,14.5,14.0,0.1,0.2,0.3,.114,-3.4,2.8,-0.6,0.0,,greenja02
17,Luke Kornet,25,C,13,0,94,9.8,.452,.852,.148,1.2,16.3,8.8,5.5,1.0,6.5,3.4,13.7,0.0,0.1,0.1,.047,-0.7,1.2,0.5,0.1,,kornelu01
18,Cristiano Felício,28,C,18,0,84,14.7,.574,.154,1.231,13.3,20.9,17.2,13.6,2.3,0.0,16.6,12.4,0.2,0.1,0.3,.151,-1.1,1.2,0.1,0.0,,feliccr01
19,Al-Farouq Aminu,30,PF,6,0,67,3.0,.369,.600,.500,3.3,27.8,15.7,3.5,1.4,0.0,19.7,9.8,-0.1,0.1,0.0,-0.013,-7.5,0.2,-7.3,-0.1,,aminual01
20,Chandler Hutchison,24,SF,7,0,64,0.4,.344,.167,.111,1.8,32.6,17.3,7.9,0.8,0.0,20.9,16.2,-0.2,0.1,-0.1,-0.103,-9.3,-0.7,-10.0,-0.1,,hutchch01
21,Adam Mokoka,22,SG,14,0,56,2.2,.386,.526,.053,2.0,7.8,4.9,11.9,1.7,1.6,20.5,18.9,-0.2,0.1,-0.1,-0.112,-7.7,-1.6,-9.3,-0.1,,mokokad01
22,Devon Dotson,21,PG,11,0,50,19.3,.548,.333,.000,4.5,6.6,5.5,21.4,3.9,0.0,0.0,18.2,0.1,0.1,0.2,.177,-0.1,2.2,2.1,0.1,,dotsode01
