Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Joe Harris,29,SF,69,65,2141,14.1,.663,.628,.089,2.3,10.1,6.4,8.4,1.0,0.6,7.8,16.2,4.1,1.1,5.2,.117,1.6,-1.2,0.4,1.3,,harrijo01
2,Kyrie Irving,28,PG,54,54,1886,24.4,.614,.348,.201,3.2,11.4,7.5,28.6,1.9,1.7,9.9,30.4,5.8,1.6,7.4,.189,5.7,-0.2,5.5,3.6,ASNBA3,irvinky01
3,Jeff Green,34,PF,68,38,1835,13.0,.624,.472,.304,2.2,13.1,7.9,7.8,0.9,1.3,8.2,15.6,2.9,1.2,4.1,.107,0.0,-0.9,-0.8,0.5,,greenje02
4,Bruce Brown,24,PG,65,37,1451,16.1,.604,.139,.277,8.9,17.2,13.3,9.8,1.9,1.7,10.2,15.9,2.8,1.5,4.4,.144,-0.4,0.2,-0.1,0.7,,brownbr01
5,Landry Shamet,23,SG,61,12,1403,10.3,.578,.730,.171,0.9,7.6,4.4,9.3,1.1,0.6,8.9,16.7,1.2,0.6,1.8,.063,-0.9,-1.5,-2.4,-0.2,,shamela01
6,James Harden,31,PG,36,35,1319,25.0,.619,.437,.439,2.6,22.1,12.9,43.8,1.7,1.8,16.7,28.4,4.5,1.5,6.0,.219,6.4,1.3,7.7,3.2,MVP-13AS,hardeja01
7,DeAndre Jordan,32,C,57,43,1246,17.1,.736,.004,.369,10.9,26.1,18.9,10.1,0.7,4.6,22.7,13.1,2.4,1.5,3.9,.152,0.1,1.0,1.0,0.9,,jordade01
8,Kevin Durant,32,PF,35,32,1157,26.4,.666,.313,.395,1.3,21.3,11.8,27.5,1.0,3.4,14.5,31.2,3.7,1.2,5.0,.206,6.4,0.8,7.2,2.7,AS,duranke01
9,Timothé Luwawu-Cabarrot,25,SF,58,7,1050,7.8,.493,.671,.121,3.1,10.1,6.8,8.6,1.5,0.5,10.3,17.4,-0.3,0.7,0.3,.015,-3.2,-1.2,-4.4,-0.6,,luwawti01
10,Tyler Johnson,28,SG,39,3,684,8.2,.546,.721,.115,1.0,10.9,6.2,8.7,1.0,0.0,8.1,13.3,0.4,0.3,0.7,.049,-2.4,-1.0,-3.4,-0.2,,johnsty01
11,Nic Claxton,21,C,32,1,594,16.9,.612,.034,.441,8.4,21.8,15.4,6.4,1.9,5.9,9.4,14.0,1.0,0.9,1.9,.153,-1.0,1.4,0.4,0.4,,claxtni01
12,Blake Griffin,31,PF,26,10,560,16.3,.610,.429,.291,5.8,17.5,11.9,15.5,1.6,2.0,12.3,18.9,1.1,0.6,1.7,.142,0.5,0.3,0.8,0.4,,griffbl01
13,Caris LeVert,26,SG,12,4,334,19.1,.516,.315,.170,3.5,13.2,8.6,34.1,1.9,1.6,10.8,31.5,0.3,0.3,0.6,.084,2.1,-0.6,1.5,0.3,,leverca01
